,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
168,0.32372136116027833,0.13751595283844895,0.04690866470336914,0.022657647284902067,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 50}",0.5081120379582154,0.5458178150217257,0.5471756672873991,0.5624224084419615,0.5332397003745318,0.5393335037750007,0.01817852219871431,305,0.5142263986013986,0.5231180584121761,0.5425169985723619,0.6032932465458417,0.5514754209274904,0.5469260246118537,0.03115601072601474
169,1.4455687046051025,0.6457625825660446,0.016410207748413085,0.006925489849670171,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 55}",0.5286599831636948,0.6095204841713221,0.7053072625698324,0.6275605214152699,0.5596910112359552,0.6061231265924322,0.060795384383622794,100,0.5569055944055944,0.6429767464369541,0.6937401698647373,0.6986715706438891,0.5525386132106475,0.6289665389123644,0.0636941256013521
170,0.8858190536499023,0.265496028487494,0.015450382232666015,0.0012166527199196373,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 60}",0.5218106680952017,0.5763112973308504,0.6400915580384854,0.5415890751086281,0.5816947565543071,0.5722517546203479,0.040502280506419325,203,0.516613247863248,0.5846299029690033,0.6132697752074914,0.5849977012606771,0.5943317353231138,0.5787684725247068,0.032768846931059914
171,1.1408146858215331,0.02555699891884171,0.011398410797119141,0.00021142819790857567,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",0.5,0.5,0.5,0.5,0.5000000000000001,0.5,4.955167861336338e-17,365,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
172,1.7181294441223145,0.13207587850047045,0.018093299865722657,0.011654079308670073,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 3}",0.5641692813958828,0.5874844816883923,0.6137492240844196,0.5679314090626939,0.538701622971286,0.574427496795455,0.025043104942279078,190,0.5617035742035742,0.557979045176277,0.577010187044789,0.6059452658068575,0.5791570818271442,0.5763590308117283,0.016948183828744676
173,1.6841700553894043,0.18833737244001136,0.011614608764648437,0.0014445186644601916,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 4}",0.5641692813958828,0.5443823711980136,0.573518001241465,0.513888888888889,0.5000000000000001,0.5392428394463608,0.028290253502226834,307,0.5554341491841491,0.5499915309603891,0.5572434485929296,0.5152031359643817,0.5051903114186852,0.536612515224107,0.021929905567250003
174,1.8235655307769776,0.6660434805523785,0.011469411849975585,0.0010266541036659468,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",0.559845412106834,0.5665735567970206,0.6206936685288641,0.5,0.5000000000000001,0.5494702130738799,0.04551534323291717,280,0.5714209401709403,0.5693541752365282,0.6007912502722191,0.5000000000000001,0.5017301038062284,0.5486592938971832,0.04058124516422646
175,2.8548561573028564,0.5780266005118055,0.01119537353515625,0.0010281271218723523,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 6}",0.6022040254075152,0.5277777777777778,0.5970670391061452,0.555477963997517,0.5565699126092386,0.567855705622506,0.028014710306619776,229,0.6061188811188812,0.5145038352650809,0.5949379340382801,0.609441769303361,0.5946651910846495,0.5839335221620505,0.03521252062969312
176,1.7221995830535888,0.5133540362660756,0.012380075454711915,0.0034042894929520386,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",0.5806612076222546,0.6123137802607076,0.6733007448789571,0.5817427063935444,0.5719413233458177,0.6039989006152175,0.03724951740410683,108,0.5662611693861694,0.667089312072011,0.6615312023616522,0.633554334938418,0.5880154066227214,0.6232902850761943,0.03995675243680661
177,2.295685338973999,0.5206858640647157,0.017067766189575194,0.008661888696018876,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 8}",0.6230198209229356,0.6345825574177529,0.687189633767846,0.5152467411545624,0.6119694132334582,0.6144104384050397,0.055888310319646806,70,0.5897945804195804,0.6173203958671086,0.6577031964575216,0.5228228518885959,0.6709661518238581,0.6117214352913329,0.05298934280036517
178,1.8364691734313965,0.27777368969448735,0.012316274642944335,0.001382134999020896,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 9}",0.5778679115328692,0.6456781502172564,0.6748137802607076,0.5942737430167597,0.5828651685393259,0.6150957688352909,0.03836974727335808,67,0.565224358974359,0.6542792847291118,0.6504512788249812,0.6522539743993032,0.6333629738454699,0.631114374154645,0.03377561831761061
