,fpr,tpr,exp,clf,roc_auc
0,0.0,0.009708737864077669,enhancer-b,ANN,0.7893658980582525
1,0.0,0.07766990291262135,enhancer-b,ANN,0.7893658980582525
2,0.0078125,0.07766990291262135,enhancer-b,ANN,0.7893658980582525
3,0.0078125,0.0970873786407767,enhancer-b,ANN,0.7893658980582525
4,0.0234375,0.0970873786407767,enhancer-b,ANN,0.7893658980582525
5,0.0234375,0.1262135922330097,enhancer-b,ANN,0.7893658980582525
6,0.03125,0.1262135922330097,enhancer-b,ANN,0.7893658980582525
7,0.03125,0.13592233009708737,enhancer-b,ANN,0.7893658980582525
8,0.03515625,0.13592233009708737,enhancer-b,ANN,0.7893658980582525
9,0.03515625,0.17475728155339806,enhancer-b,ANN,0.7893658980582525
10,0.0390625,0.17475728155339806,enhancer-b,ANN,0.7893658980582525
11,0.0390625,0.18446601941747573,enhancer-b,ANN,0.7893658980582525
12,0.046875,0.18446601941747573,enhancer-b,ANN,0.7893658980582525
13,0.046875,0.23300970873786409,enhancer-b,ANN,0.7893658980582525
14,0.05078125,0.23300970873786409,enhancer-b,ANN,0.7893658980582525
15,0.05078125,0.2912621359223301,enhancer-b,ANN,0.7893658980582525
16,0.0546875,0.2912621359223301,enhancer-b,ANN,0.7893658980582525
17,0.0546875,0.30097087378640774,enhancer-b,ANN,0.7893658980582525
18,0.05859375,0.30097087378640774,enhancer-b,ANN,0.7893658980582525
19,0.05859375,0.32038834951456313,enhancer-b,ANN,0.7893658980582525
20,0.0625,0.32038834951456313,enhancer-b,ANN,0.7893658980582525
21,0.0625,0.34951456310679613,enhancer-b,ANN,0.7893658980582525
22,0.0703125,0.34951456310679613,enhancer-b,ANN,0.7893658980582525
23,0.0703125,0.3592233009708738,enhancer-b,ANN,0.7893658980582525
24,0.07421875,0.3592233009708738,enhancer-b,ANN,0.7893658980582525
25,0.07421875,0.36893203883495146,enhancer-b,ANN,0.7893658980582525
26,0.078125,0.36893203883495146,enhancer-b,ANN,0.7893658980582525
27,0.078125,0.3786407766990291,enhancer-b,ANN,0.7893658980582525
28,0.08984375,0.3786407766990291,enhancer-b,ANN,0.7893658980582525
29,0.08984375,0.3883495145631068,enhancer-b,ANN,0.7893658980582525
30,0.09375,0.3883495145631068,enhancer-b,ANN,0.7893658980582525
31,0.09375,0.4174757281553398,enhancer-b,ANN,0.7893658980582525
32,0.1015625,0.4174757281553398,enhancer-b,ANN,0.7893658980582525
33,0.1015625,0.4368932038834951,enhancer-b,ANN,0.7893658980582525
34,0.10546875,0.4368932038834951,enhancer-b,ANN,0.7893658980582525
35,0.10546875,0.46601941747572817,enhancer-b,ANN,0.7893658980582525
36,0.109375,0.46601941747572817,enhancer-b,ANN,0.7893658980582525
37,0.109375,0.47572815533980584,enhancer-b,ANN,0.7893658980582525
38,0.1171875,0.47572815533980584,enhancer-b,ANN,0.7893658980582525
39,0.1171875,0.4854368932038835,enhancer-b,ANN,0.7893658980582525
40,0.12109375,0.4854368932038835,enhancer-b,ANN,0.7893658980582525
41,0.12109375,0.49514563106796117,enhancer-b,ANN,0.7893658980582525
42,0.125,0.49514563106796117,enhancer-b,ANN,0.7893658980582525
43,0.125,0.5048543689320388,enhancer-b,ANN,0.7893658980582525
44,0.14453125,0.5048543689320388,enhancer-b,ANN,0.7893658980582525
45,0.14453125,0.5145631067961165,enhancer-b,ANN,0.7893658980582525
46,0.16015625,0.5145631067961165,enhancer-b,ANN,0.7893658980582525
47,0.16015625,0.5242718446601942,enhancer-b,ANN,0.7893658980582525
48,0.1640625,0.5242718446601942,enhancer-b,ANN,0.7893658980582525
49,0.1640625,0.5339805825242718,enhancer-b,ANN,0.7893658980582525
50,0.16796875,0.5339805825242718,enhancer-b,ANN,0.7893658980582525
51,0.16796875,0.5436893203883495,enhancer-b,ANN,0.7893658980582525
52,0.171875,0.5436893203883495,enhancer-b,ANN,0.7893658980582525
53,0.171875,0.5825242718446602,enhancer-b,ANN,0.7893658980582525
54,0.1796875,0.5825242718446602,enhancer-b,ANN,0.7893658980582525
55,0.1796875,0.6116504854368932,enhancer-b,ANN,0.7893658980582525
56,0.18359375,0.6116504854368932,enhancer-b,ANN,0.7893658980582525
57,0.18359375,0.6213592233009708,enhancer-b,ANN,0.7893658980582525
58,0.19140625,0.6213592233009708,enhancer-b,ANN,0.7893658980582525
59,0.19140625,0.6310679611650486,enhancer-b,ANN,0.7893658980582525
60,0.2109375,0.6310679611650486,enhancer-b,ANN,0.7893658980582525
61,0.2109375,0.6601941747572816,enhancer-b,ANN,0.7893658980582525
62,0.22265625,0.6601941747572816,enhancer-b,ANN,0.7893658980582525
63,0.22265625,0.6893203883495146,enhancer-b,ANN,0.7893658980582525
64,0.2265625,0.6893203883495146,enhancer-b,ANN,0.7893658980582525
65,0.2265625,0.7184466019417476,enhancer-b,ANN,0.7893658980582525
66,0.23046875,0.7184466019417476,enhancer-b,ANN,0.7893658980582525
67,0.23046875,0.7475728155339806,enhancer-b,ANN,0.7893658980582525
68,0.25,0.7475728155339806,enhancer-b,ANN,0.7893658980582525
69,0.25,0.7572815533980582,enhancer-b,ANN,0.7893658980582525
70,0.26171875,0.7572815533980582,enhancer-b,ANN,0.7893658980582525
71,0.26171875,0.7669902912621359,enhancer-b,ANN,0.7893658980582525
72,0.2890625,0.7669902912621359,enhancer-b,ANN,0.7893658980582525
73,0.2890625,0.7864077669902912,enhancer-b,ANN,0.7893658980582525
74,0.30078125,0.7864077669902912,enhancer-b,ANN,0.7893658980582525
75,0.30078125,0.8058252427184466,enhancer-b,ANN,0.7893658980582525
76,0.33984375,0.8058252427184466,enhancer-b,ANN,0.7893658980582525
77,0.33984375,0.8155339805825242,enhancer-b,ANN,0.7893658980582525
78,0.34375,0.8155339805825242,enhancer-b,ANN,0.7893658980582525
79,0.34375,0.8252427184466019,enhancer-b,ANN,0.7893658980582525
80,0.3515625,0.8252427184466019,enhancer-b,ANN,0.7893658980582525
81,0.3515625,0.8349514563106796,enhancer-b,ANN,0.7893658980582525
82,0.40234375,0.8349514563106796,enhancer-b,ANN,0.7893658980582525
83,0.40234375,0.8446601941747572,enhancer-b,ANN,0.7893658980582525
84,0.4140625,0.8446601941747572,enhancer-b,ANN,0.7893658980582525
85,0.4140625,0.8543689320388349,enhancer-b,ANN,0.7893658980582525
86,0.43359375,0.8543689320388349,enhancer-b,ANN,0.7893658980582525
