,train,test
0.1,0.07671200000022509,0.027746000000115602
0.2,0.21900119999991147,0.03658640000012383
0.3,0.5244768000000477,0.048922999999922466
0.4,1.0132783999999446,0.057298199999968345
0.5,1.6612789999997404,0.06105739999984507
0.6,2.5625123999998323,0.05893839999989723
0.7,3.5089529999999285,0.05123299999995652
0.8,4.776947200000177,0.04067219999997178
0.9,6.181457399999999,0.023144200000206182
