mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.035760927200317386,0.023839520019538183,0.04248533248901367,0.01962365085665464,1,{'MLP__max_iter': 1},0.7032365203872518,0.7309757277543747,0.704906958358408,0.7295095991598523,0.7510737843227488,0.7239356533354347,0.017931986087686733,3,0.6963815828288906,0.725965621102354,0.7186922263797115,0.7271233049385665,0.7315257100903148,0.7199376890679675,0.012479523947009057
0.1491492748260498,0.01403230582179599,0.04687323570251465,0.02118137733476625,2,{'MLP__max_iter': 2},0.7342590629637483,0.71031127945532,0.7226391494684177,0.7180018171734692,0.7451797703753524,0.7260801380787738,0.012307298297120819,1,0.7370378892468169,0.7300191731019294,0.732875235517342,0.7405129634052492,0.7092726384134314,0.7299435799369538,0.010935531388290036
0.3785387516021729,0.0629735876152873,0.04143857955932617,0.007747976462569957,4,{'MLP__max_iter': 4},0.7302134124796835,0.6922486931690798,0.712464748014679,0.7253737595431106,0.7604929968022467,0.7241601446264024,0.02241770108336713,2,0.7295398362183911,0.7218694990667764,0.7220895363957222,0.7228862042123327,0.7240908809454308,0.7240951913677306,0.002831331282515365
0.5963085174560547,0.13192424009850462,0.049800872802734375,0.027974754147753765,8,{'MLP__max_iter': 8},0.722864108543566,0.6540497008743672,0.6960010383848395,0.7370142895913719,0.7522891665781679,0.7124461092079374,0.03458005977175824,4,0.714538567736911,0.693607970879884,0.72225926368212,0.7409535909207513,0.7425071208060222,0.7227733028051377,0.018103249062159262
1.2224250793457032,0.3650046674802186,0.06065912246704101,0.01690770827490616,16,{'MLP__max_iter': 16},0.6500600664264011,0.7234179380981037,0.7076415684331008,0.7370142895913719,0.7113142648117338,0.7058765076246221,0.029759177708342577,5,0.6578219582994088,0.7385879132057781,0.7161612442392237,0.7409535909207513,0.6984941264407469,0.7104037666211818,0.030553142318177146
1.17748703956604,0.41686000966745046,0.0854459285736084,0.04856199360207051,32,{'MLP__max_iter': 32},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
1.2370579719543457,0.6138992992511316,0.07795028686523438,0.01646006130728934,64,{'MLP__max_iter': 64},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
1.200998878479004,0.5759044128058316,0.07492780685424805,0.033190425989209765,128,{'MLP__max_iter': 128},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
0.979582691192627,0.4525436396105238,0.05180959701538086,0.009404469294090232,256,{'MLP__max_iter': 256},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
1.0408365726470947,0.5934028462363015,0.06224632263183594,0.025418946693428965,512,{'MLP__max_iter': 512},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
1.2078733444213867,0.4738146191548486,0.07195076942443848,0.033399741489878655,1024,{'MLP__max_iter': 1024},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
1.343647575378418,0.5333487707348434,0.05595331192016602,0.0240037521996129,2048,{'MLP__max_iter': 2048},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
1.1878184795379638,0.5050748750492002,0.08749203681945801,0.04142241681018041,2100,{'MLP__max_iter': 2100},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
0.7554626941680909,0.1404534179840536,0.072959566116333,0.017512797421009696,2200,{'MLP__max_iter': 2200},0.6500600664264011,0.6770534650194107,0.7335392403270911,0.7370142895913719,0.7113142648117338,0.7017841091734516,0.03355347981501673,6,0.6578219582994088,0.7118732806128317,0.7377403824890091,0.7409535909207513,0.6984941264407469,0.7093766677525496,0.03027921147717273
