,0,1,2,3,4
1,1.0,1.0,1.0,1.0,1.0
2,0.6893939393939393,0.6696969696969697,0.7075757575757575,0.6993957703927491,0.6933534743202416
3,0.762979055258467,0.7397685545788361,0.7736842105263158,0.7707329519611575,0.7661235749388929
4,0.6610851158645276,0.6556507547939616,0.6838266384778012,0.6657212482481408,0.6593923683655848
5,0.6927027629233511,0.7015392604131893,0.7191387559808612,0.71027116375214,0.7038646289017
6,0.6431595365418894,0.6504636326545751,0.6756092133081117,0.6569443879494282,0.6557203977413498
7,0.6672682709447415,0.6776176699677311,0.695217165535403,0.6834062427198467,0.6754503063673376
8,0.6288770053475936,0.6268035310262972,0.6544267645858832,0.6396772511620511,0.6478032888727826
9,0.6603386809269163,0.6613015095879232,0.671907570193984,0.64743905009485,0.6627925466022253
10,0.6258801247771836,0.6225789102778087,0.6446941879010422,0.6324109648814652,0.6284524104471817
11,0.647638146167558,0.6331256259040835,0.6646526464151923,0.6529081785472605,0.6534425186834155
12,0.630135918003565,0.6213845925596231,0.6422758799747784,0.6257955011888606,0.6302883957592991
13,0.6522170231729055,0.6374095916323578,0.6549794147101369,0.6475167050627341,0.6492750354069674
14,0.624075311942959,0.6113905270576017,0.629863506546493,0.623998343360685,0.6227743531526068
15,0.6422237076648841,0.6316698193687177,0.6428582025889247,0.635432112917719,0.6369426869358459
16,0.6204322638146167,0.606845072512147,0.6323114869626497,0.6179560472881775,0.619753205116353
17,0.6340352049910873,0.6225789102778087,0.6441118652868958,0.6339603663835341,0.6390652560580119
18,0.6158868092691623,0.5971421683171988,0.6256388857980045,0.6137497365277875,0.6242849271707337
19,0.6255570409982174,0.6171302993212417,0.6350209561959868,0.6246103384647242,0.6309003908633384
20,0.6189171122994651,0.6038147694818441,0.6238325729757798,0.6122391625096606,0.6148960717679817
21,0.624364973262032,0.6083602240272986,0.6295723452394199,0.6185680423922167,0.6284912379311238
22,0.6146947415329769,0.598074997218204,0.6192871184303252,0.5974200061384403,0.6064446227632596
23,0.6262032085561496,0.6107785319535626,0.6304755016505322,0.6110151723015823,0.6224489418586161
24,0.6116644385026738,0.5965598457030524,0.6214142650495158,0.601951728192821,0.5989305801565672
25,0.624075311942959,0.6086513853343718,0.6307963354474982,0.6110151723015823,0.6182426310982262
26,0.6122771836007129,0.5895960832313341,0.618995957123252,0.6052982875230654,0.6028503071069087
27,0.621657754010695,0.5986573198323504,0.627154037313156,0.6161588894600022,0.6049340487451327
28,0.6065396613190731,0.583214643373762,0.618995957123252,0.5989694076405092,0.5937868629981473
29,0.6222704991087343,0.5934998701828565,0.6226085827677015,0.6070954453512408,0.6016263168988303
30,0.6037990196078431,0.5826026482697229,0.618995957123252,0.6001933978485875,0.594685441912235
31,0.6098262032085562,0.5865361077111382,0.624123734282853,0.6041131247989291,0.6028114796229666
32,0.6083444741532976,0.577766032417195,0.6083898965171913,0.5971722498123337,0.5907657149618937
33,0.6168226381461676,0.5850209561959866,0.6135176736767923,0.6004799816586361,0.6016263168988303
34,0.6074420677361854,0.5762508809020436,0.6062627498980008,0.5959482596042555,0.5874579831155913
35,0.6122771836007129,0.577154037313156,0.6132265123697191,0.6004799816586361,0.5952974370162744
36,0.5992535650623886,0.577474871110122,0.6038444419717368,0.5956616757942068,0.5877833944095818
37,0.615307486631016,0.5807963354474981,0.6068450725121471,0.6017039718667144,0.5907657149618936
38,0.6056372549019607,0.5786988613182003,0.6026204517636584,0.5947630968801191,0.5871713993055426
39,0.6104723707664883,0.580505174140425,0.6013964615555801,0.5974588336223823,0.590479131151845
40,0.600479055258467,0.5759893920848632,0.5995901487333554,0.589905963531748,0.5820276821471227
41,0.608957219251337,0.5850803011757724,0.6004933051444677,0.5959482596042555,0.5883565620296789
42,0.5980614973262031,0.5811468417343569,0.5971718408070916,0.5874968105995333,0.582639677251162
43,0.6056372549019607,0.5808260079373909,0.601105300248507,0.5950496806901677,0.5895805522377573
44,0.600189393939394,0.5766013871889024,0.59565668929194,0.5896193797216993,0.5823530934411135
45,0.6110851158645275,0.5753773969808241,0.5989781536293164,0.5971722498123337,0.588395389513621
46,0.6008021390374332,0.5750862356737508,0.5917232298505247,0.5881088057035724,0.5814545145270257
47,0.6032196969696969,0.5793108564222396,0.5968510070101256,0.5926405277579532,0.5862728203914549
48,0.5956439393939393,0.5750862356737508,0.592014391157598,0.5893327959116508,0.5741882282464398
49,0.6035093582887701,0.5762805533919365,0.601105300248507,0.5962736708982461,0.5799051130249567
50,0.5941287878787879,0.5720559326434478,0.59565668929194,0.5902313748257385,0.574800223350479
