,fpr,tpr,exp,clf,roc_auc
0,0.0,0.009708737864077669,enhancer-b,SVM_RBF,0.7977851941747572
1,0.0,0.038834951456310676,enhancer-b,SVM_RBF,0.7977851941747572
2,0.00390625,0.038834951456310676,enhancer-b,SVM_RBF,0.7977851941747572
3,0.00390625,0.04854368932038835,enhancer-b,SVM_RBF,0.7977851941747572
4,0.01171875,0.04854368932038835,enhancer-b,SVM_RBF,0.7977851941747572
5,0.01171875,0.0970873786407767,enhancer-b,SVM_RBF,0.7977851941747572
6,0.015625,0.0970873786407767,enhancer-b,SVM_RBF,0.7977851941747572
7,0.015625,0.1553398058252427,enhancer-b,SVM_RBF,0.7977851941747572
8,0.0234375,0.1553398058252427,enhancer-b,SVM_RBF,0.7977851941747572
9,0.0234375,0.1650485436893204,enhancer-b,SVM_RBF,0.7977851941747572
10,0.0390625,0.1650485436893204,enhancer-b,SVM_RBF,0.7977851941747572
11,0.0390625,0.17475728155339806,enhancer-b,SVM_RBF,0.7977851941747572
12,0.04296875,0.17475728155339806,enhancer-b,SVM_RBF,0.7977851941747572
13,0.04296875,0.18446601941747573,enhancer-b,SVM_RBF,0.7977851941747572
14,0.046875,0.18446601941747573,enhancer-b,SVM_RBF,0.7977851941747572
15,0.046875,0.24271844660194175,enhancer-b,SVM_RBF,0.7977851941747572
16,0.0546875,0.24271844660194175,enhancer-b,SVM_RBF,0.7977851941747572
17,0.0546875,0.2524271844660194,enhancer-b,SVM_RBF,0.7977851941747572
18,0.0625,0.2524271844660194,enhancer-b,SVM_RBF,0.7977851941747572
19,0.0625,0.30097087378640774,enhancer-b,SVM_RBF,0.7977851941747572
20,0.0703125,0.30097087378640774,enhancer-b,SVM_RBF,0.7977851941747572
21,0.0703125,0.3106796116504854,enhancer-b,SVM_RBF,0.7977851941747572
22,0.07421875,0.3106796116504854,enhancer-b,SVM_RBF,0.7977851941747572
23,0.07421875,0.32038834951456313,enhancer-b,SVM_RBF,0.7977851941747572
24,0.078125,0.33980582524271846,enhancer-b,SVM_RBF,0.7977851941747572
25,0.08203125,0.33980582524271846,enhancer-b,SVM_RBF,0.7977851941747572
26,0.08203125,0.3592233009708738,enhancer-b,SVM_RBF,0.7977851941747572
27,0.08984375,0.3592233009708738,enhancer-b,SVM_RBF,0.7977851941747572
28,0.08984375,0.36893203883495146,enhancer-b,SVM_RBF,0.7977851941747572
29,0.09375,0.36893203883495146,enhancer-b,SVM_RBF,0.7977851941747572
30,0.09375,0.3883495145631068,enhancer-b,SVM_RBF,0.7977851941747572
31,0.09765625,0.3883495145631068,enhancer-b,SVM_RBF,0.7977851941747572
32,0.09765625,0.39805825242718446,enhancer-b,SVM_RBF,0.7977851941747572
33,0.1015625,0.39805825242718446,enhancer-b,SVM_RBF,0.7977851941747572
34,0.1015625,0.4077669902912621,enhancer-b,SVM_RBF,0.7977851941747572
35,0.1171875,0.4077669902912621,enhancer-b,SVM_RBF,0.7977851941747572
36,0.1171875,0.4174757281553398,enhancer-b,SVM_RBF,0.7977851941747572
37,0.12109375,0.4174757281553398,enhancer-b,SVM_RBF,0.7977851941747572
38,0.12109375,0.46601941747572817,enhancer-b,SVM_RBF,0.7977851941747572
39,0.15234375,0.46601941747572817,enhancer-b,SVM_RBF,0.7977851941747572
40,0.15234375,0.49514563106796117,enhancer-b,SVM_RBF,0.7977851941747572
41,0.1640625,0.49514563106796117,enhancer-b,SVM_RBF,0.7977851941747572
42,0.1640625,0.5145631067961165,enhancer-b,SVM_RBF,0.7977851941747572
43,0.16796875,0.5145631067961165,enhancer-b,SVM_RBF,0.7977851941747572
44,0.16796875,0.5242718446601942,enhancer-b,SVM_RBF,0.7977851941747572
45,0.171875,0.5242718446601942,enhancer-b,SVM_RBF,0.7977851941747572
46,0.171875,0.5339805825242718,enhancer-b,SVM_RBF,0.7977851941747572
47,0.17578125,0.5339805825242718,enhancer-b,SVM_RBF,0.7977851941747572
48,0.17578125,0.5631067961165048,enhancer-b,SVM_RBF,0.7977851941747572
49,0.1796875,0.5631067961165048,enhancer-b,SVM_RBF,0.7977851941747572
50,0.1796875,0.5728155339805825,enhancer-b,SVM_RBF,0.7977851941747572
51,0.19140625,0.5728155339805825,enhancer-b,SVM_RBF,0.7977851941747572
52,0.19140625,0.6699029126213593,enhancer-b,SVM_RBF,0.7977851941747572
53,0.1953125,0.6699029126213593,enhancer-b,SVM_RBF,0.7977851941747572
54,0.1953125,0.6796116504854369,enhancer-b,SVM_RBF,0.7977851941747572
55,0.21484375,0.6796116504854369,enhancer-b,SVM_RBF,0.7977851941747572
56,0.21484375,0.6990291262135923,enhancer-b,SVM_RBF,0.7977851941747572
57,0.234375,0.6990291262135923,enhancer-b,SVM_RBF,0.7977851941747572
58,0.234375,0.7087378640776699,enhancer-b,SVM_RBF,0.7977851941747572
59,0.24609375,0.7087378640776699,enhancer-b,SVM_RBF,0.7977851941747572
60,0.24609375,0.7184466019417476,enhancer-b,SVM_RBF,0.7977851941747572
61,0.2578125,0.7184466019417476,enhancer-b,SVM_RBF,0.7977851941747572
62,0.2578125,0.7281553398058253,enhancer-b,SVM_RBF,0.7977851941747572
63,0.26171875,0.7281553398058253,enhancer-b,SVM_RBF,0.7977851941747572
64,0.26171875,0.7378640776699029,enhancer-b,SVM_RBF,0.7977851941747572
65,0.26953125,0.7378640776699029,enhancer-b,SVM_RBF,0.7977851941747572
66,0.26953125,0.7475728155339806,enhancer-b,SVM_RBF,0.7977851941747572
67,0.29296875,0.7475728155339806,enhancer-b,SVM_RBF,0.7977851941747572
68,0.29296875,0.7572815533980582,enhancer-b,SVM_RBF,0.7977851941747572
69,0.296875,0.7572815533980582,enhancer-b,SVM_RBF,0.7977851941747572
70,0.296875,0.7669902912621359,enhancer-b,SVM_RBF,0.7977851941747572
71,0.30078125,0.7669902912621359,enhancer-b,SVM_RBF,0.7977851941747572
72,0.30078125,0.7864077669902912,enhancer-b,SVM_RBF,0.7977851941747572
73,0.3046875,0.7864077669902912,enhancer-b,SVM_RBF,0.7977851941747572
74,0.3046875,0.7961165048543689,enhancer-b,SVM_RBF,0.7977851941747572
75,0.33203125,0.7961165048543689,enhancer-b,SVM_RBF,0.7977851941747572
76,0.33203125,0.8058252427184466,enhancer-b,SVM_RBF,0.7977851941747572
77,0.34765625,0.8058252427184466,enhancer-b,SVM_RBF,0.7977851941747572
78,0.34765625,0.8155339805825242,enhancer-b,SVM_RBF,0.7977851941747572
79,0.3515625,0.8155339805825242,enhancer-b,SVM_RBF,0.7977851941747572
80,0.3515625,0.8252427184466019,enhancer-b,SVM_RBF,0.7977851941747572
81,0.35546875,0.8252427184466019,enhancer-b,SVM_RBF,0.7977851941747572
82,0.35546875,0.8446601941747572,enhancer-b,SVM_RBF,0.7977851941747572
83,0.3828125,0.8446601941747572,enhancer-b,SVM_RBF,0.7977851941747572
84,0.3828125,0.8543689320388349,enhancer-b,SVM_RBF,0.7977851941747572
85,0.421875,0.8543689320388349,enhancer-b,SVM_RBF,0.7977851941747572
86,0.421875,0.8737864077669902,enhancer-b,SVM_RBF,0.7977851941747572
87,0.4375,0.8737864077669902,enhancer-b,SVM_RBF,0.7977851941747572
88,0.4375,0.8932038834951457,enhancer-b,SVM_RBF,0.7977851941747572
89,0.4453125,0.8932038834951457,enhancer-b,SVM_RBF,0.7977851941747572
90,0.4453125,0.9029126213592233,enhancer-b,SVM_RBF,0.7977851941747572
91,0.48046875,0.9029126213592233,enhancer-b,SVM_RBF,0.7977851941747572
92,0.48046875,0.912621359223301,enhancer-b,SVM_RBF,0.7977851941747572
93,0.55859375,0.912621359223301,enhancer-b,SVM_RBF,0.7977851941747572
94,0.55859375,0.9223300970873787,enhancer-b,SVM_RBF,0.7977851941747572
95,0.59375,0.9223300970873787,enhancer-b,SVM_RBF,0.7977851941747572
96,0.59375,0.9320388349514563,enhancer-b,SVM_RBF,0.7977851941747572
97,0.6015625,0.9320388349514563,enhancer-b,SVM_RBF,0.7977851941747572
98,0.6015625,0.941747572815534,enhancer-b,SVM_RBF,0.7977851941747572
99,0.69140625,0.941747572815534,enhancer-b,SVM_RBF,0.7977851941747572
100,0.69140625,0.9514563106796117,enhancer-b,SVM_RBF,0.7977851941747572
101,0.72265625,0.9514563106796117,enhancer-b,SVM_RBF,0.7977851941747572
102,0.72265625,0.9611650485436893,enhancer-b,SVM_RBF,0.7977851941747572
103,0.7578125,0.9611650485436893,enhancer-b,SVM_RBF,0.7977851941747572
104,0.7578125,0.970873786407767,enhancer-b,SVM_RBF,0.7977851941747572
105,0.765625,0.970873786407767,enhancer-b,SVM_RBF,0.7977851941747572
106,0.765625,0.9805825242718447,enhancer-b,SVM_RBF,0.7977851941747572
107,0.77734375,0.9805825242718447,enhancer-b,SVM_RBF,0.7977851941747572
108,0.77734375,0.9902912621359223,enhancer-b,SVM_RBF,0.7977851941747572
109,0.8828125,0.9902912621359223,enhancer-b,SVM_RBF,0.7977851941747572
110,0.8828125,1.0,enhancer-b,SVM_RBF,0.7977851941747572
111,1.0,1.0,enhancer-b,SVM_RBF,0.7977851941747572
