,train,test
0.1,3.017240799999945,0.187118399999963
0.2,2.9070420000000015,0.21068400000012844
0.3,3.8782219999999143,0.1572160000000622
0.4,3.8421893999999157,0.13856300000015837
0.5,3.8104228000000147,0.1140124000000469
0.6,3.749290800000017,0.09566460000005464
0.7,3.844416000000001,0.011892600000010134
0.8,3.9217187999999625,0.010851600000023609
0.9,1.0212283999999272,0.0008117999999740277
