,0,1,2,3,4
0.001,0.7222940045075342,0.7217412361011598,0.7158991897318862,0.7237608249520121,0.7229962228768056
0.101,0.7368372921755342,0.7404366690550117,0.7390158249962404,0.7425535608452974,0.7368375660111985
0.201,0.7358166070775366,0.7410641624428347,0.738857154862051,0.74404295924776,0.7359684738476235
0.30100000000000005,0.7372237365334465,0.7420847375916639,0.7379952498474113,0.7442773708745767,0.735423909101363
0.401,0.7379339386644955,0.740277998920822,0.7384640731010447,0.7456910277844123,0.7350308273403569
0.501,0.7375408569034891,0.7408225636670825,0.7379952498474113,0.7459254394112289,0.7365959672354465
0.6010000000000001,0.7373822967184678,0.7430223840989307,0.7380709913400385,0.744594711142956,0.7356583207281798
0.7010000000000001,0.7367546933814766,0.7412228325770244,0.738229661474228,0.7450635343965892,0.7369890489964528
0.801,0.7376168182944528,0.7412156454280888,0.7389400835036134,0.7446704526355828,0.7369133075038258
0.901,0.738713464783414,0.7411399039354618,0.7379952498474113,0.7452979460234059,0.73636155560863
1.001,0.7362856502295066,0.7420018089501015,0.7392502366230572,0.7456910277844121,0.7365202257428195
1.101,0.7373822967184678,0.742160479084291,0.7381467328326654,0.7452222045307787,0.7365202257428195
1.201,0.7372237365334465,0.7443602995161391,0.7384640731010448,0.7457667692770392,0.7364444842501924
1.301,0.7365961331964552,0.7408225636670824,0.7383883316084175,0.7459254394112289,0.7362858141160028
1.401,0.7369892149574615,0.7420847375916639,0.7380709913400385,0.7452979460234059,0.7360514024891861
1.501,0.7379273012614015,0.7425535608452973,0.7383883316084175,0.745373687516033,0.7358927323549964
1.601,0.7373756593153739,0.7427879724721139,0.7386227432352342,0.7454566161575956,0.7369133075038258
1.701,0.7385549045983929,0.7425535608452972,0.7376779095790321,0.7455323576502226,0.7361271439818132
1.801,0.7388720249684354,0.7418431388159118,0.7384640731010447,0.7456910277844123,0.7362858141160028
1.901,0.7378513398704378,0.7423191492184805,0.738857154862051,0.7460841095454186,0.7364444842501924
2.001,0.7384029818164655,0.7428709011136765,0.738229661474228,0.7459254394112289,0.7364444842501924
2.101,0.7356580468925153,0.7428637139647412,0.7386227432352342,0.7455323576502226,0.7360514024891861
2.201,0.7376927796854165,0.7425535608452973,0.7378293925642864,0.7449048642623997,0.7354996505939901
2.301,0.7377687410763804,0.7432639828746828,0.7392502366230572,0.7451392758892165,0.7366788958770091
2.4010000000000002,0.7376168182944528,0.742160479084291,0.7386227432352342,0.7438085476209433,0.7365202257428195
