,0,1,2,3,4
-0.04,0.8614176608021522,0.8959903448946919,0.9327609045635078,0.8944323921485374,0.9366159806809435
-0.036,0.8614176608021522,0.9056482144910616,0.9327609045635078,0.9122045528929934,0.9366159806809435
-0.032,0.8614176608021522,0.8163611575511505,0.9327609045635078,0.9122045528929934,0.9366159806809435
-0.028,0.8812376839298146,0.8693730152411787,0.9327609045635078,0.9122045528929934,0.9366159806809435
-0.024,0.8812376839298146,0.8693730152411787,0.9327609045635078,0.9122045528929934,0.9366159806809435
-0.02,0.8812376839298146,0.8597151456448091,0.9082881095808013,0.9055796601473698,0.905601221594176
-0.016,0.8479842944293015,0.8090258427761414,0.8951472370388062,0.8983925112119524,0.905601221594176
-0.012,0.8513538827333121,0.8621930534546968,0.8973078045803147,0.8884460499429452,0.8732280913586145
-0.008,0.8443905093985629,0.8536458747976543,0.8586625047545754,0.8695825482755266,0.8864596325487177
-0.004,0.8806462175652235,0.840093676193509,0.8622151677591133,0.8672594405965556,0.8755760776300542
0.0,0.798268670277414,0.8071212483082557,0.7903414669744978,0.8207060655114156,0.7892235888862352
0.004,0.7452822813786918,0.7504561075285939,0.7512422710506065,0.7461825182000725,0.748761046095056
0.008,0.7171625544267052,0.7504561075285939,0.7259191810630787,0.7451691302001788,0.7399905129634053
0.012,0.7171625544267052,0.7195795628444305,0.723203544480712,0.7451691302001788,0.7399905129634053
0.016,0.7171625544267052,0.7098675132022398,0.723203544480712,0.7451691302001788,0.7236215048341869
0.02,0.7171625544267052,0.7098675132022398,0.7212447699670055,0.7305278021035128,0.7236215048341869
0.024,0.7171625544267052,0.7098675132022398,0.7212447699670055,0.7184782704844803,0.7236215048341869
0.028,0.7171625544267052,0.7098675132022398,0.7212447699670055,0.7184782704844803,0.7211397270210262
0.032,0.7171625544267052,0.7098675132022398,0.6911836902582066,0.7184782704844803,0.7211397270210262
0.036,0.7171625544267052,0.7098675132022398,0.6911836902582066,0.7184782704844803,0.7211397270210262
