mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.014116716384887696,0.0071682573948305,0.0015438079833984375,0.00014269621049005707,1,{'SVM__max_iter': 1},0.4993640025439898,0.49842767295597484,0.49999999999999994,0.5452552892727766,0.4968553459119497,0.507978437592861,0.018665720948121193,13,0.49842767295597484,0.499055166343798,0.4982690028217853,0.5541325000663431,0.4986620845827916,0.5097092853541385,0.022213184125010266
0.013198614120483398,0.005599814468367054,0.0014676094055175782,4.51458280947262e-05,2,{'SVM__max_iter': 2},0.5,0.49999999999999994,0.5,0.5031446540880503,0.5,0.5006287830425119,0.0012577507903322217,14,0.5003930817610063,0.5003930817610063,0.5003930817610063,0.5026758308344169,0.5003930817610063,0.5008496315756884,0.0009130996293642557
0.015841341018676756,0.008709415843302473,0.0014277458190917968,0.00022580389889198226,4,{'SVM__max_iter': 4},0.541693166560667,0.5003303951762303,0.3968931053606617,0.5060120122246216,0.5305350041889388,0.49510368605134475,0.05141406541823194,15,0.5273446257684637,0.5055103318030235,0.42700455112384894,0.501842674415519,0.5326904705039407,0.4988785307229592,0.03787400616703076
0.016316747665405272,0.0016627883135529901,0.0017876148223876954,0.0002603365994216907,8,{'SVM__max_iter': 8},0.5145572751042329,0.5600434233660189,0.5497126741949567,0.49287880396946204,0.5070031977533127,0.5248366590411837,0.025700906359173558,11,0.514128081230014,0.5638561597183523,0.5661770559668816,0.4964185883997205,0.5029964882484586,0.5287152747126853,0.030184714646357684
0.02162332534790039,0.0008478078101523929,0.0017835140228271485,8.779782870130971e-05,16,{'SVM__max_iter': 16},0.42807928768284925,0.5309715978146718,0.5422168336342289,0.5072539440924162,0.4052326336035494,0.4827380136015199,0.05560535427348694,16,0.45612455308152494,0.5306454502030094,0.5502121867508779,0.5093184150235739,0.4084014453909367,0.4909404100899846,0.05186946958872616
0.04336357116699219,0.007622569033598423,0.003244161605834961,0.0006628500798655841,32,{'SVM__max_iter': 32},0.5193625892163098,0.4614824123567796,0.518723376638701,0.5764510838141763,0.5473704083920374,0.5246767251679835,0.038081806906470776,12,0.5121707848065418,0.4523055268069599,0.531005913365001,0.5927877513290697,0.5461763261948359,0.5268892605004817,0.04584957074130589
0.060135507583618165,0.010036587045680702,0.0026839256286621095,0.000718447341919395,64,{'SVM__max_iter': 64},0.5808423432972935,0.5110859381453031,0.48512926711270005,0.5627898332684342,0.5570403672106387,0.5393872924745172,0.035561958636430704,7,0.5611076203287432,0.5147530053339703,0.48384550062362347,0.5640198055710356,0.5527083388619094,0.5352868541438565,0.03118863380404287
0.11106581687927246,0.0184105921045045,0.0038207530975341796,0.0007424693813424976,128,{'SVM__max_iter': 128},0.5298212140484772,0.5290570757666937,0.5402875618015976,0.5357564279561517,0.5498837716969333,0.5369595326232833,0.007654471097834937,8,0.5199358089371895,0.5331725623402241,0.5619288980884396,0.5440771258480837,0.5359644932728286,0.5390157776973531,0.013842882946823471
0.17951831817626954,0.019316169394844936,0.005169820785522461,0.00024120577523307444,256,{'SVM__max_iter': 256},0.5739877040491838,0.5473556586073843,0.5750233046597519,0.44834035423082824,0.4849788193092381,0.5259484582407975,0.050745626175012604,10,0.539329563288376,0.548247330803457,0.5872707852347212,0.4503865580412034,0.490373643287424,0.5231215761310363,0.04769053026804694
0.32550983428955077,0.03023998711702083,0.009716176986694336,0.0003120327635635333,512,{'SVM__max_iter': 512},0.5537417850328599,0.5259802706880479,0.5289243277048155,0.6142400320955314,0.6224586121042632,0.5690654042044991,0.04145427915117671,6,0.5401975881152135,0.5006059319410168,0.527171845836761,0.5990405709028829,0.5984020203628515,0.5530835914317451,0.039388263098979096
0.616816234588623,0.007655183182644804,0.017257547378540038,0.0003364273399965215,1024,{'SVM__max_iter': 1024},0.5710197159211364,0.5848142117125089,0.5392845764451838,0.5744952623691694,0.3823085182956328,0.5303940047069435,0.07557844801315886,9,0.5459765537423154,0.5922326822882114,0.5599264478235102,0.5918683491229468,0.3804456474626048,0.5340899360879177,0.07891046621793828
1.0605963230133058,0.03040258448357408,0.02443270683288574,0.00034280248799311924,2048,{'SVM__max_iter': 2048},0.6288601512260619,0.6423442717736322,0.6662330229978642,0.6187062668885035,0.7019865009970855,0.6516206936479756,0.029790113844498256,5,0.6265708520655597,0.6438983316968749,0.679099328609718,0.6150701244593054,0.6847069633521745,0.6498691200367265,0.027775925248838304
1.6183975696563722,0.02507028818882339,0.025724124908447266,0.0001891896960017571,4096,{'SVM__max_iter': 4096},0.7209561161755353,0.6846378042880573,0.7001368780015811,0.6907825645745572,0.7186478577412769,0.7030364555922962,0.014574180035094324,4,0.69773856301698,0.7081801917752479,0.7033874691505453,0.7174698582030801,0.6965607833771197,0.7046673731045946,0.007636843327989069
1.8788851737976073,0.01735785454720558,0.025169897079467773,0.00021489921283688777,8192,{'SVM__max_iter': 8192},0.7349127270157586,0.6938475698254806,0.719665592882344,0.6935968234863771,0.7350850177587407,0.7154261258884822,0.01858152709344793,2,0.7180799910321309,0.7240836937964954,0.7134091190545692,0.7228900742156058,0.714141102530761,0.7185207961259124,0.004371308479580513
