,0,1,2,3,4
170,0.6365322988699611,0.6470081790787774,0.6470081790787774,0.6470081790787774,0.6470081790787774
360,0.6461401952085183,0.6978003993322642,0.6978003993322642,0.6978003993322642,0.6978003993322642
550,0.6940324353626767,0.7132127005804028,0.7132127005804028,0.7132127005804028,0.7132127005804028
740,0.6962882078211011,0.709375,0.709375,0.709375,0.709375
931,0.7011757301107754,0.6601825240760347,0.6836344182342989,0.6836344182342989,0.6836344182342989
1121,0.7222756913205705,0.6940699208903847,0.6629072681704259,0.6629072681704259,0.6629072681704259
1311,0.6548615085414462,0.7161672127992544,0.7197301581674255,0.7197301581674255,0.7197301581674255
1501,0.7084848461795942,0.7235388202537808,0.6978395812342933,0.6978395812342933,0.6978395812342933
1691,0.7319637059976362,0.7411411815747349,0.7071032489846922,0.7091987031172969,0.7091987031172969
1882,0.7315174624763201,0.7338186719774614,0.718409676009132,0.7286962188442727,0.7286962188442727
2072,0.7360370336625058,0.7076305824367374,0.7530915028751177,0.6897127225733782,0.6897127225733782
2262,0.6848635298332184,0.7351716882743379,0.7380199148811639,0.731273804485823,0.731273804485823
2452,0.7148340706773877,0.7344520869886582,0.7338457067200567,0.682456559315866,0.682456559315866
2643,0.732823312649047,0.7083475576315157,0.722468126274795,0.7476019990017316,0.7249033236585583
2833,0.7191399357070887,0.7141527036608575,0.7278751885872085,0.7400164730593508,0.7481378429234287
3023,0.7236346582084245,0.7223051048859448,0.731223217126069,0.7512858118602518,0.7298640830894666
3213,0.7102546841924299,0.7532242063492065,0.7171835839598999,0.7314771303258146,0.6562150874641033
