mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.18072724342346191,0.07687487343775776,0.09735183715820313,0.05347164835760381,1,{'MLP__max_iter': 1},0.4999999999999999,0.5,0.5,0.5,0.5,0.5,4.9754446361123546e-17,22,0.5,0.4999999999999998,0.4999999999999998,0.5,0.5,0.4999999999999999,1.1102230246251565e-16
0.8212522983551025,0.040959426773009205,0.0537299633026123,0.02579202431409776,2,{'MLP__max_iter': 2},0.6766970320305612,0.527462792345854,0.5620718166784786,0.5036465805834529,0.5828550932568148,0.570658756438704,0.059763840402037215,21,0.6703542780748662,0.5374986091020361,0.6258410296353991,0.5066154636926046,0.5659457080838821,0.5812510177177577,0.05940816754687777
1.7148495197296143,0.05580773401499819,0.082004976272583,0.002407487031473742,4,{'MLP__max_iter': 4},0.6853070819864825,0.6368119536971415,0.6062780533900308,0.6242228598756577,0.6654710664753707,0.643645561075676,0.02841898204695274,20,0.6668449197860963,0.6433515077333927,0.6941656466748265,0.6391965299322923,0.6905320104871185,0.6668181229227452,0.022907949120921613
3.334221935272217,0.05489366587772716,0.07443504333496094,0.02763319253111013,8,{'MLP__max_iter': 8},0.6431384072876872,0.701541459957477,0.6252657689581858,0.6351626016260162,0.6608082257293162,0.6531835373927993,0.026844789173760493,19,0.6839015151515151,0.6986220837506026,0.7355680427283854,0.678874520665466,0.667324268656606,0.692858086190515,0.02360127184184963
5.6071295738220215,0.7958356493680995,0.09908218383789062,0.02407110218513533,16,{'MLP__max_iter': 16},0.5973846605935937,0.7312485235057878,0.6322052917552563,0.6351626016260162,0.719273075083692,0.662989282266284,0.05265748924931913,1,0.6698195187165775,0.69951967656986,0.7559901338971106,0.7185525113986398,0.7366553635546746,0.7161074408273725,0.02978775037292484
8.637401294708251,3.51064656780289,0.09986381530761719,0.03843663717301644,32,{'MLP__max_iter': 32},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6278096604495457,0.6411406025824964,0.6534292208664653,0.03916411054470565,18,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7512119721773343,0.8032759302880259,0.745905514065967,0.035407750273708516
9.282241821289062,4.076364470601687,0.11259093284606933,0.014719806935841882,64,{'MLP__max_iter': 64},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.470686054229736,4.322396188289628,0.10667529106140136,0.0044539257608890576,128,{'MLP__max_iter': 128},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.480058479309083,4.408245613662567,0.10889658927917481,0.005375937881649842,256,{'MLP__max_iter': 256},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.484598684310914,4.179312331505547,0.10988554954528809,0.002058517127087672,512,{'MLP__max_iter': 512},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.232612133026123,4.350029336912776,0.10105361938476562,0.0027128159769291694,1024,{'MLP__max_iter': 1024},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.406923580169678,4.370460093357703,0.10803422927856446,0.009362973488409263,2048,{'MLP__max_iter': 2048},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.349120044708252,4.350442937305996,0.09960355758666992,0.00485211056476778,2100,{'MLP__max_iter': 2100},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.248917531967162,4.139755896634487,0.0994102954864502,0.017560781657520296,2200,{'MLP__max_iter': 2200},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
9.08326678276062,3.7448057985347547,0.08836116790771484,0.022107123102939545,2300,{'MLP__max_iter': 2300},0.6346752865119012,0.7312485235057878,0.6322052917552563,0.6229674796747968,0.6630798660927786,0.6568390992921016,0.03955777039486199,2,0.7195298573975044,0.69951967656986,0.7559901338971106,0.7415753604484759,0.8262987793378619,0.7485827615301626,0.04334745621960342
