mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_SVM__max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.011728906631469726,0.0007897693162211689,0.0015751838684082032,0.0001447245473030029,1,{'SVM__max_iter': 1},0.48487739382375805,0.4950175227441679,0.48894946133786443,0.49308825091153663,0.4708750752239017,0.48656114509701825,0.008586291316238587,14,0.496043370266794,0.4893337181222303,0.5049187741598776,0.49546822616741426,0.4743158939928704,0.49201599654183725,0.010149951197252328
0.015808582305908203,0.002983231359130484,0.0017069339752197265,0.0002494611134155944,2,{'SVM__max_iter': 2},0.5149282736202389,0.5301367600033039,0.49427708355458005,0.4939997876031009,0.4992713606381346,0.5065246280886969,0.014053389667365154,13,0.5243526319515734,0.5174625604826227,0.5168101885023308,0.5039142318817504,0.48928009093401975,0.5103639407504594,0.012439899205972507
0.01918940544128418,0.0012978973524840588,0.0018724441528320313,0.0001428105078701224,4,{'SVM__max_iter': 4},0.6246378347819942,0.4972506401406539,0.5117319787131107,0.5182720332283147,0.46498401123343586,0.5233990925084029,0.05388206882422564,11,0.6207564869552903,0.4972312890870332,0.513141978257216,0.5263088351069006,0.4647254730249715,0.5244328124862824,0.05237201909886776
0.027353763580322266,0.00202865349748635,0.001981639862060547,0.00015201562620614095,8,{'SVM__max_iter': 8},0.5201575860363225,0.510053453219583,0.5114546827616316,0.6787231406421466,0.5374526531912633,0.551560922832517,0.06431659340624597,9,0.5240296116676696,0.510470017426072,0.5158249962405683,0.6671769542410814,0.5511559146918593,0.5537314988534501,0.058424593793896584
0.05164694786071777,0.008539167127031134,0.0033739566802978515,0.0004338305398291325,16,{'SVM__max_iter': 16},0.5135326125362165,0.525089383694998,0.49195251749324453,0.4989144158495285,0.562370939384285,0.5183708367236903,0.02482071633870439,12,0.5257273118812466,0.5159914063813038,0.5022584233385523,0.49763598085785826,0.5468723739263506,0.5176970992770622,0.01766007667337885
0.08027081489562989,0.0074297081342833094,0.0041579723358154295,0.0008929658229904529,32,{'SVM__max_iter': 32},0.4558511765952936,0.45577424569601277,0.5266617107390231,0.5005663917306807,0.46732037712249397,0.4812288161840831,0.028011886394279466,16,0.4739784299149232,0.4624609682527046,0.5224863775884793,0.5124575405355201,0.4631188688091005,0.48690043702014557,0.02549256202921657
0.16485629081726075,0.025440911866815994,0.006115150451660156,0.0010431099141142584,64,{'SVM__max_iter': 64},0.4960250158999364,0.4915011740828583,0.4646270664448298,0.4729518449030644,0.4950942216243643,0.48404268065099865,0.012816321234345516,15,0.492909041028001,0.5061693380746403,0.4648371502622756,0.46439652274677357,0.47660914736087895,0.4809842398945139,0.016318776613819204
0.31454029083251955,0.043487161549560754,0.00948491096496582,0.00026011703430695493,128,{'SVM__max_iter': 128},0.4740124372835842,0.497011693629273,0.5990772534720993,0.5064722055057995,0.6271519935808938,0.5407294370234158,0.06067979367774882,10,0.4800826282936268,0.5156530575237287,0.5832802590027334,0.5047512583039214,0.6343504807649781,0.5436235367777977,0.05680648339287577
0.5482282161712646,0.018582277545878455,0.018077611923217773,0.00018856585560769184,256,{'SVM__max_iter': 256},0.7115751536993853,0.6290783154565943,0.6371906970158235,0.6274263395754422,0.6386066763425254,0.6487901919906236,0.03171317165601474,7,0.6938748569270888,0.6415221496873039,0.6504154172084672,0.6490017602986315,0.6353500473246114,0.6540328462892206,0.02064629718707061
1.107459545135498,0.026294687836511267,0.03452887535095215,0.0006658809496336016,512,{'SVM__max_iter': 512},0.6449190869903187,0.5965874898226485,0.6208862850602381,0.6316801774694089,0.5832418846684838,0.6154699058788615,0.022605193917105845,8,0.6336795107791428,0.6224491149855373,0.6448835239586372,0.6252371759148687,0.5784963820997974,0.6209491415475966,0.022617651982253018
1.9130391597747802,0.03667818192964239,0.06220388412475586,0.001051470351200048,1024,{'SVM__max_iter': 1024},0.7462193484559395,0.7312264740934782,0.7212379199263691,0.7463686030183959,0.7325215051860242,0.7355172853095188,0.009629090518563243,6,0.7709837811367954,0.769594932286,0.7671391387805288,0.7704496501517042,0.7596921467682155,0.7675719298246488,0.0041543430700870425
2.0608307838439943,0.029940333469353146,0.06741676330566407,0.002169913247552534,2048,{'SVM__max_iter': 2048},0.7499646668079994,0.7296806966618287,0.728518413631161,0.7435543441065761,0.7290995551464948,0.7361667780178838,0.008894953379945579,1,0.770356177799804,0.7710915178373979,0.7717046369273501,0.7672508160178331,0.7672651903157038,0.7695336677796177,0.001906511408138287
2.024201202392578,0.02193433681575728,0.06554546356201171,0.0014374871690812567,4096,{'SVM__max_iter': 4096},0.7499646668079994,0.7296806966618287,0.728518413631161,0.742616257802636,0.7290995551464948,0.7359792048400987,0.008745830622001656,2,0.7698871346478341,0.7708571062105813,0.7720977186883564,0.7668577342568268,0.7672651903157038,0.7693929768238605,0.002032654701005751
2.074954605102539,0.03382038701881725,0.06699533462524414,0.0009474824094971475,8192,{'SVM__max_iter': 8192},0.7499646668079994,0.7296806966618287,0.728518413631161,0.742616257802636,0.7290995551464948,0.7359792048400987,0.008745830622001656,2,0.7698871346478341,0.7708571062105813,0.7720977186883564,0.7668577342568268,0.7672651903157038,0.7693929768238605,0.002032654701005751
