,0,1,2,3,4
170,0.8177601619160059,0.8262304491318696,0.8262304491318696,0.8262304491318696,0.8262304491318696
360,0.7951197870452529,0.804425387057707,0.804425387057707,0.804425387057707,0.804425387057707
550,0.7628107636013192,0.7948247410947992,0.7948247410947992,0.7948247410947992,0.7948247410947992
740,0.8245855110871183,0.7405448717948717,0.7405448717948717,0.7405448717948717,0.7405448717948717
931,0.7553499496475327,0.7451142036000604,0.7401587538568727,0.7401587538568727,0.7401587538568727
1121,0.7424137810789134,0.724518045790014,0.7332146154860836,0.7332146154860836,0.7332146154860836
1311,0.7524246767519714,0.7230500027855294,0.7462610598179784,0.7462610598179784,0.7462610598179784
1501,0.7144898898457231,0.7420218026351824,0.777661003601663,0.777661003601663,0.777661003601663
1691,0.7281704890564458,0.7429020241461335,0.7380851536779374,0.7384004911701282,0.7384004911701282
1882,0.729565988245009,0.7624180307961335,0.7445548161461116,0.7502257661404487,0.7502257661404487
2072,0.741931301294496,0.7555879465448498,0.7549788623750276,0.7274555356092262,0.7274555356092262
2262,0.7331118326282142,0.7466415397074071,0.7449285672839926,0.74928964391512,0.74928964391512
2452,0.7355335249351459,0.7403745205469621,0.7306928881282224,0.7351269673398836,0.7351269673398836
2643,0.7309509431171857,0.7260671304712197,0.7255411908972708,0.7339531430050344,0.7404134650343186
2833,0.7228959531717303,0.7382446862388646,0.7472494255753575,0.7489740322744015,0.7539245087347913
3023,0.7161726454462096,0.7350327008364679,0.7114134807911825,0.7511906098542264,0.7367832715913641
3213,0.7318616221411203,0.7278221595655808,0.7127845655806183,0.753811612364244,0.7472932240625632
