,fpr,tpr,exp,clf,roc_auc
0,0.0,0.0015015015015015015,wine-qual,Boost,0.8178391959798994
1,0.0,0.003003003003003003,wine-qual,Boost,0.8178391959798994
2,0.0,0.03003003003003003,wine-qual,Boost,0.8178391959798994
3,0.002512562814070352,0.03753753753753754,wine-qual,Boost,0.8178391959798994
4,0.002512562814070352,0.04804804804804805,wine-qual,Boost,0.8178391959798994
5,0.002512562814070352,0.052552552552552555,wine-qual,Boost,0.8178391959798994
6,0.002512562814070352,0.05855855855855856,wine-qual,Boost,0.8178391959798994
7,0.002512562814070352,0.06006006006006006,wine-qual,Boost,0.8178391959798994
8,0.002512562814070352,0.06306306306306306,wine-qual,Boost,0.8178391959798994
9,0.002512562814070352,0.06456456456456457,wine-qual,Boost,0.8178391959798994
10,0.002512562814070352,0.07057057057057058,wine-qual,Boost,0.8178391959798994
11,0.002512562814070352,0.07357357357357357,wine-qual,Boost,0.8178391959798994
12,0.002512562814070352,0.07657657657657657,wine-qual,Boost,0.8178391959798994
13,0.002512562814070352,0.07807807807807808,wine-qual,Boost,0.8178391959798994
14,0.002512562814070352,0.08408408408408409,wine-qual,Boost,0.8178391959798994
15,0.002512562814070352,0.08558558558558559,wine-qual,Boost,0.8178391959798994
16,0.002512562814070352,0.0915915915915916,wine-qual,Boost,0.8178391959798994
17,0.002512562814070352,0.0990990990990991,wine-qual,Boost,0.8178391959798994
18,0.002512562814070352,0.1006006006006006,wine-qual,Boost,0.8178391959798994
19,0.002512562814070352,0.10960960960960961,wine-qual,Boost,0.8178391959798994
20,0.002512562814070352,0.11861861861861862,wine-qual,Boost,0.8178391959798994
21,0.002512562814070352,0.12012012012012012,wine-qual,Boost,0.8178391959798994
22,0.002512562814070352,0.12312312312312312,wine-qual,Boost,0.8178391959798994
23,0.002512562814070352,0.12912912912912913,wine-qual,Boost,0.8178391959798994
24,0.002512562814070352,0.14114114114114115,wine-qual,Boost,0.8178391959798994
25,0.007537688442211055,0.14114114114114115,wine-qual,Boost,0.8178391959798994
26,0.007537688442211055,0.14264264264264265,wine-qual,Boost,0.8178391959798994
27,0.007537688442211055,0.14564564564564564,wine-qual,Boost,0.8178391959798994
28,0.007537688442211055,0.15015015015015015,wine-qual,Boost,0.8178391959798994
29,0.007537688442211055,0.15315315315315314,wine-qual,Boost,0.8178391959798994
30,0.007537688442211055,0.15765765765765766,wine-qual,Boost,0.8178391959798994
31,0.007537688442211055,0.16066066066066065,wine-qual,Boost,0.8178391959798994
32,0.007537688442211055,0.17867867867867868,wine-qual,Boost,0.8178391959798994
33,0.010050251256281407,0.17867867867867868,wine-qual,Boost,0.8178391959798994
34,0.010050251256281407,0.1831831831831832,wine-qual,Boost,0.8178391959798994
35,0.010050251256281407,0.1891891891891892,wine-qual,Boost,0.8178391959798994
36,0.01256281407035176,0.1891891891891892,wine-qual,Boost,0.8178391959798994
37,0.01256281407035176,0.1906906906906907,wine-qual,Boost,0.8178391959798994
38,0.020100502512562814,0.1906906906906907,wine-qual,Boost,0.8178391959798994
39,0.020100502512562814,0.1921921921921922,wine-qual,Boost,0.8178391959798994
40,0.022613065326633167,0.1981981981981982,wine-qual,Boost,0.8178391959798994
41,0.022613065326633167,0.21021021021021022,wine-qual,Boost,0.8178391959798994
42,0.022613065326633167,0.2147147147147147,wine-qual,Boost,0.8178391959798994
43,0.022613065326633167,0.21771771771771772,wine-qual,Boost,0.8178391959798994
44,0.022613065326633167,0.22672672672672672,wine-qual,Boost,0.8178391959798994
45,0.02512562814070352,0.22672672672672672,wine-qual,Boost,0.8178391959798994
46,0.02512562814070352,0.22822822822822822,wine-qual,Boost,0.8178391959798994
47,0.02763819095477387,0.22822822822822822,wine-qual,Boost,0.8178391959798994
48,0.02763819095477387,0.23123123123123124,wine-qual,Boost,0.8178391959798994
49,0.03015075376884422,0.23123123123123124,wine-qual,Boost,0.8178391959798994
50,0.03015075376884422,0.24024024024024024,wine-qual,Boost,0.8178391959798994
51,0.03015075376884422,0.25075075075075076,wine-qual,Boost,0.8178391959798994
52,0.03015075376884422,0.25675675675675674,wine-qual,Boost,0.8178391959798994
53,0.03015075376884422,0.25975975975975973,wine-qual,Boost,0.8178391959798994
54,0.03015075376884422,0.2627627627627628,wine-qual,Boost,0.8178391959798994
55,0.03015075376884422,0.2672672672672673,wine-qual,Boost,0.8178391959798994
56,0.03015075376884422,0.2732732732732733,wine-qual,Boost,0.8178391959798994
57,0.03015075376884422,0.2777777777777778,wine-qual,Boost,0.8178391959798994
58,0.03015075376884422,0.27927927927927926,wine-qual,Boost,0.8178391959798994
59,0.03015075376884422,0.2852852852852853,wine-qual,Boost,0.8178391959798994
60,0.03015075376884422,0.2882882882882883,wine-qual,Boost,0.8178391959798994
61,0.032663316582914576,0.2882882882882883,wine-qual,Boost,0.8178391959798994
62,0.032663316582914576,0.3003003003003003,wine-qual,Boost,0.8178391959798994
63,0.032663316582914576,0.3033033033033033,wine-qual,Boost,0.8178391959798994
64,0.035175879396984924,0.3033033033033033,wine-qual,Boost,0.8178391959798994
65,0.035175879396984924,0.3048048048048048,wine-qual,Boost,0.8178391959798994
66,0.035175879396984924,0.30930930930930933,wine-qual,Boost,0.8178391959798994
