,fpr,tpr,exp,clf,roc_auc
0,0.0,0.0,wine-qual,SVMLinear,0.8085396954743688
1,0.002512562814070352,0.0,wine-qual,SVMLinear,0.8085396954743688
2,0.002512562814070352,0.11261261261261261,wine-qual,SVMLinear,0.8085396954743688
3,0.007537688442211055,0.11261261261261261,wine-qual,SVMLinear,0.8085396954743688
4,0.007537688442211055,0.15165165165165165,wine-qual,SVMLinear,0.8085396954743688
5,0.010050251256281407,0.15165165165165165,wine-qual,SVMLinear,0.8085396954743688
6,0.010050251256281407,0.15615615615615616,wine-qual,SVMLinear,0.8085396954743688
7,0.01256281407035176,0.15615615615615616,wine-qual,SVMLinear,0.8085396954743688
8,0.01256281407035176,0.16216216216216217,wine-qual,SVMLinear,0.8085396954743688
9,0.01507537688442211,0.16216216216216217,wine-qual,SVMLinear,0.8085396954743688
10,0.01507537688442211,0.18618618618618618,wine-qual,SVMLinear,0.8085396954743688
11,0.017587939698492462,0.18618618618618618,wine-qual,SVMLinear,0.8085396954743688
12,0.017587939698492462,0.2852852852852853,wine-qual,SVMLinear,0.8085396954743688
13,0.020100502512562814,0.2852852852852853,wine-qual,SVMLinear,0.8085396954743688
14,0.020100502512562814,0.2912912912912913,wine-qual,SVMLinear,0.8085396954743688
15,0.022613065326633167,0.2912912912912913,wine-qual,SVMLinear,0.8085396954743688
16,0.022613065326633167,0.2957957957957958,wine-qual,SVMLinear,0.8085396954743688
17,0.02512562814070352,0.2957957957957958,wine-qual,SVMLinear,0.8085396954743688
18,0.02512562814070352,0.3033033033033033,wine-qual,SVMLinear,0.8085396954743688
19,0.02763819095477387,0.3033033033033033,wine-qual,SVMLinear,0.8085396954743688
20,0.02763819095477387,0.3063063063063063,wine-qual,SVMLinear,0.8085396954743688
21,0.032663316582914576,0.3063063063063063,wine-qual,SVMLinear,0.8085396954743688
22,0.032663316582914576,0.30930930930930933,wine-qual,SVMLinear,0.8085396954743688
23,0.035175879396984924,0.30930930930930933,wine-qual,SVMLinear,0.8085396954743688
24,0.035175879396984924,0.3108108108108108,wine-qual,SVMLinear,0.8085396954743688
25,0.03768844221105527,0.3108108108108108,wine-qual,SVMLinear,0.8085396954743688
26,0.03768844221105527,0.33633633633633636,wine-qual,SVMLinear,0.8085396954743688
27,0.04020100502512563,0.33633633633633636,wine-qual,SVMLinear,0.8085396954743688
28,0.04020100502512563,0.33933933933933935,wine-qual,SVMLinear,0.8085396954743688
29,0.04271356783919598,0.33933933933933935,wine-qual,SVMLinear,0.8085396954743688
30,0.04271356783919598,0.34684684684684686,wine-qual,SVMLinear,0.8085396954743688
31,0.04522613065326633,0.34684684684684686,wine-qual,SVMLinear,0.8085396954743688
32,0.04522613065326633,0.3633633633633634,wine-qual,SVMLinear,0.8085396954743688
33,0.04773869346733668,0.3633633633633634,wine-qual,SVMLinear,0.8085396954743688
34,0.04773869346733668,0.36486486486486486,wine-qual,SVMLinear,0.8085396954743688
35,0.05025125628140704,0.36486486486486486,wine-qual,SVMLinear,0.8085396954743688
36,0.05025125628140704,0.37237237237237236,wine-qual,SVMLinear,0.8085396954743688
37,0.052763819095477386,0.37237237237237236,wine-qual,SVMLinear,0.8085396954743688
38,0.052763819095477386,0.37537537537537535,wine-qual,SVMLinear,0.8085396954743688
39,0.05778894472361809,0.37537537537537535,wine-qual,SVMLinear,0.8085396954743688
40,0.05778894472361809,0.39039039039039036,wine-qual,SVMLinear,0.8085396954743688
41,0.06030150753768844,0.39039039039039036,wine-qual,SVMLinear,0.8085396954743688
42,0.06030150753768844,0.4009009009009009,wine-qual,SVMLinear,0.8085396954743688
43,0.06281407035175879,0.4009009009009009,wine-qual,SVMLinear,0.8085396954743688
44,0.06281407035175879,0.4024024024024024,wine-qual,SVMLinear,0.8085396954743688
45,0.06532663316582915,0.4024024024024024,wine-qual,SVMLinear,0.8085396954743688
46,0.06532663316582915,0.4069069069069069,wine-qual,SVMLinear,0.8085396954743688
47,0.0678391959798995,0.4069069069069069,wine-qual,SVMLinear,0.8085396954743688
48,0.0678391959798995,0.4159159159159159,wine-qual,SVMLinear,0.8085396954743688
49,0.07035175879396985,0.4159159159159159,wine-qual,SVMLinear,0.8085396954743688
50,0.07035175879396985,0.4174174174174174,wine-qual,SVMLinear,0.8085396954743688
51,0.0728643216080402,0.4174174174174174,wine-qual,SVMLinear,0.8085396954743688
52,0.0728643216080402,0.42492492492492495,wine-qual,SVMLinear,0.8085396954743688
53,0.07537688442211055,0.42492492492492495,wine-qual,SVMLinear,0.8085396954743688
54,0.07537688442211055,0.43543543543543545,wine-qual,SVMLinear,0.8085396954743688
55,0.07788944723618091,0.43543543543543545,wine-qual,SVMLinear,0.8085396954743688
56,0.07788944723618091,0.43993993993993996,wine-qual,SVMLinear,0.8085396954743688
57,0.08542713567839195,0.43993993993993996,wine-qual,SVMLinear,0.8085396954743688
58,0.08542713567839195,0.45645645645645644,wine-qual,SVMLinear,0.8085396954743688
59,0.08793969849246232,0.45645645645645644,wine-qual,SVMLinear,0.8085396954743688
60,0.08793969849246232,0.466966966966967,wine-qual,SVMLinear,0.8085396954743688
61,0.09045226130653267,0.466966966966967,wine-qual,SVMLinear,0.8085396954743688
62,0.09045226130653267,0.47147147147147145,wine-qual,SVMLinear,0.8085396954743688
63,0.09547738693467336,0.47147147147147145,wine-qual,SVMLinear,0.8085396954743688
64,0.09547738693467336,0.47297297297297297,wine-qual,SVMLinear,0.8085396954743688
65,0.09798994974874371,0.47297297297297297,wine-qual,SVMLinear,0.8085396954743688
66,0.09798994974874371,0.4804804804804805,wine-qual,SVMLinear,0.8085396954743688
67,0.10050251256281408,0.4804804804804805,wine-qual,SVMLinear,0.8085396954743688
68,0.10050251256281408,0.484984984984985,wine-qual,SVMLinear,0.8085396954743688
69,0.10301507537688442,0.484984984984985,wine-qual,SVMLinear,0.8085396954743688
70,0.10301507537688442,0.4894894894894895,wine-qual,SVMLinear,0.8085396954743688
71,0.10552763819095477,0.4894894894894895,wine-qual,SVMLinear,0.8085396954743688
72,0.10552763819095477,0.4924924924924925,wine-qual,SVMLinear,0.8085396954743688
73,0.10804020100502512,0.4924924924924925,wine-qual,SVMLinear,0.8085396954743688
74,0.10804020100502512,0.493993993993994,wine-qual,SVMLinear,0.8085396954743688
75,0.11557788944723618,0.493993993993994,wine-qual,SVMLinear,0.8085396954743688
76,0.11557788944723618,0.5,wine-qual,SVMLinear,0.8085396954743688
77,0.11809045226130653,0.5,wine-qual,SVMLinear,0.8085396954743688
78,0.11809045226130653,0.5180180180180181,wine-qual,SVMLinear,0.8085396954743688
79,0.12060301507537688,0.5180180180180181,wine-qual,SVMLinear,0.8085396954743688
80,0.12060301507537688,0.5195195195195195,wine-qual,SVMLinear,0.8085396954743688
81,0.12311557788944724,0.5195195195195195,wine-qual,SVMLinear,0.8085396954743688
82,0.12311557788944724,0.527027027027027,wine-qual,SVMLinear,0.8085396954743688
83,0.12562814070351758,0.527027027027027,wine-qual,SVMLinear,0.8085396954743688
84,0.12562814070351758,0.5285285285285285,wine-qual,SVMLinear,0.8085396954743688
85,0.12814070351758794,0.5285285285285285,wine-qual,SVMLinear,0.8085396954743688
86,0.12814070351758794,0.53003003003003,wine-qual,SVMLinear,0.8085396954743688
87,0.1306532663316583,0.53003003003003,wine-qual,SVMLinear,0.8085396954743688
88,0.1306532663316583,0.5315315315315315,wine-qual,SVMLinear,0.8085396954743688
89,0.135678391959799,0.5315315315315315,wine-qual,SVMLinear,0.8085396954743688
90,0.135678391959799,0.5345345345345346,wine-qual,SVMLinear,0.8085396954743688
91,0.13819095477386933,0.5345345345345346,wine-qual,SVMLinear,0.8085396954743688
92,0.13819095477386933,0.545045045045045,wine-qual,SVMLinear,0.8085396954743688
93,0.1407035175879397,0.545045045045045,wine-qual,SVMLinear,0.8085396954743688
94,0.1407035175879397,0.5465465465465466,wine-qual,SVMLinear,0.8085396954743688
95,0.14321608040201006,0.5465465465465466,wine-qual,SVMLinear,0.8085396954743688
96,0.14321608040201006,0.551051051051051,wine-qual,SVMLinear,0.8085396954743688
97,0.1457286432160804,0.551051051051051,wine-qual,SVMLinear,0.8085396954743688
98,0.1457286432160804,0.5540540540540541,wine-qual,SVMLinear,0.8085396954743688
99,0.14824120603015076,0.5540540540540541,wine-qual,SVMLinear,0.8085396954743688
100,0.14824120603015076,0.5675675675675675,wine-qual,SVMLinear,0.8085396954743688
101,0.1507537688442211,0.5675675675675675,wine-qual,SVMLinear,0.8085396954743688
102,0.1507537688442211,0.5720720720720721,wine-qual,SVMLinear,0.8085396954743688
103,0.15829145728643215,0.5720720720720721,wine-qual,SVMLinear,0.8085396954743688
104,0.15829145728643215,0.5735735735735735,wine-qual,SVMLinear,0.8085396954743688
105,0.16080402010050251,0.5735735735735735,wine-qual,SVMLinear,0.8085396954743688
106,0.16080402010050251,0.575075075075075,wine-qual,SVMLinear,0.8085396954743688
107,0.1658291457286432,0.575075075075075,wine-qual,SVMLinear,0.8085396954743688
108,0.1658291457286432,0.5780780780780781,wine-qual,SVMLinear,0.8085396954743688
109,0.16834170854271358,0.5780780780780781,wine-qual,SVMLinear,0.8085396954743688
110,0.16834170854271358,0.581081081081081,wine-qual,SVMLinear,0.8085396954743688
111,0.1708542713567839,0.581081081081081,wine-qual,SVMLinear,0.8085396954743688
112,0.1708542713567839,0.5840840840840841,wine-qual,SVMLinear,0.8085396954743688
113,0.17336683417085427,0.5840840840840841,wine-qual,SVMLinear,0.8085396954743688
114,0.17336683417085427,0.5855855855855856,wine-qual,SVMLinear,0.8085396954743688
115,0.17839195979899497,0.5855855855855856,wine-qual,SVMLinear,0.8085396954743688
116,0.17839195979899497,0.6051051051051051,wine-qual,SVMLinear,0.8085396954743688
117,0.18090452261306533,0.6051051051051051,wine-qual,SVMLinear,0.8085396954743688
118,0.18090452261306533,0.6141141141141141,wine-qual,SVMLinear,0.8085396954743688
119,0.18341708542713567,0.6141141141141141,wine-qual,SVMLinear,0.8085396954743688
120,0.18341708542713567,0.6186186186186187,wine-qual,SVMLinear,0.8085396954743688
121,0.18592964824120603,0.6186186186186187,wine-qual,SVMLinear,0.8085396954743688
122,0.18592964824120603,0.6201201201201201,wine-qual,SVMLinear,0.8085396954743688
123,0.1884422110552764,0.6201201201201201,wine-qual,SVMLinear,0.8085396954743688
124,0.1884422110552764,0.6216216216216216,wine-qual,SVMLinear,0.8085396954743688
125,0.19597989949748743,0.6216216216216216,wine-qual,SVMLinear,0.8085396954743688
126,0.19597989949748743,0.6231231231231231,wine-qual,SVMLinear,0.8085396954743688
127,0.1984924623115578,0.6231231231231231,wine-qual,SVMLinear,0.8085396954743688
128,0.1984924623115578,0.6366366366366366,wine-qual,SVMLinear,0.8085396954743688
129,0.20100502512562815,0.6366366366366366,wine-qual,SVMLinear,0.8085396954743688
130,0.20100502512562815,0.6396396396396397,wine-qual,SVMLinear,0.8085396954743688
131,0.20351758793969849,0.6396396396396397,wine-qual,SVMLinear,0.8085396954743688
132,0.20351758793969849,0.6486486486486487,wine-qual,SVMLinear,0.8085396954743688
133,0.20603015075376885,0.6486486486486487,wine-qual,SVMLinear,0.8085396954743688
134,0.20603015075376885,0.6546546546546547,wine-qual,SVMLinear,0.8085396954743688
135,0.2135678391959799,0.6546546546546547,wine-qual,SVMLinear,0.8085396954743688
136,0.2135678391959799,0.6606606606606606,wine-qual,SVMLinear,0.8085396954743688
137,0.21608040201005024,0.6606606606606606,wine-qual,SVMLinear,0.8085396954743688
138,0.21608040201005024,0.6876876876876877,wine-qual,SVMLinear,0.8085396954743688
139,0.2185929648241206,0.6876876876876877,wine-qual,SVMLinear,0.8085396954743688
140,0.2185929648241206,0.6996996996996997,wine-qual,SVMLinear,0.8085396954743688
141,0.22110552763819097,0.6996996996996997,wine-qual,SVMLinear,0.8085396954743688
142,0.22110552763819097,0.7057057057057057,wine-qual,SVMLinear,0.8085396954743688
143,0.2236180904522613,0.7057057057057057,wine-qual,SVMLinear,0.8085396954743688
144,0.2236180904522613,0.7117117117117117,wine-qual,SVMLinear,0.8085396954743688
145,0.23115577889447236,0.7117117117117117,wine-qual,SVMLinear,0.8085396954743688
146,0.23115577889447236,0.7147147147147147,wine-qual,SVMLinear,0.8085396954743688
147,0.23618090452261306,0.7147147147147147,wine-qual,SVMLinear,0.8085396954743688
