,fpr,tpr,exp,clf,roc_auc
0,0.0,0.0,wine-qual,DT,0.7177233766429746
1,0.20854271356783918,0.5525525525525525,wine-qual,DT,0.7177233766429746
2,0.2989949748743719,0.7192192192192193,wine-qual,DT,0.7177233766429746
3,1.0,1.0,wine-qual,DT,0.7177233766429746
