,fpr,tpr,exp,clf,roc_auc
0,0.0,0.0015015015015015015,wine-qual,SVM_RBF,0.8266256205954698
1,0.0,0.0945945945945946,wine-qual,SVM_RBF,0.8266256205954698
2,0.002512562814070352,0.0945945945945946,wine-qual,SVM_RBF,0.8266256205954698
3,0.002512562814070352,0.11861861861861862,wine-qual,SVM_RBF,0.8266256205954698
4,0.005025125628140704,0.11861861861861862,wine-qual,SVM_RBF,0.8266256205954698
5,0.005025125628140704,0.18768768768768768,wine-qual,SVM_RBF,0.8266256205954698
6,0.007537688442211055,0.18768768768768768,wine-qual,SVM_RBF,0.8266256205954698
7,0.007537688442211055,0.19519519519519518,wine-qual,SVM_RBF,0.8266256205954698
8,0.010050251256281407,0.19519519519519518,wine-qual,SVM_RBF,0.8266256205954698
9,0.010050251256281407,0.21771771771771772,wine-qual,SVM_RBF,0.8266256205954698
10,0.01256281407035176,0.21771771771771772,wine-qual,SVM_RBF,0.8266256205954698
11,0.01256281407035176,0.22372372372372373,wine-qual,SVM_RBF,0.8266256205954698
12,0.01507537688442211,0.22372372372372373,wine-qual,SVM_RBF,0.8266256205954698
13,0.01507537688442211,0.23123123123123124,wine-qual,SVM_RBF,0.8266256205954698
14,0.017587939698492462,0.23123123123123124,wine-qual,SVM_RBF,0.8266256205954698
15,0.017587939698492462,0.23723723723723725,wine-qual,SVM_RBF,0.8266256205954698
16,0.020100502512562814,0.23723723723723725,wine-qual,SVM_RBF,0.8266256205954698
17,0.020100502512562814,0.25825825825825827,wine-qual,SVM_RBF,0.8266256205954698
18,0.022613065326633167,0.25825825825825827,wine-qual,SVM_RBF,0.8266256205954698
19,0.022613065326633167,0.2732732732732733,wine-qual,SVM_RBF,0.8266256205954698
20,0.02512562814070352,0.2732732732732733,wine-qual,SVM_RBF,0.8266256205954698
21,0.02512562814070352,0.2747747747747748,wine-qual,SVM_RBF,0.8266256205954698
22,0.02763819095477387,0.2747747747747748,wine-qual,SVM_RBF,0.8266256205954698
23,0.02763819095477387,0.2927927927927928,wine-qual,SVM_RBF,0.8266256205954698
24,0.03015075376884422,0.2927927927927928,wine-qual,SVM_RBF,0.8266256205954698
25,0.03015075376884422,0.3078078078078078,wine-qual,SVM_RBF,0.8266256205954698
26,0.03768844221105527,0.3078078078078078,wine-qual,SVM_RBF,0.8266256205954698
27,0.03768844221105527,0.3213213213213213,wine-qual,SVM_RBF,0.8266256205954698
28,0.04020100502512563,0.3213213213213213,wine-qual,SVM_RBF,0.8266256205954698
29,0.04020100502512563,0.3408408408408408,wine-qual,SVM_RBF,0.8266256205954698
30,0.04271356783919598,0.3408408408408408,wine-qual,SVM_RBF,0.8266256205954698
31,0.04271356783919598,0.3708708708708709,wine-qual,SVM_RBF,0.8266256205954698
32,0.05025125628140704,0.3708708708708709,wine-qual,SVM_RBF,0.8266256205954698
33,0.05025125628140704,0.3738738738738739,wine-qual,SVM_RBF,0.8266256205954698
34,0.052763819095477386,0.3738738738738739,wine-qual,SVM_RBF,0.8266256205954698
35,0.052763819095477386,0.3813813813813814,wine-qual,SVM_RBF,0.8266256205954698
36,0.05527638190954774,0.3813813813813814,wine-qual,SVM_RBF,0.8266256205954698
37,0.05527638190954774,0.38288288288288286,wine-qual,SVM_RBF,0.8266256205954698
38,0.05778894472361809,0.38288288288288286,wine-qual,SVM_RBF,0.8266256205954698
39,0.05778894472361809,0.39039039039039036,wine-qual,SVM_RBF,0.8266256205954698
40,0.06030150753768844,0.39039039039039036,wine-qual,SVM_RBF,0.8266256205954698
41,0.06030150753768844,0.3978978978978979,wine-qual,SVM_RBF,0.8266256205954698
42,0.06281407035175879,0.3978978978978979,wine-qual,SVM_RBF,0.8266256205954698
43,0.06281407035175879,0.4114114114114114,wine-qual,SVM_RBF,0.8266256205954698
44,0.06532663316582915,0.4114114114114114,wine-qual,SVM_RBF,0.8266256205954698
45,0.06532663316582915,0.4189189189189189,wine-qual,SVM_RBF,0.8266256205954698
46,0.07035175879396985,0.4189189189189189,wine-qual,SVM_RBF,0.8266256205954698
47,0.07035175879396985,0.43993993993993996,wine-qual,SVM_RBF,0.8266256205954698
48,0.0728643216080402,0.43993993993993996,wine-qual,SVM_RBF,0.8266256205954698
49,0.0728643216080402,0.44294294294294295,wine-qual,SVM_RBF,0.8266256205954698
50,0.07537688442211055,0.44294294294294295,wine-qual,SVM_RBF,0.8266256205954698
51,0.07537688442211055,0.4444444444444444,wine-qual,SVM_RBF,0.8266256205954698
52,0.07788944723618091,0.4444444444444444,wine-qual,SVM_RBF,0.8266256205954698
53,0.07788944723618091,0.45495495495495497,wine-qual,SVM_RBF,0.8266256205954698
54,0.08040201005025126,0.45495495495495497,wine-qual,SVM_RBF,0.8266256205954698
55,0.08040201005025126,0.46396396396396394,wine-qual,SVM_RBF,0.8266256205954698
56,0.0829145728643216,0.46396396396396394,wine-qual,SVM_RBF,0.8266256205954698
57,0.0829145728643216,0.487987987987988,wine-qual,SVM_RBF,0.8266256205954698
58,0.08542713567839195,0.487987987987988,wine-qual,SVM_RBF,0.8266256205954698
59,0.08542713567839195,0.49099099099099097,wine-qual,SVM_RBF,0.8266256205954698
60,0.08793969849246232,0.49099099099099097,wine-qual,SVM_RBF,0.8266256205954698
61,0.08793969849246232,0.509009009009009,wine-qual,SVM_RBF,0.8266256205954698
62,0.09045226130653267,0.509009009009009,wine-qual,SVM_RBF,0.8266256205954698
63,0.09045226130653267,0.5180180180180181,wine-qual,SVM_RBF,0.8266256205954698
64,0.09296482412060302,0.5180180180180181,wine-qual,SVM_RBF,0.8266256205954698
65,0.09296482412060302,0.5225225225225225,wine-qual,SVM_RBF,0.8266256205954698
66,0.09547738693467336,0.5225225225225225,wine-qual,SVM_RBF,0.8266256205954698
67,0.09547738693467336,0.524024024024024,wine-qual,SVM_RBF,0.8266256205954698
68,0.09798994974874371,0.524024024024024,wine-qual,SVM_RBF,0.8266256205954698
