mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Boost__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.19442954063415527,0.0165618292942315,0.0019475460052490235,0.0003827831367154263,1,{'Boost__n_estimators': 1},0.7376333827998022,0.6811244055836785,0.7125178472394303,0.7178956187239667,0.7200756368957013,0.7138549665954499,0.018405328250414254,19,0.7171625544267052,0.7098675132022398,0.723203544480712,0.7451691302001788,0.7277762297764686,0.7246357944172608,0.011895234327263582
1.1094143390655518,0.15667592664558952,0.0030644893646240234,0.0005596736184097777,5,{'Boost__n_estimators': 5},0.7504593314960074,0.7048420593059341,0.7155445030502553,0.7224149527416899,0.7127036945260599,0.7211997847332168,0.01568474152736894,18,0.7434665828878898,0.7403216746720449,0.7559260807260568,0.7351828631832215,0.7314466514520253,0.7412687705842476,0.008415181558630434
2.0664291858673094,0.2483567680005743,0.004841375350952149,0.0006859614919046296,10,{'Boost__n_estimators': 10},0.7563423079641015,0.7164560397418197,0.7159014478388616,0.7365393465255407,0.7385217175829232,0.7327577147257699,0.01519222337302525,17,0.7494188584846662,0.7519626445169794,0.7631745968562306,0.7567879857406966,0.749741262638325,0.7542170696473796,0.00519586402187456
4.731438255310058,0.4555092450958488,0.009017562866210938,0.000350166385764994,20,{'Boost__n_estimators': 20},0.7682849268602926,0.7406486365299066,0.7234061382703811,0.7437667410055813,0.7529499569306287,0.7458165603815152,0.01475931091195089,15,0.7693436050833656,0.7753385700006192,0.7804956257905864,0.7808599589558511,0.7814260851489176,0.777492768995868,0.0046233221583619
7.3722227096557615,0.3819907854412063,0.012752199172973632,0.0005803943815230625,30,{'Boost__n_estimators': 30},0.765440604904247,0.7346366243052852,0.7315716190543617,0.737807828005711,0.7563984565825338,0.745175789159322,0.013321556531731811,16,0.7883863145598075,0.7838675043565182,0.8004023697688613,0.8046361533494326,0.798051066351759,0.7950686816772757,0.007733042931034493
10.229983901977539,0.400179009692417,0.01669797897338867,0.0005932977353883528,40,{'Boost__n_estimators': 40},0.7537983181400608,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7461713231222189,0.007490576176491496,14,0.7984080557423862,0.7952525011278296,0.8059668816177057,0.8279363373404455,0.7982854779785756,0.8051698507613885,0.011919886355047957
13.190996313095093,0.34649011719689976,0.01934061050415039,0.0008185220126907256,50,{'Boost__n_estimators': 50},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
16.332943725585938,0.4226388171432614,0.022254037857055663,0.0012509489309460442,60,{'Boost__n_estimators': 60},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
19.250262212753295,0.27531259030303257,0.023741817474365233,0.0009395353610835748,70,{'Boost__n_estimators': 70},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
22.106368589401246,0.30914837683357477,0.027097082138061522,0.0012903577608411366,80,{'Boost__n_estimators': 80},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
24.805162525177003,0.4540492629099387,0.02946133613586426,0.001252489261010394,90,{'Boost__n_estimators': 90},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
27.37730464935303,0.5720740059085585,0.03427653312683106,0.0009333305265221476,100,{'Boost__n_estimators': 100},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
29.99390239715576,0.6284436425203372,0.03578329086303711,0.0009964953952906973,110,{'Boost__n_estimators': 110},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
32.59963984489441,0.8381526702581228,0.03962798118591308,0.0012003782488772677,120,{'Boost__n_estimators': 120},0.7575436364921208,0.7377547287809597,0.7403713405784277,0.7425248091377866,0.7563984565825338,0.7469210907998398,0.00835413952551076,1,0.8020977143733702,0.7952525011278296,0.8059668816177057,0.8277776672062558,0.7982854779785756,0.8058760484607473,0.011527718603361251
