,train,test
0.1,1.3128073999999743,0.19758879999999407
0.2,2.8996149999999945,0.15577579999994667
0.3,8.341136799999912,0.13811760000003231
0.4,9.2445932000001,0.13002679999995054
0.5,10.526903399999947,0.11324439999998503
0.6,11.831828199999928,0.08673079999998663
0.7,4.714589599999999,0.08046579999995629
0.8,13.06729839999998,0.052206399999977296
0.9,3.554700599999978,0.03053080000004229
