,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
162,1.2566733360290527,0.1878126395728818,0.0785494327545166,0.03780838578096856,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
163,1.0455007553100586,0.18716815246392796,0.06460928916931152,0.025537087804812154,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
164,1.0380417346954345,0.22812294894667837,0.05920376777648926,0.0275401134551797,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
165,1.254432773590088,0.2593493695165495,0.062006235122680664,0.019221079268334926,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
166,0.9224526882171631,0.07662350242754692,0.059150075912475585,0.04024158686011087,0.01,"(25, 25)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
167,1.243058681488037,0.1655654297334921,0.04883723258972168,0.016906908197611016,0.01,"(25, 25)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
168,1.1355631828308106,0.21249749107734,0.05889911651611328,0.020888386696233545,0.01,"(25, 25)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
169,1.2220661163330078,0.26604486953213574,0.06158738136291504,0.031833262362058835,0.01,"(25, 25)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
170,1.0647029399871826,0.24225718436032354,0.08294057846069336,0.03624214946109992,0.01,"(25, 25)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
171,3.0489556789398193,0.08176062870503244,0.015351963043212891,0.011945906854807694,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
172,2.903064155578613,0.21129039807415365,0.012884807586669923,0.0007334963205501615,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 3}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
173,2.9679147720336916,0.09537101773069016,0.02085723876953125,0.013059436420237141,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 4}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
174,4.390293455123901,2.0807059157320706,0.01361393928527832,0.0010392330737047858,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",0.6426208622105564,0.692542960865127,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5671407658470622,0.08362606397644834,45,0.6676003073595264,0.6746139337924456,0.49999999999999983,0.49999999999999994,0.5,0.5684428482303943,0.08385436366944335
175,4.3680503368377686,3.3083018786829825,0.010943460464477538,0.0019012010888888324,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 6}",0.5000000000000001,0.7126745105262755,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5426034330968318,0.08512115934931458,53,0.5,0.7012128175667051,0.49999999999999983,0.49999999999999994,0.5,0.5402425635133409,0.08048512702668205
