2,62.34296121149182
3,63.70117923526406
4,54.872339631430364
5,52.21949996587155
6,49.58110961162476
7,45.523755100267536
8,104.90387597918186
9,110.50081306609906
10,109.20967760023514
15,127.23877900560795
20,134.19754954262507
25,134.19754954262507
30,134.19754954262507
35,134.19754954262507
40,134.19754954262507
45,134.19754954262507
50,134.19754954262507
55,134.19754954262507
60,134.19754954262507
