iterations,fitness,time,fevals
0,0.022217023885,1.387567209,1000
10,0.021588644773,2.739153893,2100
20,0.0213256916271,4.096084362,3200
30,0.021404039287,5.440924638,4300
40,0.0230476074787,6.801251576,5400
50,0.022179247552,8.156806612,6500
60,0.0212189146018,9.499208718,7600
70,0.0214533980952,10.903399167,8700
80,0.0217233192344,12.237731627,9800
90,0.0212692460275,13.611145468,10900
100,0.0217950904085,14.931233926,12000
110,0.021394442269,16.29813938,13100
120,0.0222077304822,17.643533634,14200
130,0.0216940243427,18.993952776,15300
140,0.0216417065494,20.315691889,16400
150,0.0214891053706,21.671139804,17500
160,0.0215293440973,22.990428401,18600
170,0.0211131858455,24.325966693,19700
180,0.0216178642097,25.676090635,20800
190,0.0215338500624,27.043091803,21900
200,0.0212756050981,28.413260549,23000
210,0.0214135385566,29.744202965,24100
220,0.0216274700436,31.067580901,25200
230,0.0220925604601,32.402718739,26300
240,0.0217709228199,33.749888129,27400
250,0.0215815309997,35.120290346,28500
260,0.0218798915088,36.495492372,29600
270,0.0207933152415,37.842808255,30700
280,0.0217936797895,39.181250148,31800
290,0.0222151323196,40.517472815,32900
300,0.0216606481347,41.879514939,34000
310,0.0220355265165,43.205353064,35100
320,0.0218184125543,44.582367473,36200
330,0.0210458292994,45.945738086,37300
340,0.0213057506611,47.285098072,38400
350,0.0216683792661,48.698293598,39500
360,0.0224098067109,50.064277678,40600
370,0.0221296650114,51.410750283,41700
380,0.0213470252627,52.755487971,42800
390,0.0217410170515,54.08177465,43900
400,0.0226611781121,55.419695593,45000
410,0.0225814757686,56.781186748,46100
420,0.0212700842155,58.14776016,47200
430,0.0219879567422,59.500033233,48300
440,0.0226051139352,60.861313044,49400
450,0.0217510525751,62.186389068,50500
460,0.0223066015602,63.512593648,51600
470,0.0226204098215,64.84282131,52700
480,0.0213744811663,66.201209717,53800
490,0.0235153134484,67.531431412,54900
500,0.0219387038485,68.912370378,56000
510,0.0219202273091,70.234388848,57100
520,0.0221129118576,71.567418603,58200
530,0.0214008990902,72.911232523,59300
540,0.0227384784695,74.268830206,60400
550,0.0209386558703,75.656700645,61500
560,0.021550240653,76.976265037,62600
570,0.0221210141989,78.311273588,63700
580,0.0218331546343,79.678985222,64800
590,0.0217508262724,81.035846045,65900
600,0.0218259939994,82.395336548,67000
610,0.0219662342949,83.775789957,68100
620,0.0224373490967,85.099622263,69200
630,0.0217457670498,86.444160001,70300
640,0.0218100160698,87.779915419,71400
650,0.0227454301936,89.151765409,72500
660,0.022474444821,90.491556788,73600
670,0.0217245841747,91.898323361,74700
680,0.0223229545687,93.213068413,75800
690,0.022326469413,94.548289163,76900
700,0.0211321149533,95.886038462,78000
710,0.0217867779572,97.237213642,79100
720,0.0220198993522,98.578731819,80200
730,0.0229670864848,99.960113786,81300
740,0.0224269724535,101.282418794,82400
750,0.0220896135996,102.629577496,83500
760,0.0227073037498,104.011433133,84600
770,0.0222270440234,105.355403673,85700
780,0.0212930331168,106.724241492,86800
790,0.0210114892824,108.050070602,87900
800,0.0215934806361,109.386442032,89000
810,0.0213077687474,110.698420553,90100
820,0.0219985280509,112.022429733,91200
830,0.0219851853354,113.398072321,92300
840,0.0247188284807,114.789711606,93400
850,0.0218233236747,116.116730362,94500
860,0.0218768870567,117.458672357,95600
870,0.0215343277501,118.810249463,96700
880,0.0222480001224,120.160764351,97800
890,0.0229043201377,121.49364166,98900
900,0.0223218276839,122.882008801,100000
910,0.0230304792418,124.271144794,101100
920,0.0213809926221,125.647320236,102200
930,0.0219078147526,127.005107767,103300
940,0.0220989975724,128.405920551,104400
950,0.022258313014,129.741578405,105500
960,0.021851246103,131.076827883,106600
970,0.0216842893783,132.395042053,107700
980,0.0209560402594,133.73546553,108800
990,0.0213390898886,135.069155599,109900
1000,0.0218837555693,136.426866991,111000
1010,0.0223640762344,137.835718675,112100
1020,0.0223465090121,139.162122723,113200
1030,0.0220289562768,140.498216209,114300
1040,0.0217336513004,141.814081332,115400
1050,0.0225723322551,143.163299706,116500
1060,0.0219549788663,144.537365008,117600
1070,0.0214685572617,145.896841784,118700
1080,0.0234285292393,147.26611103,119800
1090,0.022412874323,148.669745849,120900
1100,0.0212705639259,150.023222182,122000
1110,0.0231512895502,151.4182618,123100
1120,0.0211626560127,152.780263846,124200
1130,0.0215994565407,154.117297285,125300
1140,0.021096879858,155.449323974,126400
1150,0.0223271296736,156.787637621,127500
1160,0.0212440000871,158.1479753,128600
1170,0.0216943463416,159.496454493,129700
1180,0.0212719503899,160.923865897,130800
1190,0.0213168525662,162.25299644,131900
1200,0.0223052809212,163.593019805,133000
1210,0.0218093460189,164.903640877,134100
1220,0.0220486276679,166.247422965,135200
1230,0.0215617587179,167.643303637,136300
1240,0.0209575136077,168.979827934,137400
1250,0.02127106322,170.313926308,138500
1260,0.0227543307436,171.715504474,139600
1270,0.0218676889826,173.110218321,140700
1280,0.0230692806104,174.530414597,141800
1290,0.0225869789479,175.947481665,142900
1300,0.0223789461396,177.352289856,144000
1310,0.0216221994535,178.666988605,145100
1320,0.0234349765429,179.998085077,146200
1330,0.0215060748055,181.339047989,147300
1340,0.022344611135,182.70931279,148400
1350,0.0225163986064,184.072476716,149500
1360,0.0211989101275,185.405046404,150600
1370,0.0224486164678,186.799550415,151700
1380,0.0218476290567,188.114313297,152800
1390,0.0217782647898,189.478127598,153900
1400,0.0215062308255,190.818669541,155000
1410,0.0213906423358,192.164498451,156100
1420,0.0223061782673,193.504659679,157200
1430,0.0217620937592,194.846767408,158300
1440,0.0219674921799,196.200884049,159400
1450,0.0220128154476,197.568125912,160500
1460,0.0213638604542,198.925278284,161600
1470,0.0214759284473,200.282665659,162700
1480,0.0220024723903,201.645506504,163800
1490,0.0220685986023,203.003083748,164900
1500,0.0216433509236,204.325793874,166000
1510,0.0211568243742,205.671352611,167100
1520,0.022340836931,207.05387483,168200
1530,0.0224026378312,208.370002432,169300
1540,0.0210568602051,209.737425033,170400
1550,0.0217934950376,211.151205005,171500
1560,0.0219460355175,212.476366945,172600
1570,0.0220370807499,213.81697962,173700
1580,0.0211047608842,215.155713025,174800
1590,0.0225825489337,216.494500388,175900
1600,0.021726928359,217.848663809,177000
1610,0.0212796686156,219.193418696,178100
1620,0.0215381538643,220.54093501,179200
1630,0.0211287415158,221.902820634,180300
1640,0.0212054901755,223.266527538,181400
1650,0.0222968925529,224.601403235,182500
1660,0.0221869768845,225.933319307,183600
1670,0.0228918600499,227.302986913,184700
1680,0.0215101476903,228.628685094,185800
1690,0.0213844150726,229.975700615,186900
1700,0.021518992909,231.313750312,188000
1710,0.0222608943528,232.676281521,189100
1720,0.0225515270977,234.003964088,190200
1730,0.0217161740603,235.365020574,191300
1740,0.0216638616611,236.727964899,192400
1750,0.0213225800495,238.091486246,193500
1760,0.0226069926089,239.406787775,194600
1770,0.0217920459136,240.740679501,195700
1780,0.0215319629923,242.07063132,196800
1790,0.0215480445764,243.421193789,197900
1800,0.0219461703284,244.769632505,199000
1810,0.0216400223653,246.094310711,200100
1820,0.0215481910756,247.462788921,201200
1830,0.0213673106361,248.78207479,202300
1840,0.021581418518,250.146788191,203400
1850,0.0215246642513,251.492623969,204500
1860,0.0232008525529,252.843409057,205600
1870,0.0227436086484,254.204822803,206700
1880,0.021473794109,255.59298821,207800
1890,0.0215114114145,256.92489712,208900
1900,0.0216621400418,258.256835649,210000
1910,0.0216345922823,259.612465846,211100
1920,0.0218108672883,260.952278651,212200
1930,0.0219664191328,262.297293174,213300
1940,0.0227061452426,263.613106468,214400
1950,0.0217691052923,264.945873025,215500
1960,0.0232648552529,266.305217347,216600
1970,0.0226878617397,267.623456899,217700
1980,0.0235873717607,268.952376311,218800
1990,0.0221601469561,270.299188759,219900
2000,0.0215171011556,271.658908582,221000
2010,0.0208993291054,272.991642428,222100
2020,0.0227134004105,274.334560765,223200
2030,0.0220264434794,275.709079538,224300
2040,0.0221021246682,277.037901229,225400
2050,0.0213291616469,278.374005082,226500
2060,0.0217491840541,279.745008803,227600
2070,0.0236025438834,281.07049811,228700
2080,0.0214131780731,282.414651148,229800
2090,0.0217520436402,283.784352752,230900
2100,0.0232859740779,285.117889189,232000
2110,0.0216780497692,286.471988118,233100
2120,0.0215198189592,287.792997309,234200
2130,0.0215924413434,289.121070985,235300
2140,0.021444049486,290.466426561,236400
2150,0.0221267489508,291.805288547,237500
2160,0.0213222941049,293.14299977,238600
2170,0.0220618045062,294.489987887,239700
2180,0.0219429042896,295.848854038,240800
2190,0.0214919366733,297.178000251,241900
2200,0.0214857794555,298.519972629,243000
2210,0.0215081366892,299.851077635,244100
2220,0.0216248361494,301.198374223,245200
2230,0.0216891288183,302.534763781,246300
2240,0.0216017544262,303.894420912,247400
2250,0.0226424582974,305.208233711,248500
2260,0.0221034177624,306.561587896,249600
2270,0.0218049953333,307.900316163,250700
