iterations,fitness,time,fevals
0,0.0198386130978,1.99360001716e-05,11
10,0.0201819728343,3.73420007236e-05,21
20,0.0200231903421,5.4372001614e-05,31
30,0.019503896349,7.15790010872e-05,41
40,0.0202753115247,8.80520019564e-05,51
50,0.0193674173152,0.000104796003143,61
60,0.0194862081677,0.000121239001601,71
70,0.0202368482575,0.000137878003443,81
80,0.0190540549541,0.000154597004439,91
90,0.0181532503448,0.000171568004589,101
100,0.0184311576958,0.000188599005924,111
110,0.0190497077257,0.000205274005566,121
120,0.0191011955901,0.000222260005103,131
130,0.0196766306499,0.000240306002524,141
140,0.0202843875683,0.000257913001406,151
150,0.0206755203803,0.000275889000477,161
160,0.0211755751033,0.00029451500086,171
170,0.0215333688568,0.000313051998091,181
180,0.0225400476842,0.000331708997692,191
190,0.0228353495482,0.000352238999767,201
200,0.0232859302062,0.000372498998331,211
210,0.0239485288473,0.000392755999201,221
220,0.0245587744657,0.00041209399933,231
230,0.0253508352875,0.000432709999586,241
240,0.0254749054469,0.000453302996902,251
250,0.0261503293873,0.000473974996567,261
260,0.0261503293873,0.00049504499475,271
270,0.0262081437985,0.000515200994414,281
280,0.0267822331961,0.000534790993697,291
290,0.0267822331961,0.000554893991648,301
300,0.0268799893782,0.000568858991755,311
310,0.0269867017263,0.000583501994697,321
320,0.0269870002188,0.000597669994022,331
330,0.0272426752827,0.000611259994912,341
340,0.0273450609044,0.00062592899485,351
350,0.0273952519087,0.000640187994577,361
360,0.0273956755561,0.000654845993267,371
370,0.0278713191159,0.000668968994432,381
380,0.0285534042308,0.000682902995322,391
390,0.0291586141421,0.000696923994838,401
400,0.0291664199063,0.000711336993845,411
410,0.02925678932,0.000725405992853,421
420,0.02925678932,0.00073983699258,431
430,0.0295015351805,0.000753321994125,441
440,0.0302547945352,0.000766832996305,451
450,0.0303099996509,0.000781248996645,461
460,0.0303099996509,0.000796073996753,471
470,0.0303099996509,0.000810855999589,481
480,0.0303099996509,0.000825924998935,491
490,0.030485184242,0.000839979999,501
500,0.031033232526,0.000853575002111,511
510,0.0315487881906,0.000867480001034,521
520,0.0318340831617,0.000881779003976,531
530,0.031944723717,0.000895751003554,541
540,0.031944723717,0.000910711005417,551
550,0.0323859789878,0.000925119005842,561
560,0.0323859789878,0.000940072008234,571
570,0.0326474839791,0.000953640010266,581
580,0.0326474839791,0.000968282009126,591
590,0.03265508347,0.000982838009804,601
600,0.03265508347,0.000997687009658,611
610,0.0326641390941,0.00101187601103,621
620,0.0326641390941,0.00102631900882,631
630,0.0329005091735,0.00104080300662,641
640,0.0330631701002,0.00105474100565,651
650,0.0336414853684,0.00106826700721,661
660,0.0336414853684,0.00108284700764,671
670,0.0336414853684,0.00109745100781,681
680,0.0336414853684,0.00111691900747,691
690,0.0336414853684,0.00113152800623,701
700,0.0336414853684,0.00114624100752,711
710,0.0336414853684,0.00116095200428,721
720,0.0338991043574,0.00117527000475,731
730,0.0338991043574,0.00119000400446,741
740,0.0340502828244,0.00120419700397,751
750,0.0345032215233,0.00121873000535,761
760,0.0349326108034,0.00123271600387,771
770,0.0356627640554,0.00124658400091,781
780,0.0358253343959,0.00126126900068,791
790,0.0358253343959,0.00127617600083,801
800,0.0359141417735,0.00129043099878,811
810,0.0359141417735,0.00130533099946,821
820,0.036283436035,0.00131953899836,831
830,0.0363046379847,0.00133387499591,841
840,0.0364762361079,0.001347909998,851
850,0.0364762361079,0.0013625069987,861
860,0.0364762361079,0.00137752199953,871
870,0.0364762361079,0.0013920220008,881
880,0.0364762361079,0.00140691900015,891
890,0.0364762361079,0.00142169299943,901
900,0.0366689551367,0.00143589800064,911
910,0.0371033921764,0.00144984700091,921
920,0.0371033921764,0.00146469299943,931
930,0.0371033921764,0.00147946799916,941
940,0.037184135817,0.00149412799874,951
950,0.037184135817,0.00150870099969,961
960,0.0372881817586,0.00152295000225,971
970,0.0373917081479,0.00153684500037,981
980,0.0375951827777,0.00155137800175,991
990,0.0376532307987,0.00156601300114,1001
1000,0.0376532307987,0.00158073499915,1011
1010,0.0378409074081,0.00159418399926,1021
1020,0.0378564203094,0.00160852399858,1031
1030,0.0378564203094,0.00162320699746,1041
1040,0.0382226984979,0.00163701299607,1051
1050,0.0383635672446,0.00165177299641,1061
1060,0.0383635672446,0.00166679799804,1071
1070,0.0386343906213,0.00168118799775,1081
1080,0.0387261749872,0.00169825499688,1091
1090,0.0388264694879,0.00171270699866,1101
1100,0.0388264694879,0.00172759799898,1111
1110,0.0394624579517,0.00174188800156,1121
1120,0.0394624579517,0.00175675200444,1131
1130,0.0396235150766,0.00177092400554,1141
1140,0.0396332686723,0.0017846480041,1151
1150,0.0396332686723,0.00179931400635,1161
1160,0.0396332686723,0.00181365600656,1171
1170,0.0397579152011,0.00182794000648,1181
1180,0.0397579152011,0.00184662400716,1191
1190,0.0397579152011,0.00186184900667,1201
1200,0.0397579152011,0.00187690200619,1211
1210,0.0401089423879,0.00189135400433,1221
1220,0.0402331258179,0.00190574400403,1231
1230,0.0403774385648,0.00192483100545,1241
1240,0.0405640976326,0.00194490300419,1251
1250,0.0405640976326,0.00196053300533,1261
1260,0.0405640976326,0.00197537200438,1271
1270,0.0406591245093,0.00199024900212,1281
1280,0.0409282968814,0.00200482199944,1291
1290,0.0409282968814,0.00201969800037,1301
1300,0.0413878847454,0.00203374299963,1311
1310,0.0413878847454,0.00204854799813,1321
1320,0.0413878847454,0.00206330199944,1331
1330,0.0413878847454,0.00207821599906,1341
1340,0.0413878847454,0.00209769800131,1351
1350,0.0415794227959,0.00211533499896,1361
1360,0.0418718944361,0.00213308299863,1371
1370,0.0418718944361,0.00215178999861,1381
1380,0.0418718944361,0.00217265199899,1391
1390,0.0418992298588,0.00219102999836,1401
1400,0.0418992298588,0.00221050699838,1411
1410,0.0418992298588,0.0022299059965,1421
1420,0.041946848069,0.00224821999655,1431
1430,0.041946848069,0.00226805499551,1441
1440,0.041946848069,0.0022874119968,1451
1450,0.0420831457898,0.00230811799702,1461
1460,0.0420831457898,0.00232878699899,1471
1470,0.0422737852099,0.00234946899945,1481
1480,0.0422737852099,0.00236998900073,1491
1490,0.0422737852099,0.00239149900153,1501
1500,0.0422935579163,0.00241214100242,1511
1510,0.0422935579163,0.00243121300082,1521
1520,0.0422935579163,0.00245193200317,1531
1530,0.0422935579163,0.00247071600461,1541
1540,0.0422935579163,0.00248979900789,1551
1550,0.0428766143419,0.00251061400922,1561
1560,0.0428766143419,0.00253060500836,1571
1570,0.0428766143419,0.00255019700853,1581
1580,0.0428766143419,0.00257016201067,1591
1590,0.0428766143419,0.00258724901141,1601
1600,0.0428766143419,0.00260201301353,1611
1610,0.0429252530814,0.00261606601271,1621
1620,0.0431551871241,0.00263054401148,1631
1630,0.0432405468424,0.00264490201153,1641
1640,0.0433618926224,0.00265991201377,1651
1650,0.0433618926224,0.0026741130132,1661
1660,0.0433618926224,0.00268910201339,1671
1670,0.0433618926224,0.00270392801394,1681
1680,0.0433619352392,0.00271853501545,1691
1690,0.0433619352392,0.0027329590157,1701
1700,0.0433619352392,0.0027473420123,1711
1710,0.0433619352392,0.00276614101313,1721
1720,0.0433619352392,0.00278027301465,1731
1730,0.0439385653782,0.00279408801362,1741
1740,0.0439385653782,0.00280804601425,1751
1750,0.0442783244862,0.00282182701267,1761
1760,0.0442783244862,0.0028403740107,1771
1770,0.0442783244862,0.00286051401054,1781
1780,0.0442783244862,0.002880371012,1791
1790,0.0442783244862,0.00289915101166,1801
1800,0.0442783244862,0.00291904201367,1811
1810,0.0442783244862,0.00293894401329,1821
1820,0.0444322713284,0.0029584720105,1831
1830,0.0445225554666,0.00297778501044,1841
1840,0.0445225554666,0.00299671401081,1851
1850,0.0445225554666,0.00301653901261,1861
1860,0.0445225554666,0.0030363540136,1871
1870,0.0449000615105,0.0030553090146,1881
1880,0.0450323196401,0.00307497001268,1891
1890,0.0453689103673,0.0030943890124,1901
1900,0.0455223889369,0.00311354000951,1911
1910,0.0455223889369,0.00313345400718,1921
1920,0.0455223889369,0.00315388500894,1931
1930,0.0455223889369,0.00317385200833,1941
1940,0.0455477694368,0.0031932040074,1951
1950,0.0455477694368,0.00320849600757,1961
1960,0.0455477694368,0.00322924300781,1971
1970,0.0455477694368,0.00324956800614,1981
1980,0.0455477694368,0.00326941800449,1991
1990,0.0455477694368,0.00328851400627,2001
2000,0.0455840371234,0.00330774600661,2011
2010,0.0455840371234,0.00332719500875,2021
2020,0.0461973962033,0.00334622100854,2031
2030,0.0461973962033,0.00336594900728,2041
2040,0.0461973962033,0.00338567200743,2051
2050,0.0461973962033,0.00340512800904,2061
2060,0.0461973962033,0.00342324101075,2071
2070,0.0461973962033,0.00344300801225,2081
2080,0.0461973962033,0.00346314201306,2091
