,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
138,1.3912428379058839,0.2383521597159027,0.026900720596313477,0.011773413857958114,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",0.4799999999999999,0.49999999999999994,0.49999999999999983,0.508,0.5000000000000001,0.49758542141230055,0.009333183102616596,284,0.5306039603960395,0.5,0.5,0.5073891625615764,0.5,0.5075986245915232,0.01185332558288393
139,1.1351170539855957,0.19129316041021557,0.022771120071411133,0.009201717174581858,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.49900000000000005,0.5,0.4998,0.0003999999999999781
140,1.4338520526885987,0.4293160719726719,0.018890237808227538,0.004709556973491798,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 7}",0.5130196078431372,0.548627450980392,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.5123574969851266,0.018848729639697616,107,0.576059405940594,0.5804356435643565,0.5,0.5,0.5,0.5312990099009901,0.038358273902085044
141,1.0933943748474122,0.17593996220067293,0.013419103622436524,0.0053019616196149566,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 8}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
142,1.275090742111206,0.1369002520124855,0.012455463409423828,0.004152383798506055,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 9}",0.49999999999999983,0.5468235294117646,0.5272156862745097,0.5100000000000001,0.5400000000000001,0.5248074054223055,0.01764637308510369,59,0.5,0.5387326732673268,0.536079207920792,0.5029261083743843,0.516704433497537,0.5188884846120081,0.016159549354033294
143,1.225168228149414,0.26772078444932934,0.010720252990722656,0.005305666469173437,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.5058039215686274,0.5156078431372548,0.49999999999999983,0.536,0.5000000000000001,0.5114675063647326,0.013505370461747922,126,0.5004752475247524,0.545980198019802,0.5,0.5082413793103449,0.5,0.5109393649709799,0.01779874306374169
144,1.3757639408111573,0.3581845379471118,0.014672946929931641,0.010780032498346232,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.5064313725490195,0.5254117647058822,0.49960784313725476,0.5000000000000001,0.5160000000000001,0.509493590602528,0.00993301205211235,141,0.5970891089108911,0.5533069306930694,0.5107524752475248,0.5004630541871922,0.5117783251231528,0.534677978832366,0.036082327905422165
145,1.6981304168701172,0.2421620215074923,0.014926481246948241,0.002342980382915075,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.5210196078431371,0.49999999999999994,0.5134117647058822,0.5460000000000002,0.5640000000000001,0.528826789941489,0.023060663103453827,45,0.5587821782178217,0.5,0.5210792079207921,0.532408866995074,0.5635960591133006,0.5351732624493977,0.02370096588991897
146,1.330068016052246,0.1430746535754003,0.010479021072387695,0.0036647463421573953,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
147,1.6504554748535156,0.5111064603132225,0.013660287857055664,0.004376116723685956,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.524627450980392,0.5312156862745098,0.5098039215686274,0.5740000000000001,0.5360000000000001,0.5350841484657645,0.021331859378779364,30,0.6031881188118813,0.5534059405940593,0.5108019801980197,0.5367980295566502,0.5427241379310346,0.5493836414183291,0.030339386524454292
148,1.9451183319091796,0.16897923446933844,0.015834617614746093,0.004729145025391489,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.49999999999999983,0.5098039215686274,0.6070588235294117,0.6280000000000001,0.5800000000000002,0.5648836482201082,0.05146017341194911,3,0.5,0.535128712871287,0.5712376237623763,0.5577438423645321,0.5992463054187193,0.552671296883383,0.033531115104337095
149,2.167143392562866,0.2687337409671206,0.01235966682434082,0.0036895256963796266,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.49999999999999983,0.49999999999999994,0.4959999999999999,0.5000000000000001,0.5500000000000002,0.5091640091116172,0.02043330120293915,143,0.5207524752475247,0.5,0.5064257425742574,0.5,0.5407980295566502,0.5135952494756865,0.015571002348624118
150,0.6380301475524902,0.10697661037905663,0.012007856369018554,0.0035775943040098814,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.49199999999999994,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.49839635535307514,0.0032027302449298056,271,0.4979504950495049,0.5,0.5,0.5,0.5,0.499590099009901,0.0008198019801980428
151,0.8381144046783447,0.25864906886961175,0.010600852966308593,0.004549238827785916,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.5268235294117646,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.5053769261691009,0.010738566115352744,168,0.5433564356435644,0.499,0.5,0.5,0.5,0.5084712871287129,0.01744687355160837
152,0.7619354724884033,0.08659588994065642,0.012093925476074218,0.0050128855082704656,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
153,0.8663984298706054,0.08092543515636878,0.00993518829345703,0.003084247236190817,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.4879999999999999,0.49999999999999994,0.49999999999999983,0.5020000000000001,0.5320000000000001,0.5043712984054669,0.014651103992540994,179,0.5098514851485147,0.5,0.5,0.5033891625615765,0.5161674876847291,0.5058816270789641,0.006276275249796621
154,1.0843902587890626,0.2779229290032265,0.01463165283203125,0.0065638863861362294,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.536,0.5220000000000001,0.5115603644646924,0.01487082958453617,119,0.5044257425742574,0.5,0.5,0.587064039408867,0.5165566502463055,0.521609286445886,0.03328378139394341
155,1.0380725860595703,0.3366510699704582,0.011288690567016601,0.0023961147498000996,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.5188235294117646,0.5352156862745097,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.5108324623699136,0.014222451715682111,128,0.5785346534653465,0.5434059405940593,0.5,0.5,0.5,0.5243881188118811,0.031868058547281815
