,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
193,3.1970838069915772,0.8823692620151659,0.03435540199279785,0.020776286019241193,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.4690196078431372,0.5072156862745097,0.49999999999999983,0.5000000000000001,0.5060000000000001,0.49643213185046225,0.014045528138779602,294,0.615990099009901,0.5474356435643564,0.5163267326732673,0.5088522167487686,0.5469113300492612,0.5471032044091109,0.03783088909555552
194,4.597095537185669,1.1707884625222864,0.013219022750854492,0.015452238781543825,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.4879999999999999,0.49999999999999994,0.49999999999999983,0.526,0.5000000000000001,0.5027767653758541,0.012485720591715285,111,0.5177524752475248,0.5,0.5,0.5403546798029558,0.5,0.5116214310100962,0.015927098077182494
195,0.5202322483062745,0.0865548380409769,0.03359165191650391,0.04518902405388612,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
196,0.8102720260620118,0.18698165490088456,0.0011670589447021484,6.6275219065744e-05,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 3}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
197,0.9480036735534668,0.1827888335649637,0.022799110412597655,0.019813716723263448,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 4}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.498,0.49299999999999994,0.495,0.5,0.5,0.4972,0.002785677655436843
198,0.8385270118713379,0.12058445329486207,0.01944003105163574,0.019356910260499165,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.49999999999999983,0.49999999999999994,0.5746666666666665,0.5000000000000001,0.5000000000000001,0.514967350037965,0.029892148952677906,71,0.494,0.5,0.5441386138613862,0.5,0.5,0.5076277227722772,0.018402752294974623
199,0.7580483913421631,0.21266135276881606,0.0013130664825439452,4.101176577247982e-05,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
200,0.9524619102478027,0.3184710925310945,0.007723665237426758,0.01280782719164783,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 7}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
201,0.9572569847106933,0.1364167594520627,0.005929994583129883,0.009048556371854383,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 8}",0.49999999999999983,0.49999999999999994,0.49160784313725486,0.5000000000000001,0.5000000000000001,0.4983177453213631,0.0033597268255636087,290,0.5,0.5,0.5345049504950494,0.5,0.5,0.5069009900990099,0.01380198019801977
202,1.1986894607543945,0.21049522062742715,0.0053157806396484375,0.007731986333694107,0.001,"(25, 25)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 9}",0.49999999999999983,0.49999999999999994,0.5246274509803921,0.5060000000000001,0.5000000000000001,0.5061326097637232,0.009546993214596886,102,0.5,0.498,0.5398316831683168,0.49800000000000005,0.49800000000000005,0.5067663366336634,0.01655080920572099
203,0.9994117736816406,0.29777982950697374,0.018121004104614258,0.03340793179545829,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.54,0.5079726651480636,0.01597946233010991,94,0.5,0.5,0.5,0.5,0.5646896551724139,0.5129379310344827,0.025875862068965548
204,1.5858184814453125,0.2218862048469413,0.003641510009765625,0.003946427696077758,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5800000000000002,0.5420000000000001,0.5243166287015945,0.032185750345589514,47,0.5,0.498,0.498,0.5488916256157635,0.5489655172413794,0.5187714285714286,0.024634042628064862
205,1.984135103225708,0.5585088459764211,0.024860715866088866,0.01920389275788222,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.49999999999999983,0.5148235294117647,0.49999999999999983,0.5500000000000002,0.5020000000000001,0.5133359238911965,0.01911254784336718,75,0.5,0.5744356435643564,0.5,0.5571724137931034,0.5101674876847291,0.5283551090084377,0.03128151755649628
206,2.010684871673584,0.2614154829704493,0.014575815200805664,0.024841098427725566,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.4959999999999999,0.4586666666666666,0.5098039215686273,0.5100000000000001,0.5000000000000001,0.49487109741390856,0.018935883886140994,298,0.49200000000000005,0.5343663366336633,0.5,0.4970000000000001,0.5,0.5046732673267327,0.015131741182578621
207,2.3688098430633544,0.6153324288796448,0.004933023452758789,0.00515469655246913,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.5072156862745096,0.49003921568627445,0.544235294117647,0.5000000000000001,0.5980000000000001,0.527849970967886,0.03951183776499274,34,0.5543564356435643,0.5110792079207921,0.5256534653465347,0.5,0.5660049261083745,0.5314188070038531,0.025125343106736173
208,3.3282736778259276,1.5243561481894186,0.007734346389770508,0.010457610976359442,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 35}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
209,4.963192176818848,1.2112640675807524,0.014124727249145508,0.02173502790197448,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 40}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5100000000000001,0.5000000000000001,0.5019931662870158,0.003994865582527543,119,0.5,0.5,0.5059009900990099,0.506241379310345,0.515704433497537,0.5055693605813784,0.005750075562907354
210,1.076705026626587,0.21443555062272904,0.01527400016784668,0.008416062295380076,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
211,1.3273280143737793,0.182478385777945,0.024942874908447266,0.004156109144949851,0.001,"(100, 25, 100)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 3}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
212,1.38169584274292,0.10536090777995424,0.021179342269897462,0.005190829572319472,0.001,"(100, 25, 100)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 4}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
213,1.5226874828338623,0.15480891829044466,0.022588586807250975,0.006139245145392795,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
214,1.3866494178771973,0.14245713108183639,0.021796751022338866,0.004219117392116594,0.001,"(100, 25, 100)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
