iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.137514695911,0.1390014087,0.138063971517,0.405111633373,0.407276995305,0.420112781955,0.137196420963,0.139693356048,0.171812080537,0.069277618
10,0.119739162901,0.119298695733,0.119120604942,0.633666274971,0.617370892019,0.65037593985,0.743151390319,0.730578512397,0.755263157895,0.707057223
20,0.135225065403,0.134031162734,0.134697356089,0.330199764982,0.321596244131,0.31954887218,0.281663516068,0.303614457831,0.297087378641,1.355289984
30,0.111273843006,0.112559079463,0.113825547657,0.622796709753,0.605633802817,0.606203007519,0.743405275779,0.732484076433,0.732610082961,2.013822074
40,0.111933324763,0.109965445272,0.112442374167,0.640129259694,0.639671361502,0.642857142857,0.77360931436,0.773765659543,0.774614472123,2.647807692
50,0.1140718521,0.113789355657,0.114330345456,0.610164512338,0.599765258216,0.593984962406,0.691753774681,0.679812206573,0.670731707317,3.268344773
60,0.113801762599,0.111983243829,0.112807174377,0.631022326675,0.633802816901,0.640037593985,0.771470160116,0.772262773723,0.775629759813,3.89228216
70,0.113243979244,0.112888841893,0.112765587507,0.625440658049,0.62558685446,0.625,0.769481106491,0.769675090253,0.769230769231,4.516712457
80,0.109648667543,0.108031330396,0.108843727559,0.649236192714,0.664319248826,0.65507518797,0.775984990619,0.784962406015,0.779048765804,5.133732934
90,0.122748614276,0.119286826361,0.122278441182,0.628672150411,0.639671361502,0.631578947368,0.766789667897,0.773431734317,0.767772511848,5.808924337
100,0.122344768976,0.120509547823,0.123049101208,0.626321974148,0.62676056338,0.625939849624,0.770231213873,0.770562770563,0.769942196532,6.453480038
110,0.109655939789,0.105053697841,0.108177091983,0.683313748531,0.696009389671,0.674812030075,0.770051194539,0.770999115827,0.758379888268,7.098686051
120,0.112310270577,0.109852243002,0.111378723226,0.650411280846,0.657276995305,0.656954887218,0.765563435776,0.769716088328,0.770584538026,7.753437656
130,0.115338425315,0.113699076295,0.11455924302,0.624559341951,0.642018779343,0.647556390977,0.683192860684,0.696517412935,0.700718276137,8.37327393
140,0.111746516716,0.110060612106,0.111738602377,0.636016451234,0.646713615023,0.646616541353,0.757676510855,0.765027322404,0.767038413879,9.013110215
150,0.111090285451,0.110999229484,0.110463636672,0.656580493537,0.644366197183,0.671992481203,0.753842914298,0.743002544529,0.764983164983,9.624667616
160,0.114155492997,0.114445916439,0.113352020285,0.619565217391,0.6220657277,0.635338345865,0.749371008322,0.75,0.76049382716,10.231962686
170,0.113217247313,0.112256130696,0.1118903049,0.63160987074,0.644366197183,0.62969924812,0.768378278537,0.775389177168,0.766863905325,10.850510771
180,0.109847664926,0.107301639948,0.109131417625,0.636897767333,0.647887323944,0.639097744361,0.772710555351,0.778761061947,0.773317591499,11.464604863
190,0.116440228048,0.115964149273,0.116845770066,0.628672150411,0.633802816901,0.62969924812,0.769427216344,0.772594752187,0.769320843091,12.100897862
200,0.114869965418,0.113025629898,0.115157140003,0.625734430082,0.6279342723,0.625939849624,0.768363636364,0.769118718135,0.768335273574,12.76895824
210,0.114964057137,0.11398297105,0.115072180124,0.628672150411,0.634976525822,0.626879699248,0.770014556041,0.773488710852,0.768513119534,13.57519977
220,0.112866923493,0.113390847619,0.113531528352,0.626615746181,0.636150234742,0.627819548872,0.7664032347,0.770710059172,0.767058823529,14.352384562
230,0.111447760571,0.111017662139,0.110933763556,0.632197414806,0.630281690141,0.62969924812,0.771198830409,0.769905040175,0.768779342723,15.113793896
