iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.124244179132,0.124964693196,0.125062009,0.558460634548,0.566901408451,0.567669172932,0.700179533214,0.705035971223,0.707006369427,0.00300878
10,0.119241479009,0.120310377212,0.120214560559,0.592538190364,0.591549295775,0.601503759398,0.716417910448,0.71661237785,0.728553137004,0.035971487
20,0.119114441497,0.120194745853,0.12020319534,0.586956521739,0.585680751174,0.585526315789,0.69815371404,0.69854824936,0.705803869246,0.065655827
30,0.121910288117,0.122927288092,0.123050098024,0.547884841363,0.551643192488,0.540413533835,0.633134684148,0.635496183206,0.637509266123,0.0975954
40,0.121452298476,0.122397325895,0.122385691061,0.551997649824,0.56338028169,0.545112781955,0.646089579949,0.652985074627,0.650289017341,0.125800834
50,0.122580763091,0.123537122214,0.123293304363,0.542303172738,0.557511737089,0.542293233083,0.630280018984,0.638542665388,0.643745427944,0.161483972
60,0.122767649818,0.123723339042,0.123445284642,0.538777908343,0.557511737089,0.538533834586,0.623320537428,0.633624878523,0.636026686434,0.189411472
70,0.118673434099,0.119503668736,0.119216906952,0.576674500588,0.597417840376,0.574248120301,0.660221645838,0.669874879692,0.667156502572,0.216903158
80,0.118790810092,0.119625897658,0.119331931057,0.576380728555,0.597417840376,0.574248120301,0.659905660377,0.669874879692,0.667156502572,0.248247615
90,0.116640011317,0.117447804899,0.117087778681,0.596063454759,0.617370892019,0.601503759398,0.680603948897,0.694756554307,0.694083694084,0.274208525
100,0.11536523595,0.116090613737,0.115787687054,0.605464159812,0.619718309859,0.611842105263,0.687165152574,0.697196261682,0.699636363636,0.3006385
110,0.11218645652,0.112889385967,0.112637202061,0.624853113984,0.633802816901,0.626879699248,0.712581589016,0.718918918919,0.719037508846,0.327039899
120,0.112133615519,0.112879734576,0.11247021468,0.626615746181,0.62323943662,0.622180451128,0.717869034406,0.712107623318,0.71809256662,0.354518754
130,0.111681586643,0.112448656203,0.112084937889,0.626028202115,0.620892018779,0.624060150376,0.716164994426,0.709793351303,0.717912552891,0.383667974
140,0.109663036235,0.110225099101,0.110199917942,0.630434782609,0.644366197183,0.630639097744,0.717557251908,0.722781335773,0.71948608137,0.410553374
150,0.1100259725,0.110823499404,0.110427500898,0.625440658049,0.638497652582,0.627819548872,0.719348448162,0.724508050089,0.725381414702,0.438589969
160,0.112564059825,0.113899938573,0.113312895589,0.612220916569,0.6220657277,0.618421052632,0.716006884682,0.721453287197,0.725304465494,0.46507891
170,0.108587182238,0.109220720971,0.109324950236,0.646592244418,0.651408450704,0.639097744361,0.729845048282,0.731221719457,0.727659574468,0.491184145
180,0.107142438451,0.107559694821,0.107923882426,0.643360752056,0.649061032864,0.641917293233,0.750411184211,0.750625521268,0.752436647173,0.518363789
190,0.105606381688,0.105716587197,0.106081205089,0.661280846063,0.659624413146,0.658834586466,0.759841699646,0.753401360544,0.759761747187,0.546128915
200,0.105148887369,0.105391939348,0.105513728648,0.666274970623,0.654929577465,0.671052631579,0.759117896522,0.746987951807,0.763513513514,0.572894332
210,0.105044900883,0.105325753398,0.105340107923,0.664512338425,0.659624413146,0.668233082707,0.755982905983,0.749134948097,0.760353021045,0.600112035
220,0.104776451093,0.105115354217,0.104808291882,0.669506462985,0.658450704225,0.675751879699,0.759666737877,0.748487467589,0.764826175869,0.626906862
230,0.104484175228,0.104701870523,0.104526384036,0.673619271445,0.670187793427,0.683270676692,0.76214943267,0.756287944493,0.76965140123,0.652525158
240,0.103960681665,0.104156255636,0.103874791973,0.67303172738,0.667840375587,0.670112781955,0.754899801806,0.749778956676,0.752642706131,0.677119222
250,0.103956824596,0.104047277928,0.103912273299,0.672150411281,0.664319248826,0.674812030075,0.756544502618,0.74823943662,0.758716875872,0.702755147
260,0.103907747201,0.104130621073,0.103885642829,0.676850763807,0.661971830986,0.688909774436,0.765957446809,0.753424657534,0.774061433447,0.728085152
270,0.102695220444,0.103079406938,0.102718567714,0.6821386604,0.669014084507,0.679511278195,0.754648526077,0.743636363636,0.753790613718,0.754723712
280,0.10207786727,0.10241168246,0.102218930339,0.683313748531,0.670187793427,0.688909774436,0.760975609756,0.749777382012,0.766077738516,0.780366445
290,0.101312366392,0.101601518558,0.101871975804,0.676263219741,0.669014084507,0.678571428571,0.759388646288,0.752631578947,0.76510989011,0.805424137
300,0.101423762765,0.101757985242,0.101960412194,0.676263219741,0.665492957746,0.68045112782,0.759073021425,0.749340369393,0.765840220386,0.831032457
310,0.100873218816,0.101160210174,0.100995420017,0.683019976498,0.667840375587,0.68515037594,0.76599436131,0.754126846221,0.768806073154,0.85749242
320,0.100037876609,0.100381431596,0.100075037323,0.685957696827,0.681924882629,0.700187969925,0.764173836311,0.761233480176,0.774876499647,0.883650096
330,0.0994689222441,0.100303107378,0.0999530179274,0.690364277321,0.677230046948,0.691729323308,0.759799453054,0.750227066303,0.761627906977,0.90896784
340,0.0992741118437,0.0999660122771,0.0996519773322,0.689776733255,0.676056338028,0.693609022556,0.759453302961,0.748175182482,0.763081395349,0.934996713
350,0.0985673242284,0.0994866484047,0.0985478566232,0.696239717979,0.694835680751,0.69454887218,0.761860893597,0.760147601476,0.761555392517,0.960324326
360,0.0989296454376,0.100078300688,0.0990755571652,0.694183313749,0.694835680751,0.692669172932,0.760964408726,0.762773722628,0.761139517896,1.001378732
370,0.0981171529787,0.0992007987355,0.0982810455772,0.702702702703,0.696009389671,0.697368421053,0.766389658356,0.761729530819,0.763235294118,1.028875088
