iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.134833440506,0.13525915668,0.135587040163,0.498824911868,0.490610328638,0.505639097744,0.411318150449,0.390449438202,0.41163310962,0.047678656
10,0.122248710243,0.123344395226,0.121512664041,0.621621621622,0.609154929577,0.624060150376,0.764877692589,0.756043956044,0.766627771295,0.513951574
20,0.112382524616,0.111614699251,0.112727331757,0.621915393655,0.612676056338,0.622180451128,0.747300215983,0.739747634069,0.744923857868,0.968499181
30,0.12761761562,0.129279515505,0.127789251766,0.528789659224,0.518779342723,0.53007518797,0.625932835821,0.61247637051,0.613601236476,1.44767223
40,0.119338330366,0.120305510007,0.119836002773,0.587837837838,0.583333333333,0.574248120301,0.655536459612,0.654333008763,0.637309847878,1.942910486
50,0.113316858168,0.113757055674,0.112282343565,0.645123384254,0.637323943662,0.652255639098,0.759074591145,0.748984565394,0.760362694301,2.423241938
60,0.108425770416,0.107518653607,0.106900860268,0.686545240893,0.692488262911,0.690789473684,0.779134754709,0.783112582781,0.780520346898,2.91708972
70,0.109560182533,0.110247680227,0.109464190606,0.641891891892,0.631455399061,0.643796992481,0.767144221585,0.760670731707,0.769324406573,3.377591959
80,0.117403868536,0.117523066457,0.117990149512,0.60223266745,0.596244131455,0.597744360902,0.727455716586,0.722132471729,0.724226804124,3.847159574
90,0.109933009163,0.110030987326,0.109234385453,0.650998824912,0.653755868545,0.65977443609,0.752086811352,0.754779717373,0.760264900662,4.33882334
100,0.108949819,0.109028841294,0.10876526827,0.663043478261,0.653755868545,0.661654135338,0.768516649849,0.760357432981,0.768637532134,4.81853225
110,0.105944650191,0.105573606365,0.105990913002,0.648354876616,0.640845070423,0.644736842105,0.768158047647,0.763157894737,0.76724137931,5.290251264
120,0.107209911226,0.107052090242,0.106570116596,0.648354876616,0.650234741784,0.644736842105,0.770469798658,0.771822358346,0.766666666667,5.7739568
130,0.107956637033,0.107673443262,0.107335402207,0.646298472385,0.646713615023,0.646616541353,0.769525267994,0.770404271548,0.768757687577,6.257004035
140,0.107391591226,0.107758270204,0.10819832352,0.643654524089,0.640845070423,0.647556390977,0.758222045047,0.7552,0.762507916403,6.775645346
150,0.107630898737,0.107416141343,0.107348941563,0.646886016451,0.646713615023,0.640037593985,0.769731800766,0.769348659004,0.764597418562,7.31186262
160,0.108976996511,0.109444839107,0.109135571351,0.639835487662,0.632629107981,0.639097744361,0.763045999227,0.759785111282,0.763837638376,7.814195804
170,0.106496125397,0.106611335039,0.106314976727,0.660105757932,0.664319248826,0.656015037594,0.768553710742,0.766721044046,0.763870967742,8.318018406
180,0.105135138376,0.105043931459,0.104627391834,0.667743830787,0.660798122066,0.653195488722,0.77109896782,0.761354252684,0.758349705305,8.816434147
190,0.10959533865,0.109596795529,0.108308237318,0.648942420682,0.656103286385,0.65977443609,0.774485752029,0.778533635676,0.778998778999,9.333567376
200,0.105073541069,0.105405529214,0.104788223574,0.661280846063,0.657276995305,0.652255639098,0.766929452193,0.759075907591,0.757853403141,9.842681796
210,0.10823259924,0.109329638728,0.108385369846,0.640423031727,0.629107981221,0.646616541353,0.764434180139,0.758039816233,0.767038413879,10.354623987
220,0.10912260511,0.110075453004,0.109159404567,0.636897767333,0.630281690141,0.638157894737,0.768452603972,0.765799256506,0.768490679495,10.802492565
230,0.110358388497,0.110574043812,0.110212665756,0.634547591069,0.62558685446,0.639097744361,0.767910447761,0.761762509335,0.769507803121,11.300179492
240,0.10853120701,0.10952760104,0.108942489921,0.638954171563,0.630281690141,0.640037593985,0.763699288598,0.758990053558,0.764307692308,11.77899008
250,0.110654292529,0.11204261085,0.110790650336,0.635135135135,0.633802816901,0.632518796992,0.771270718232,0.771595900439,0.769049025399,12.263303838
260,0.108599164754,0.109744777185,0.109178988765,0.639835487662,0.634976525822,0.642857142857,0.747528830313,0.74276261373,0.751958224543,12.740617133
270,0.106685137621,0.107529039928,0.106946457245,0.641010575793,0.62676056338,0.649436090226,0.759638080252,0.749211356467,0.766144200627,13.243414936
280,0.107450792166,0.107787845918,0.10781536985,0.641598119859,0.637323943662,0.638157894737,0.768060836502,0.766439909297,0.765100671141,13.744755388
290,0.107736573014,0.108268994283,0.108004930784,0.641010575793,0.632629107981,0.637218045113,0.766704849179,0.761977186312,0.763480392157,14.205359714
300,0.107062319797,0.108377967758,0.10754213963,0.648354876616,0.631455399061,0.646616541353,0.757052973412,0.744299674267,0.756160830091,14.679776981
310,0.108026106761,0.109543081442,0.108876324285,0.643654524089,0.62676056338,0.640037593985,0.755097920452,0.743134087237,0.753380553767,15.178078127
320,0.106168415399,0.10677977536,0.107097008484,0.643948296122,0.629107981221,0.646616541353,0.756919374248,0.748006379585,0.760814249364,15.651935996
330,0.107843740665,0.108321518867,0.108125579024,0.64776733255,0.630281690141,0.647556390977,0.757434756221,0.745351657235,0.757908327954,16.146001071
340,0.105710193826,0.106146682214,0.106045325669,0.651586368978,0.633802816901,0.656015037594,0.759627077422,0.747980613893,0.763565891473,16.698409002
350,0.107749021063,0.108781815741,0.10825718694,0.644535840188,0.62441314554,0.643796992481,0.754762869882,0.741518578352,0.755009696186,17.266066306
360,0.10638943609,0.107026541642,0.106999774727,0.646592244418,0.636150234742,0.648496240602,0.758093706012,0.750803858521,0.759640102828,17.857526543
370,0.109012438591,0.109782034188,0.11007036879,0.643948296122,0.633802816901,0.645676691729,0.754457050243,0.747572815534,0.757556270096,18.452355358
380,0.105819182972,0.106259890902,0.106778013669,0.65481786134,0.644366197183,0.653195488722,0.759664553078,0.753458096013,0.759609120521,19.012085177
390,0.107673947662,0.10805049126,0.108698201996,0.648648648649,0.636150234742,0.65037593985,0.755519215045,0.746732026144,0.758441558442,19.60145056
400,0.106790442999,0.107692499095,0.107321008223,0.648061104583,0.644366197183,0.645676691729,0.754407544075,0.753858651503,0.753433616743,20.160100172
410,0.1082583529,0.108725821536,0.109070375895,0.639541715629,0.630281690141,0.637218045113,0.766152086907,0.761904761905,0.764634146341,20.72549045
420,0.11013507152,0.11085003433,0.110965865502,0.639541715629,0.636150234742,0.638157894737,0.766152086907,0.76586102719,0.76423759951,21.294977513
430,0.110431638526,0.11054023545,0.109907457265,0.647473560517,0.642018779343,0.645676691729,0.773413897281,0.771877337322,0.770262035344,21.871013321
440,0.108905595348,0.109522031602,0.109954903704,0.647473560517,0.640845070423,0.636278195489,0.770817417876,0.766768292683,0.763302752294,22.967745109
450,0.108923944048,0.1093623925,0.109891287677,0.648942420682,0.643192488263,0.635338345865,0.770765394207,0.767584097859,0.761670761671,25.368542865
460,0.109784389541,0.109534595435,0.110591642556,0.655405405405,0.656103286385,0.65037593985,0.756487440316,0.758051197358,0.755263157895,27.458945076
470,0.108183978467,0.107939569831,0.108972493785,0.650705052879,0.643192488263,0.649436090226,0.755802012734,0.752039151713,0.757319453481,27.985673787
