iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.122497238521,0.121821247809,0.122978446979,0.59518213866,0.605633802817,0.589285714286,0.675612052731,0.678776290631,0.664620107444,0.005423261
10,0.121386420604,0.119930759025,0.121965043094,0.592831962397,0.613849765258,0.592105263158,0.675257731959,0.687559354226,0.668702290076,0.057732435
20,0.120635378531,0.119754629191,0.121425003004,0.592831962397,0.613849765258,0.585526315789,0.671408250356,0.686367969495,0.659459459459,0.088918239
30,0.117465409289,0.116467652895,0.117890824752,0.618096357227,0.618544600939,0.603383458647,0.708911777877,0.704813805631,0.689705882353,0.118151544
40,0.117144961293,0.116170161339,0.117520389295,0.616627497062,0.6220657277,0.609962406015,0.708249496982,0.708333333333,0.695524578136,0.148153683
50,0.114373771191,0.113991312531,0.114882401937,0.631022326675,0.629107981221,0.626879699248,0.720516243881,0.714801444043,0.708730741012,0.180209102
60,0.114064748913,0.113607168917,0.114637470051,0.633372502938,0.632629107981,0.626879699248,0.722912966252,0.716228467815,0.708730741012,0.219963139
70,0.113953321908,0.113551784602,0.114672596277,0.631316098707,0.642018779343,0.631578947368,0.719427677174,0.724480578139,0.70962962963,0.259364738
80,0.112835501644,0.112749037816,0.113594767223,0.626909518214,0.631455399061,0.625939849624,0.718777679362,0.719642857143,0.708638360176,0.289481451
90,0.111410085013,0.111328779607,0.112433242534,0.641010575793,0.651408450704,0.637218045113,0.722020018198,0.72777268561,0.71021021021,0.320438182
100,0.110714222375,0.110631491882,0.112283965953,0.644535840188,0.661971830986,0.641917293233,0.729790084859,0.741472172352,0.718403547672,0.3580671
110,0.110618012714,0.110476951053,0.111858325708,0.645123384254,0.660798122066,0.642857142857,0.729390681004,0.739404869252,0.719350073855,0.390331026
120,0.108110797321,0.108266462941,0.109337958008,0.647473560517,0.666666666667,0.645676691729,0.735099337748,0.745974955277,0.7246165084,0.419306806
130,0.10785169319,0.108336715766,0.109286758314,0.647473560517,0.666666666667,0.65037593985,0.732977303071,0.745519713262,0.725663716814,0.446412574
140,0.108783574593,0.109160785229,0.109765962104,0.64982373678,0.639671361502,0.647556390977,0.707699852869,0.691457286432,0.699759807846,0.475783345
150,0.104480882792,0.104804077213,0.10511634406,0.650411280846,0.656103286385,0.652255639098,0.732704402516,0.73339399454,0.726331360947,0.509393485
160,0.103373803834,0.103830046302,0.104173309182,0.6589306698,0.659624413146,0.668233082707,0.744104033502,0.74060822898,0.743645606391,0.539194016
170,0.102913876239,0.103598932892,0.10362776179,0.660693301998,0.665492957746,0.669172932331,0.740274342253,0.739249771272,0.739259259259,0.565346906
180,0.101536852786,0.101367785874,0.102193667621,0.666568742656,0.669014084507,0.666353383459,0.755440637794,0.753496503497,0.748761500354,0.593454395
190,0.101226442479,0.101006408722,0.1019988179,0.669212690952,0.676056338028,0.673872180451,0.758265349936,0.760831889081,0.75511644319,0.622242037
200,0.0987917640287,0.0984653653015,0.0998969324458,0.685370152761,0.694835680751,0.682330827068,0.76404494382,0.767857142857,0.759943181818,0.655810835
210,0.0986972019887,0.0983526526952,0.0993378414947,0.685370152761,0.691314553991,0.68515037594,0.766106136711,0.767050487157,0.76458186929,0.691139758
220,0.0985485086694,0.0982257187571,0.0991256547574,0.688601645123,0.697183098592,0.68984962406,0.766622633201,0.769230769231,0.765291607397,0.727852422
230,0.0976159552864,0.0976278791549,0.0988463293391,0.689189189189,0.706572769953,0.687969924812,0.765410199557,0.774368231047,0.76251788269,0.761285673
240,0.0971468388323,0.0976286033707,0.0988404295635,0.693008225617,0.703051643192,0.688909774436,0.759493670886,0.76421248835,0.753536857781,0.808448554
250,0.0968151511497,0.0974524382344,0.09855723707,0.691833137485,0.701877934272,0.692669172932,0.75542084402,0.759924385633,0.754320060105,0.857333932
260,0.0967011020767,0.0974655347711,0.0986932852766,0.694183313749,0.707746478873,0.69454887218,0.759750750058,0.767072029935,0.759080800593,0.903257745
270,0.0965016718292,0.0968086753416,0.0982580068151,0.695652173913,0.711267605634,0.702067669173,0.762711864407,0.772222222222,0.768105340161,0.93276634
280,0.0960660407909,0.0963998420703,0.0978765150889,0.697708578143,0.710093896714,0.699248120301,0.763719862227,0.771084337349,0.765395894428,0.965727049
290,0.0957966558288,0.0954099465052,0.0971990969258,0.69741480611,0.705399061033,0.703947368421,0.77090747331,0.772850678733,0.775481111903,0.996028121
300,0.0956630958432,0.0954040092316,0.0967687946319,0.698883666275,0.707746478873,0.69454887218,0.769300022507,0.771769019248,0.765003615329,1.026207797
310,0.0952028648046,0.0947169448549,0.0963199441734,0.700352526439,0.707746478873,0.698308270677,0.771607702642,0.772602739726,0.769230769231,1.064035219
320,0.0948709517221,0.0947866830326,0.0959398173302,0.70240893067,0.710093896714,0.696428571429,0.767500573789,0.769804287046,0.76336996337,1.10263045
330,0.094434854442,0.0943112360883,0.0954986802539,0.707990599295,0.711267605634,0.700187969925,0.771178637201,0.770093457944,0.765613519471,1.135064719
340,0.0940614130453,0.093487919845,0.095295722502,0.707696827262,0.720657276995,0.705827067669,0.772363303592,0.77962962963,0.769683590876,1.168936045
