iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.150705350807,0.149321676226,0.150702765102,0.341363102233,0.332159624413,0.333646616541,0.150113722517,0.146926536732,0.15494636472,0.004192996
10,0.134171518335,0.134094004064,0.134414554752,0.408636897767,0.423708920188,0.417293233083,0.504309283428,0.524685382381,0.519379844961,0.042084523
20,0.132200425551,0.131928480805,0.132276816582,0.442126909518,0.458920187793,0.458646616541,0.545149700599,0.561370123692,0.566917293233,0.085604259
30,0.130958634309,0.130650764893,0.131073005164,0.438014101058,0.444835680751,0.468984962406,0.511366538953,0.516853932584,0.549800796813,0.118705192
40,0.130518762631,0.129671574108,0.130833188108,0.438014101058,0.460093896714,0.460526315789,0.529628718957,0.554263565891,0.556414219474,0.15081924
50,0.129014259574,0.12860373664,0.129519034064,0.453877790834,0.462441314554,0.466165413534,0.551291334782,0.566287878788,0.57034795764,0.17996448
60,0.129286282919,0.129068943645,0.129487858005,0.438601645123,0.454225352113,0.437969924812,0.511627906977,0.531722054381,0.5216,0.211301791
70,0.12898359109,0.128715701179,0.128944845905,0.459459459459,0.473004694836,0.453947368421,0.547021171837,0.562804284323,0.549961270333,0.240536298
80,0.128777905582,0.128002446378,0.129325618037,0.485311398355,0.495305164319,0.476503759398,0.599451303155,0.614003590664,0.596669080377,0.269465853
90,0.126481110267,0.125522715104,0.127493019663,0.527614571093,0.529342723005,0.508458646617,0.654342218401,0.661603375527,0.6400550585,0.297914496
100,0.122299610435,0.121879524242,0.122971403169,0.615452408931,0.609154929577,0.615601503759,0.746955345061,0.74206041828,0.744534665834,0.328728859
110,0.121997687721,0.121517107715,0.122721964163,0.60928319624,0.602112676056,0.610902255639,0.730332522303,0.725949878739,0.729057591623,0.356361937
120,0.121425992564,0.121100535651,0.122235682345,0.617215041128,0.612676056338,0.619360902256,0.745954377072,0.742589703588,0.743833017078,0.384238904
130,0.121470564469,0.121102484033,0.122139392005,0.617215041128,0.617370892019,0.626879699248,0.74535860856,0.7453125,0.749842470069,0.415355943
140,0.11864148492,0.118069020265,0.119404246983,0.622209165687,0.629107981221,0.631578947368,0.757815442561,0.76311844078,0.76213592233,0.443052235
150,0.11847457964,0.118010373391,0.118646064866,0.618096357227,0.62676056338,0.625,0.749614791988,0.755760368664,0.750469043152,0.477439518
160,0.116891897177,0.116665009218,0.116747293684,0.632197414806,0.633802816901,0.654135338346,0.762699014405,0.764705882353,0.776427703524,0.509002164
170,0.1107497335,0.1111852054,0.11062387064,0.638366627497,0.642018779343,0.643796992481,0.758769351362,0.759653270292,0.76027830487,0.538150393
180,0.110381401011,0.110653017155,0.110518543683,0.638954171563,0.634976525822,0.643796992481,0.762512077295,0.759101471727,0.764449968925,0.566864791
190,0.110105975426,0.110494595079,0.110525442095,0.636310223267,0.6279342723,0.634398496241,0.755818540434,0.750590086546,0.752071383047,0.595095679
200,0.109965491503,0.110389359589,0.110440711235,0.634253819036,0.62558685446,0.634398496241,0.755930209763,0.749803921569,0.753329105897,0.62325541
210,0.109595594398,0.109717304569,0.109847451591,0.638072855464,0.645539906103,0.626879699248,0.758904109589,0.76295133438,0.747616020343,0.650818219
220,0.109504365771,0.109641656967,0.10977558999,0.636016451234,0.644366197183,0.628759398496,0.759930246076,0.764568764569,0.752040175769,0.679076087
230,0.109399310216,0.109536454269,0.109628209662,0.6366039953,0.649061032864,0.630639097744,0.758822382531,0.766223612197,0.751423149905,0.707075608
240,0.107377227187,0.107138780208,0.107572743534,0.653936545241,0.665492957746,0.663533834586,0.7578125,0.765817584224,0.761651131824,0.735214911
250,0.105597583299,0.105313281105,0.105622868371,0.667743830787,0.683098591549,0.684210526316,0.772754671489,0.78013029316,0.780964797914,0.76272665
260,0.103472176177,0.103391660773,0.103589822958,0.669800235018,0.69014084507,0.68515037594,0.77609561753,0.787096774194,0.783171521036,0.790986597
270,0.102771374889,0.102631118149,0.102569484805,0.671562867215,0.68661971831,0.687030075188,0.774959742351,0.782040816327,0.783625730994,0.823601558
280,0.102367248488,0.101992771209,0.102152119378,0.671269095182,0.692488262911,0.686090225564,0.767020612117,0.777589134126,0.774932614555,0.857637659
290,0.101154311877,0.100207724923,0.101285869154,0.674500587544,0.694835680751,0.68984962406,0.767714884696,0.778156996587,0.776422764228,0.88667932
300,0.0997354079429,0.0989217065278,0.10054949099,0.671562867215,0.698356807512,0.682330827068,0.770807708077,0.787075393538,0.774966711052,0.915069649
310,0.0985680533297,0.0983013508664,0.0994135146633,0.683313748531,0.699530516432,0.700187969925,0.767972449419,0.776223776224,0.777078965758,0.944354386
320,0.0978575080177,0.0975080366343,0.0985001969975,0.679788484136,0.703051643192,0.705827067669,0.76906779661,0.780572419775,0.78339100346,0.972373495
330,0.0970996327752,0.0963642656665,0.0979320033752,0.679494712103,0.707746478873,0.707706766917,0.770364133867,0.784415584416,0.784476784477,1.000168915
340,0.0967955647706,0.0965607914204,0.0979087436514,0.683313748531,0.719483568075,0.705827067669,0.773148148148,0.793787748059,0.784583620096,1.027954306
350,0.0965965683955,0.0963000571034,0.0973483468579,0.689776733255,0.717136150235,0.703947368421,0.776744186047,0.792420327304,0.782308223912,1.057569861
360,0.0962029233382,0.0958487398768,0.096897838185,0.694183313749,0.714788732394,0.706766917293,0.77789630894,0.78961038961,0.781818181818,1.086179486
370,0.0954547902478,0.0957857261597,0.0963353979785,0.701233842538,0.712441314554,0.711466165414,0.781900064336,0.786399302528,0.786657400973,1.114537326
380,0.0952753531233,0.0957027678032,0.0960446255283,0.699764982374,0.714788732394,0.714285714286,0.783014861996,0.790697674419,0.791780821918,1.14341038
390,0.094715890175,0.0948759749767,0.0954359227236,0.707696827262,0.721830985915,0.710526315789,0.770154770155,0.777464788732,0.769461077844,1.174064187
400,0.0942114715547,0.0943542689939,0.0947246167265,0.710047003525,0.715962441315,0.709586466165,0.773155596415,0.7734082397,0.768539325843,1.202169515
410,0.0940239180872,0.0939323496823,0.094268983008,0.709753231492,0.713615023474,0.711466165414,0.774943052392,0.773654916512,0.772086117298,1.230606847
420,0.0937347521628,0.093760393205,0.0939050242595,0.707696827262,0.712441314554,0.710526315789,0.770260909721,0.769085768143,0.770149253731,1.259371606
430,0.0933642090019,0.0933363475628,0.0936305642867,0.715041128085,0.720657276995,0.714285714286,0.776908923643,0.775894538606,0.772795216741,1.286634865
440,0.093001249284,0.0929248302567,0.0932219837048,0.716509988249,0.718309859155,0.714285714286,0.776775387462,0.771863117871,0.771771771772,1.314232845
450,0.0930838624537,0.0932424748821,0.0932260183947,0.716509988249,0.719483568075,0.718984962406,0.778109910324,0.774315391879,0.775693923481,1.34272993
460,0.0924139072014,0.0909571561623,0.0924120714785,0.715922444183,0.733568075117,0.717105263158,0.787238723872,0.796412556054,0.784229390681,1.370857208
470,0.0920747728961,0.090982331437,0.0924655222402,0.714747356052,0.733568075117,0.718045112782,0.788130045822,0.797502230152,0.786628733997,1.398322729
480,0.0912874085982,0.0894370778014,0.0915468239754,0.719741480611,0.739436619718,0.718984962406,0.786863270777,0.797074954296,0.782545454545,1.426298282
490,0.091191636906,0.0896421079992,0.0912994721141,0.716216216216,0.733568075117,0.720864661654,0.78075351793,0.78844361603,0.780487804878,1.455460337
500,0.0909536651142,0.0892469711095,0.0912056491798,0.716509988249,0.738262910798,0.71992481203,0.783389450056,0.795600366636,0.781524926686,1.483192358
510,0.0908714991125,0.0891830995783,0.0911340690449,0.715922444183,0.741784037559,0.71992481203,0.783037917882,0.798534798535,0.781524926686,1.510175828
520,0.0908178604499,0.0891502300998,0.0911288063787,0.716509988249,0.740610328638,0.721804511278,0.783292162587,0.797061524334,0.782672540382,1.536992765
530,0.0907435826457,0.0890678350224,0.0911638917248,0.717978848414,0.741784037559,0.721804511278,0.783588818756,0.79704797048,0.782672540382,1.563879318
540,0.0911683424507,0.088896956434,0.0915143895407,0.714453584019,0.739436619718,0.705827067669,0.777472527473,0.793680297398,0.766592095451,1.593097438
550,0.0904094550341,0.0886026914318,0.0912815680321,0.718860164512,0.738262910798,0.712406015038,0.779645406401,0.790216368768,0.77130044843,1.623459384
560,0.0903644900377,0.0887219992083,0.0911828809224,0.721210340776,0.734741784038,0.71522556391,0.780882013392,0.787193973635,0.772009029345,1.653518823
570,0.0904469203177,0.0900222013035,0.0916884400397,0.715041128085,0.735915492958,0.718045112782,0.769596199525,0.782608695652,0.770642201835,1.68215373
580,0.0895492139639,0.0883489743895,0.0903106948875,0.719153936545,0.733568075117,0.71992481203,0.774634606318,0.780676328502,0.772519083969,1.725975796
590,0.0892419917672,0.0879694347319,0.0902014833358,0.720916568743,0.734741784038,0.71992481203,0.776049033475,0.782692307692,0.773211567732,1.756282244
600,0.0905340791727,0.0896953987791,0.0913517440231,0.714159811986,0.719483568075,0.716165413534,0.770139381054,0.769971126083,0.769113149847,1.785794182
610,0.0896323825544,0.0886754021113,0.0913056609882,0.719153936545,0.726525821596,0.712406015038,0.772489290814,0.771792360431,0.763523956723,1.816521928
620,0.0888443852043,0.0873513370256,0.0898096188543,0.725910693302,0.744131455399,0.728383458647,0.780004715869,0.789980732177,0.779557589626,1.845754786
