,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.49143209457397463,0.11744389699087741,0.01023859977722168,0.0030898055212241855,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
1,0.541352367401123,0.10742304879039657,0.007248020172119141,0.003112278359898287,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
2,0.5870981216430664,0.20237979548229287,0.014163398742675781,0.013702916083916978,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.49960784313725476,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49992138996828794,0.00015699658063388102,290,0.532930693069307,0.5,0.496,0.5000000000000001,0.5000000000000001,0.5057861386138615,0.013660406624480911
3,0.6382245540618896,0.08400478848425183,0.010889053344726562,0.004338216375162817,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
4,0.6608956336975098,0.16339308471478878,0.006532716751098633,0.0020257992300382875,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
5,0.6977147102355957,0.013674886728965122,0.009090185165405273,0.0035487895778444217,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
6,0.7874270915985108,0.08089924040804612,0.012598896026611328,0.0025180320114694963,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
7,0.8502875328063965,0.060398319832756994,0.011125850677490234,0.005991699855632833,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.49999999999999983,0.49999999999999994,0.5214117647058822,0.5100000000000001,0.5000000000000001,0.5062852740184911,0.008504621932883646,32,0.49999999999999994,0.5,0.49295049504950483,0.5023152709359606,0.5000000000000001,0.4990531531970931,0.0031803586342764797
8,0.7814409255981445,0.1450168353878404,0.015121793746948243,0.012964244921171462,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.49999999999999983,0.49999999999999994,0.49599999999999994,0.5000000000000001,0.5000000000000001,0.4991981776765375,0.0016013651224649139,296,0.49999999999999994,0.5,0.496,0.49400000000000005,0.5029261083743843,0.49858522167487684,0.0031797522441992395
9,0.7857144832611084,0.15986220308068863,0.008130741119384766,0.0028320222177623516,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
10,0.8898329734802246,0.15272069935013582,0.018271589279174806,0.014877998434822754,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,81,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
