,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.6082828044891357,0.043072001404717716,0.014903783798217773,0.0019074114789145787,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,192,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
1,0.6977669715881347,0.06599341448689436,0.019292545318603516,0.0028671301405668935,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.49341176470588227,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.4986793514672383,0.0026375425546480984,292,0.5488316831683168,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5097663366336633,0.019532673267326682
2,0.6866694450378418,0.04823761722665935,0.012705469131469726,0.00413106720327737,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5640000000000001,0.5520000000000002,0.5231207289293849,0.028649345000274426,97,0.49999999999999994,0.5,0.5,0.5645960591133006,0.5458177339901479,0.5220827586206898,0.02768997818512233
3,0.9252141952514649,0.10181435498018873,0.02362031936645508,0.008184494373313101,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5246274509803921,0.5156078431372548,0.49999999999999994,0.6240000000000001,0.5400000000000001,0.5407533163607128,0.04351065171785607,57,0.5684851485148514,0.5202772277227723,0.5,0.6079162561576354,0.6037487684729065,0.5600854801736331,0.043496625605826636
4,0.8432739734649658,0.09723652947448547,0.009717845916748047,0.0036133994127659145,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5196078431372548,0.548627450980392,0.6154509803921567,0.5160000000000001,0.5500000000000002,0.5499758363482068,0.035702413443456316,38,0.5153267326732673,0.576059405940594,0.5576336633663366,0.5240935960591133,0.5230935960591134,0.5392413988196849,0.023477477559871902
5,0.8249498844146729,0.2842643862960944,0.016713809967041016,0.013821002715034942,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.49999999999999983,0.49999999999999994,0.5098039215686273,0.5000000000000001,0.5000000000000001,0.5019652507928,0.003924914515845261,188,0.49999999999999994,0.5,0.5024752475247525,0.5000000000000001,0.5000000000000001,0.5004950495049505,0.0009900990099009743
6,0.7835861682891846,0.10573709390886388,0.015400075912475586,0.0032536757181106913,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5760000000000002,0.5000000000000001,0.5151480637813212,0.03036097842720884,128,0.49999999999999994,0.5,0.5,0.5461871921182267,0.5024630541871922,0.5097300492610838,0.018253515050967294
7,0.9748780727386475,0.3029150815792805,0.016895055770874023,0.006864130572079132,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.5674509803921568,0.5424313725490195,0.5058039215686274,0.6220000000000001,0.5040000000000001,0.5483038545714413,0.04377455927022316,39,0.5737128712871287,0.5957623762376237,0.5073267326732672,0.584448275862069,0.5436502463054188,0.5609801004731015,0.03194273982546456
8,0.757693862915039,0.20035381433416502,0.014140748977661132,0.006538031626534247,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5576470588235293,0.5682352941176471,0.6306666666666666,0.5000000000000001,0.5000000000000001,0.5514266827459913,0.048757699731646856,37,0.5777128712871288,0.5903861386138614,0.5857623762376237,0.5097783251231528,0.5043891625615764,0.5536057747646685,0.03823902337859021
9,0.8736385822296142,0.12440648781770801,0.01572861671447754,0.0038311676379444008,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5410196078431372,0.520627450980392,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.5123574969851266,0.01642780175734104,156,0.5017029702970297,0.546059405940594,0.5,0.5000000000000001,0.5000000000000001,0.5095524752475248,0.018265377448386452
10,0.7417370319366455,0.22521234273263108,0.01612391471862793,0.006480009702675527,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.1630244137205206e-16,192,0.49999999999999994,0.5,0.5,0.5000000000000001,0.5000000000000001,0.5,7.447602459741819e-17
