iterations,fitness,time,fevals
0,24.0,0.192100584,1000
10,28.0,0.284743283,2100
20,36.0,0.36648363,3200
30,36.0,0.442880098,4300
40,34.0,0.519460971,5400
50,35.0,0.592039414,6500
60,40.0,0.665772589,7600
70,39.0,0.730781208,8700
80,40.0,0.787562402,9800
90,39.0,0.84971568,10900
100,43.0,0.911306378,12000
110,42.0,0.972957734,13100
120,44.0,1.028900489,14200
130,46.0,1.081307235,15300
140,44.0,1.135396712,16400
150,42.0,1.188659884,17500
160,45.0,1.239997769,18600
170,43.0,1.289935166,19700
180,45.0,1.346988757,20800
190,46.0,1.39916234,21900
200,44.0,1.453549943,23000
210,43.0,1.510895149,24100
220,47.0,1.559531052,25200
230,47.0,1.612550995,26300
240,50.0,1.662963934,27400
250,47.0,1.714803092,28500
260,45.0,1.766686354,29600
270,45.0,1.820097072,30700
280,47.0,1.87075396,31800
290,45.0,1.919899306,32900
300,47.0,1.974604775,34000
310,45.0,2.026329982,35100
320,47.0,2.076670057,36200
330,48.0,2.12805084,37300
340,45.0,2.180977232,38400
350,52.0,2.234840647,39500
360,46.0,2.286677593,40600
370,46.0,2.335834388,41700
380,46.0,2.391801071,42800
390,44.0,2.440848847,43900
400,47.0,2.492051518,45000
410,46.0,2.543042364,46100
420,45.0,2.597208746,47200
430,56.0,2.648966075,48300
440,53.0,2.698475994,49400
450,57.0,2.755525865,50500
460,54.0,2.811123506,51600
470,63.0,2.86455297,52700
480,60.0,2.918624783,53800
490,59.0,2.969665288,54900
500,59.0,3.028487422,56000
510,59.0,3.08230096,57100
520,59.0,3.134772166,58200
530,59.0,3.188635362,59300
540,58.0,3.249037022,60400
550,59.0,3.308850434,61500
560,60.0,3.363105734,62600
570,60.0,3.421307593,63700
580,58.0,3.470871621,64800
590,58.0,3.521983977,65900
600,58.0,3.573913305,67000
610,59.0,3.622967686,68100
620,59.0,3.673320035,69200
630,59.0,3.733167839,70300
640,60.0,3.782441333,71400
650,58.0,3.836855406,72500
660,58.0,3.887051973,73600
670,58.0,3.937438844,74700
680,59.0,3.984622335,75800
690,58.0,4.039336916,76900
700,59.0,4.096031828,78000
710,60.0,4.144073796,79100
720,58.0,4.192789397,80200
730,59.0,4.242249251,81300
740,59.0,4.294214331,82400
750,60.0,4.34409833,83500
760,59.0,4.398013545,84600
770,61.0,4.450361716,85700
780,58.0,4.495608171,86800
790,58.0,4.543478621,87900
800,58.0,4.593263962,89000
810,59.0,4.641385686,90100
820,59.0,4.696119341,91200
830,58.0,4.743316835,92300
840,60.0,4.793035,93400
850,60.0,4.84282815,94500
860,60.0,4.894712446,95600
870,58.0,4.943153764,96700
880,59.0,4.993599414,97800
890,58.0,5.04632818,98900
900,59.0,5.098818997,100000
910,60.0,5.147963698,101100
920,59.0,5.196939286,102200
930,60.0,5.247684606,103300
940,59.0,5.302375682,104400
950,60.0,5.352103878,105500
960,60.0,5.402989493,106600
970,60.0,5.453125148,107700
980,59.0,5.500563098,108800
990,60.0,5.549186537,109900
1000,60.0,5.597077391,111000
1010,61.0,5.645943454,112100
1020,59.0,5.698144031,113200
1030,61.0,5.750762153,114300
1040,59.0,5.801512076,115400
1050,60.0,5.852641458,116500
1060,61.0,5.900340306,117600
1070,60.0,5.949156285,118700
1080,61.0,5.998068909,119800
1090,60.0,6.047801592,120900
1100,60.0,6.098559942,122000
1110,60.0,6.149945776,123100
1120,61.0,6.201745595,124200
1130,61.0,6.254274095,125300
1140,61.0,6.308460601,126400
1150,60.0,6.356256576,127500
1160,61.0,6.407864067,128600
1170,62.0,6.464045714,129700
1180,61.0,6.513647477,130800
1190,61.0,6.56853704,131900
1200,61.0,6.626849266,133000
1210,62.0,6.676331143,134100
1220,61.0,6.722841846,135200
1230,62.0,6.773235784,136300
1240,62.0,6.828378994,137400
1250,62.0,6.877413803,138500
1260,61.0,6.930251476,139600
1270,62.0,6.979374633,140700
1280,62.0,7.03332281,141800
1290,64.0,7.081689779,142900
1300,64.0,7.134803119,144000
1310,63.0,7.187881477,145100
1320,63.0,7.241792245,146200
1330,62.0,7.288598149,147300
1340,62.0,7.33736671,148400
1350,62.0,7.386986315,149500
1360,63.0,7.433628968,150600
1370,63.0,7.484729873,151700
1380,63.0,7.533040524,152800
1390,63.0,7.582240271,153900
1400,62.0,7.628595398,155000
1410,63.0,7.676885479,156100
1420,63.0,7.728829586,157200
1430,63.0,7.776491747,158300
1440,63.0,7.823588408,159400
1450,62.0,7.872443088,160500
1460,63.0,7.924725464,161600
1470,62.0,7.970828827,162700
1480,63.0,8.02009856,163800
1490,64.0,8.068261906,164900
1500,70.0,8.115799677,166000
1510,63.0,8.163369424,167100
1520,65.0,8.215491422,168200
1530,63.0,8.265908056,169300
1540,63.0,8.311590348,170400
1550,63.0,8.361017828,171500
1560,63.0,8.410298614,172600
1570,62.0,8.463523621,173700
1580,63.0,8.510919341,174800
1590,63.0,8.559178173,175900
1600,63.0,8.607422842,177000
1610,66.0,8.661268426,178100
1620,63.0,8.709208766,179200
1630,62.0,8.755669985,180300
1640,63.0,8.806869427,181400
1650,63.0,8.856626864,182500
1660,72.0,8.904816831,183600
1670,72.0,8.951950574,184700
1680,71.0,8.997976055,185800
1690,63.0,9.046644113,186900
1700,63.0,9.097674958,188000
1710,63.0,9.144627984,189100
1720,63.0,9.190015358,190200
1730,63.0,9.241019115,191300
1740,63.0,9.294464607,192400
1750,64.0,9.352170141,193500
1760,63.0,9.402207424,194600
1770,66.0,9.448753175,195700
1780,63.0,9.502200169,196800
1790,63.0,9.554982013,197900
1800,63.0,9.605796464,199000
1810,63.0,9.659035138,200100
1820,63.0,9.714247962,201200
1830,64.0,9.765729919,202300
1840,74.0,9.813376309,203400
1850,63.0,9.869233868,204500
1860,67.0,9.917541793,205600
1870,73.0,9.972410479,206700
1880,63.0,10.018994883,207800
1890,64.0,10.065634045,208900
1900,62.0,10.114104999,210000
1910,63.0,10.164700868,211100
1920,62.0,10.21078191,212200
1930,63.0,10.260451676,213300
1940,63.0,10.306418229,214400
1950,66.0,10.358681612,215500
1960,63.0,10.408218493,216600
1970,63.0,10.459639434,217700
1980,63.0,10.511828267,218800
1990,63.0,10.561468429,219900
2000,63.0,10.610301477,221000
2010,64.0,10.662778273,222100
2020,63.0,10.711267725,223200
2030,63.0,10.766040026,224300
2040,63.0,10.816239,225400
2050,63.0,10.863478493,226500
2060,68.0,10.915185492,227600
2070,63.0,10.965476687,228700
2080,63.0,11.01835089,229800
2090,64.0,11.066636823,230900
2100,63.0,11.118647718,232000
2110,64.0,11.170210374,233100
2120,63.0,11.21907008,234200
2130,64.0,11.272758029,235300
2140,63.0,11.320730526,236400
2150,63.0,11.375770609,237500
2160,63.0,11.422728663,238600
2170,63.0,11.469105848,239700
2180,63.0,11.521659061,240800
2190,64.0,11.568060115,241900
2200,64.0,11.614568742,243000
2210,64.0,11.666015782,244100
2220,64.0,11.715805327,245200
2230,62.0,11.762845837,246300
2240,63.0,11.811047644,247400
2250,63.0,11.855701909,248500
2260,63.0,11.905288786,249600
2270,63.0,11.957303991,250700
2280,63.0,12.002241844,251800
2290,63.0,12.055125307,252900
2300,69.0,12.107321987,254000
2310,64.0,12.157275216,255100
2320,76.0,12.205535426,256200
2330,64.0,12.255576478,257300
2340,63.0,12.304426895,258400
2350,64.0,12.351457963,259500
2360,68.0,12.401241227,260600
2370,72.0,12.453790748,261700
2380,68.0,12.501241792,262800
2390,74.0,12.549313484,263900
2400,69.0,12.595059692,265000
2410,73.0,12.647687441,266100
2420,63.0,12.700931752,267200
2430,73.0,12.752351798,268300
2440,74.0,12.8115195,269400
2450,72.0,12.870374879,270500
2460,73.0,12.918516467,271600
2470,72.0,12.967826565,272700
2480,73.0,13.014683791,273800
2490,70.0,13.061181488,274900
2500,73.0,13.112169622,276000
2510,69.0,13.16412279,277100
2520,74.0,13.20965005,278200
2530,65.0,13.259946921,279300
2540,74.0,13.310307599,280400
2550,72.0,13.361714666,281500
2560,67.0,13.408822824,282600
2570,73.0,13.453917871,283700
2580,73.0,13.503214937,284800
2590,73.0,13.549061721,285900
2600,65.0,13.599157776,287000
2610,73.0,13.65110589,288100
2620,69.0,13.701882501,289200
2630,64.0,13.752846077,290300
2640,73.0,13.803160309,291400
2650,64.0,13.851465821,292500
2660,65.0,13.898506491,293600
2670,65.0,13.945324339,294700
2680,71.0,13.992567616,295800
2690,73.0,14.044864081,296900
2700,73.0,14.096725674,298000
2710,65.0,14.1503961,299100
2720,76.0,14.198101782,300200
