iterations,fitness,time,fevals
0,16.0,1.3555e-05,11
10,16.0,2.2328e-05,21
20,16.0,3.0965e-05,31
30,16.0,3.8801e-05,41
40,16.0,4.7167e-05,51
50,16.0,5.641e-05,61
60,16.0,6.4255e-05,71
70,16.0,7.1394e-05,81
80,16.0,8.0249e-05,91
90,16.0,8.7711e-05,101
100,16.0,9.5581e-05,111
110,16.0,0.000103392,121
120,16.0,0.000113222,131
130,16.0,0.000120687,141
140,16.0,0.000128852,151
150,16.0,0.000136765,161
160,16.0,0.000144759,171
170,16.0,0.000152301,181
180,16.0,0.00016179,191
190,16.0,0.000171651,201
200,16.0,0.00018027,211
210,16.0,0.000189913,221
220,19.0,0.000198633,231
230,19.0,0.000208354,241
240,19.0,0.000217067,251
250,19.0,0.000224903,261
260,19.0,0.000233531,271
270,19.0,0.000243257,281
280,19.0,0.000252336,291
290,19.0,0.00026198,301
300,19.0,0.000271182,311
310,19.0,0.000278631,321
320,19.0,0.000290057,331
330,19.0,0.000306135,341
340,19.0,0.000321469,351
350,19.0,0.000364814,361
360,19.0,0.000382031,371
370,19.0,0.000400369,381
380,19.0,0.000413237,391
390,19.0,0.000425068,401
400,19.0,0.000434838,411
410,19.0,0.000444886,421
420,19.0,0.000467298,431
430,19.0,0.000484587,441
440,19.0,0.000502641,451
450,19.0,0.000516588,461
460,19.0,0.000558238,471
470,19.0,0.000574711,481
480,19.0,0.000588252,491
490,19.0,0.00060155,501
500,19.0,0.000615559,511
510,19.0,0.000631204,521
520,19.0,0.000643798,531
530,19.0,0.000666292,541
540,19.0,0.000679303,551
550,19.0,0.000692191,561
560,19.0,0.000704703,571
570,19.0,0.000719071,581
580,19.0,0.000731507,591
590,19.0,0.000754959,601
600,19.0,0.000770578,611
610,19.0,0.000783068,621
620,19.0,0.000797449,631
630,19.0,0.00081437,641
640,19.0,0.000829152,651
650,19.0,0.0008414,661
660,19.0,0.000855229,671
670,19.0,0.000868863,681
680,19.0,0.00088648,691
690,19.0,0.000900689,701
700,19.0,0.000916907,711
710,19.0,0.000927292,721
720,20.0,0.000937423,731
730,20.0,0.000948212,741
740,20.0,0.000959179,751
750,20.0,0.000968958,761
760,20.0,0.000978899,771
770,20.0,0.000988786,781
780,20.0,0.000998868,791
790,20.0,0.001007775,801
800,20.0,0.001016492,811
810,20.0,0.001034764,821
820,20.0,0.001048592,831
830,20.0,0.00105944,841
840,20.0,0.001071721,851
850,20.0,0.00108202,861
860,20.0,0.001091936,871
870,20.0,0.001106892,881
880,20.0,0.001119818,891
890,20.0,0.001131983,901
900,20.0,0.001140713,911
910,20.0,0.00114844,921
920,20.0,0.001156305,931
930,20.0,0.001163403,941
940,20.0,0.001171693,951
950,20.0,0.00118038,961
960,20.0,0.001188951,971
970,20.0,0.001196706,981
980,20.0,0.001204243,991
990,20.0,0.001213096,1001
1000,20.0,0.001221301,1011
1010,20.0,0.001229525,1021
1020,20.0,0.001237145,1031
1030,20.0,0.001244829,1041
1040,20.0,0.001265873,1051
1050,20.0,0.00127369,1061
1060,20.0,0.00128207,1071
1070,20.0,0.001291412,1081
1080,20.0,0.001300683,1091
1090,21.0,0.00130817,1101
1100,22.0,0.001316246,1111
1110,22.0,0.001324203,1121
1120,22.0,0.001332672,1131
1130,22.0,0.001341116,1141
1140,23.0,0.001349059,1151
1150,23.0,0.001357005,1161
1160,23.0,0.001364488,1171
1170,23.0,0.001372108,1181
1180,23.0,0.001380119,1191
1190,23.0,0.001388302,1201
1200,23.0,0.001398042,1211
1210,23.0,0.001407306,1221
1220,23.0,0.001415041,1231
1230,23.0,0.001422892,1241
1240,24.0,0.001430649,1251
1250,24.0,0.001439091,1261
1260,24.0,0.001448569,1271
1270,24.0,0.001459743,1281
1280,24.0,0.001471355,1291
1290,24.0,0.00148297,1301
1300,24.0,0.001502989,1311
1310,24.0,0.001519576,1321
1320,24.0,0.001533489,1331
1330,24.0,0.001548249,1341
1340,24.0,0.001560478,1351
1350,24.0,0.001579526,1361
1360,24.0,0.001591156,1371
1370,24.0,0.001600104,1381
1380,24.0,0.001611223,1391
1390,24.0,0.001619052,1401
1400,24.0,0.001631071,1411
1410,24.0,0.001643844,1421
1420,24.0,0.001654524,1431
1430,24.0,0.001669012,1441
1440,24.0,0.001681228,1451
1450,24.0,0.001694283,1461
1460,24.0,0.00170919,1471
1470,24.0,0.001723066,1481
1480,24.0,0.001734158,1491
1490,24.0,0.00174877,1501
1500,24.0,0.001762493,1511
1510,24.0,0.001775327,1521
1520,24.0,0.001783122,1531
1530,24.0,0.00179382,1541
1540,25.0,0.00180546,1551
1550,25.0,0.001814455,1561
1560,25.0,0.001821915,1571
1570,25.0,0.00182972,1581
1580,25.0,0.001837464,1591
1590,25.0,0.001844649,1601
1600,25.0,0.001852783,1611
1610,25.0,0.001860341,1621
1620,25.0,0.001867991,1631
1630,25.0,0.001877246,1641
1640,25.0,0.001887218,1651
1650,25.0,0.001894703,1661
1660,25.0,0.001903182,1671
1670,25.0,0.001911145,1681
1680,25.0,0.001919004,1691
1690,25.0,0.00192734,1701
1700,25.0,0.001934187,1711
1710,25.0,0.001941436,1721
1720,25.0,0.001949247,1731
1730,25.0,0.001957167,1741
1740,25.0,0.001965186,1751
1750,25.0,0.001974051,1761
1760,26.0,0.001985001,1771
1770,26.0,0.001993853,1781
1780,26.0,0.002002183,1791
1790,26.0,0.002010689,1801
1800,26.0,0.002018167,1811
1810,26.0,0.002026205,1821
1820,26.0,0.002034176,1831
1830,26.0,0.002054873,1841
1840,26.0,0.002065917,1851
1850,26.0,0.002078,1861
1860,26.0,0.00208889,1871
1870,26.0,0.002099808,1881
1880,26.0,0.002108124,1891
1890,26.0,0.00211614,1901
1900,26.0,0.00212429,1911
1910,26.0,0.002133119,1921
1920,27.0,0.002140466,1931
1930,27.0,0.002149462,1941
1940,27.0,0.002157555,1951
1950,27.0,0.00216577,1961
1960,27.0,0.002173253,1971
1970,27.0,0.002234799,1981
1980,27.0,0.002242201,1991
1990,27.0,0.002250041,2001
2000,27.0,0.002257128,2011
2010,27.0,0.002265113,2021
2020,27.0,0.002273423,2031
2030,27.0,0.002280542,2041
2040,27.0,0.002287882,2051
2050,27.0,0.002295217,2061
2060,27.0,0.00230274,2071
2070,27.0,0.002310809,2081
2080,27.0,0.002318771,2091
2090,27.0,0.002326582,2101
2100,27.0,0.002334374,2111
2110,27.0,0.002344529,2121
2120,27.0,0.002352254,2131
2130,27.0,0.002359894,2141
2140,27.0,0.002367001,2151
2150,27.0,0.00237432,2161
2160,27.0,0.002381825,2171
2170,27.0,0.002389747,2181
2180,27.0,0.00239746,2191
2190,27.0,0.002405455,2201
2200,27.0,0.002413163,2211
2210,27.0,0.002420997,2221
2220,27.0,0.002428652,2231
2230,27.0,0.002435742,2241
2240,27.0,0.002443494,2251
2250,27.0,0.002451512,2261
2260,27.0,0.002459443,2271
2270,27.0,0.002467105,2281
2280,27.0,0.002475068,2291
2290,27.0,0.0024826,2301
2300,27.0,0.002490427,2311
2310,27.0,0.002497283,2321
2320,27.0,0.002505061,2331
2330,27.0,0.002512415,2341
2340,27.0,0.002519836,2351
2350,27.0,0.002527794,2361
2360,27.0,0.002535542,2371
2370,27.0,0.00254235,2381
2380,27.0,0.002550246,2391
2390,27.0,0.00255826,2401
2400,27.0,0.002566027,2411
2410,27.0,0.002574125,2421
2420,27.0,0.002580897,2431
2430,27.0,0.002588096,2441
2440,28.0,0.002595111,2451
2450,28.0,0.002602703,2461
2460,28.0,0.002610504,2471
2470,29.0,0.002618129,2481
2480,30.0,0.002625773,2491
2490,31.0,0.002633878,2501
2500,31.0,0.002641283,2511
2510,31.0,0.002651578,2521
2520,31.0,0.002659854,2531
2530,31.0,0.002666599,2541
2540,32.0,0.002673727,2551
2550,32.0,0.002681118,2561
2560,32.0,0.002689218,2571
2570,32.0,0.002696633,2581
2580,32.0,0.002705204,2591
2590,33.0,0.002712395,2601
2600,33.0,0.002719982,2611
2610,33.0,0.002726667,2621
2620,33.0,0.002733948,2631
2630,33.0,0.002741838,2641
2640,33.0,0.002749036,2651
2650,33.0,0.002758402,2661
2660,34.0,0.00276791,2671
2670,34.0,0.002778716,2681
2680,34.0,0.002789531,2691
2690,35.0,0.002799817,2701
2700,35.0,0.002810504,2711
2710,36.0,0.002819977,2721
2720,36.0,0.002827865,2731
2730,36.0,0.002836183,2741
2740,36.0,0.002843272,2751
2750,36.0,0.002850411,2761
2760,36.0,0.002858052,2771
2770,36.0,0.002869705,2781
2780,36.0,0.002882845,2791
2790,37.0,0.002894006,2801
2800,37.0,0.002906288,2811
2810,37.0,0.00291922,2821
2820,37.0,0.002930216,2831
2830,37.0,0.002941818,2841
2840,37.0,0.002951317,2851
2850,37.0,0.002961308,2861
2860,37.0,0.002972027,2871
2870,37.0,0.002982128,2881
2880,37.0,0.002991715,2891
2890,37.0,0.003001864,2901
2900,37.0,0.003012289,2911
2910,37.0,0.003022504,2921
2920,37.0,0.003032727,2931
2930,37.0,0.003046012,2941
2940,37.0,0.003056103,2951
2950,37.0,0.003065734,2961
2960,37.0,0.003074762,2971
2970,37.0,0.003085156,2981
2980,38.0,0.003095831,2991
2990,41.0,0.003104675,3001
3000,41.0,0.003116024,3011
3010,46.0,0.003124905,3021
3020,48.0,0.003132988,3031
3030,49.0,0.003141057,3041
3040,49.0,0.003157068,3051
3050,49.0,0.00316742,3061
3060,49.0,0.003178272,3071
3070,49.0,0.003194884,3081
3080,49.0,0.003205423,3091
3090,49.0,0.003215672,3101
3100,50.0,0.003228794,3111
3110,50.0,0.003238594,3121
3120,51.0,0.003248775,3131
3130,51.0,0.003263911,3141
3140,52.0,0.003275185,3151
3150,52.0,0.003285702,3161
3160,52.0,0.003295858,3171
3170,52.0,0.003303574,3181
3180,52.0,0.003313134,3191
3190,52.0,0.00332317,3201
3200,52.0,0.003334313,3211
3210,52.0,0.003343607,3221
3220,52.0,0.003351902,3231
3230,52.0,0.003359425,3241
3240,52.0,0.003367252,3251
3250,52.0,0.003375356,3261
3260,52.0,0.003382385,3271
3270,52.0,0.003389171,3281
3280,52.0,0.003396018,3291
3290,52.0,0.003424783,3301
3300,52.0,0.003431805,3311
3310,52.0,0.003437904,3321
3320,52.0,0.003446023,3331
3330,52.0,0.003452635,3341
3340,52.0,0.003459095,3351
3350,52.0,0.003465046,3361
3360,53.0,0.003471569,3371
3370,53.0,0.003478281,3381
3380,53.0,0.003484349,3391
3390,53.0,0.003491318,3401
3400,53.0,0.003497798,3411
3410,54.0,0.003503849,3421
3420,54.0,0.003510882,3431
3430,54.0,0.003517002,3441
3440,54.0,0.003523119,3451
3450,54.0,0.003531836,3461
3460,54.0,0.00353755,3471
3470,54.0,0.003543359,3481
3480,54.0,0.003549683,3491
3490,54.0,0.003555846,3501
3500,54.0,0.003561827,3511
3510,54.0,0.003567757,3521
3520,55.0,0.003573476,3531
3530,55.0,0.003580117,3541
3540,55.0,0.003586039,3551
3550,55.0,0.003592004,3561
3560,55.0,0.003598258,3571
3570,55.0,0.003604173,3581
3580,56.0,0.003610131,3591
3590,65.0,0.003616913,3601
3600,65.0,0.003623061,3611
3610,65.0,0.003630309,3621
3620,65.0,0.003636296,3631
3630,65.0,0.003643003,3641
3640,65.0,0.00364929,3651
3650,65.0,0.003655638,3661
3660,65.0,0.003662081,3671
3670,65.0,0.003671451,3681
3680,65.0,0.003677966,3691
3690,65.0,0.00368378,3701
3700,65.0,0.00369016,3711
3710,65.0,0.003696822,3721
3720,65.0,0.003703542,3731
3730,65.0,0.003709463,3741
3740,65.0,0.003715897,3751
3750,65.0,0.003722209,3761
3760,65.0,0.003728255,3771
3770,65.0,0.003734535,3781
3780,65.0,0.003740156,3791
3790,65.0,0.003746498,3801
3800,65.0,0.003752112,3811
3810,66.0,0.003758019,3821
3820,66.0,0.003764759,3831
3830,67.0,0.003771567,3841
3840,68.0,0.003778445,3851
3850,68.0,0.003784791,3861
3860,68.0,0.003796523,3871
3870,68.0,0.003803588,3881
3880,68.0,0.003810565,3891
3890,69.0,0.003817461,3901
3900,69.0,0.003823237,3911
3910,69.0,0.003830506,3921
3920,69.0,0.003837346,3931
3930,69.0,0.003844827,3941
3940,69.0,0.003851265,3951
3950,69.0,0.003857964,3961
3960,69.0,0.003866336,3971
3970,69.0,0.003872727,3981
3980,69.0,0.003879082,3991
3990,69.0,0.003885205,4001
4000,69.0,0.00389096,4011
4010,69.0,0.003897099,4021
4020,69.0,0.003903292,4031
4030,69.0,0.003909716,4041
4040,69.0,0.003915505,4051
4050,69.0,0.003921829,4061
4060,69.0,0.003929987,4071
4070,69.0,0.003938855,4081
