k,type,score,label
6,Kmeans,0.507195,1
6,Kmeans,0.83195,0
6,Kmeans,0.849138,0
6,Kmeans,0.871386,0
6,Kmeans,0.816079,0
6,Kmeans,0.694062,0
6,Kmeans,0.867675,0
6,Kmeans,0.819542,0
6,Kmeans,0.842662,0
6,Kmeans,0.862338,0
6,Kmeans,0.846275,0
6,Kmeans,0.828858,0
6,Kmeans,0.842896,0
6,Kmeans,0.732313,0
6,Kmeans,-0.094285,1
6,Kmeans,0.84751,0
6,Kmeans,0.838088,0
6,Kmeans,0.866388,0
6,Kmeans,0.814594,0
6,Kmeans,0.853169,0
6,Kmeans,0.83797,0
6,Kmeans,0.610866,0
6,Kmeans,0.823796,0
6,Kmeans,0.86672,0
6,Kmeans,0.845519,0
6,Kmeans,0.74642,0
6,Kmeans,0.584016,0
6,Kmeans,0.835378,0
6,Kmeans,0.181536,1
6,Kmeans,0.312765,1
6,Kmeans,0.85611,0
6,Kmeans,0.796493,0
6,Kmeans,0.863668,0
6,Kmeans,0.813298,0
6,Kmeans,0.828791,0
6,Kmeans,0.845217,0
6,Kmeans,0.84757,0
6,Kmeans,0.823573,0
6,Kmeans,0.841337,0
6,Kmeans,0.790303,0
6,Kmeans,0.562359,0
6,Kmeans,-0.260845,2
6,Kmeans,0.859288,0
6,Kmeans,0.632601,0
6,Kmeans,0.821735,0
6,Kmeans,0.83192,0
6,Kmeans,0.511016,0
6,Kmeans,0.859094,0
6,Kmeans,0.844305,0
6,Kmeans,0.864342,0
6,Kmeans,0.475171,0
6,Kmeans,0.586861,0
6,Kmeans,0.858697,0
6,Kmeans,0.754992,0
6,Kmeans,0.862014,0
6,Kmeans,0.846411,0
6,Kmeans,0.81522,0
6,Kmeans,0.627679,0
6,Kmeans,0.648697,0
6,Kmeans,0.867881,0
6,Kmeans,0.798495,0
6,Kmeans,0.867752,0
6,Kmeans,0.63378,3
6,Kmeans,0.854339,0
6,Kmeans,0.867701,0
6,Kmeans,0.852514,0
6,Kmeans,0.85351,0
6,Kmeans,0.860072,0
6,Kmeans,0.542833,0
6,Kmeans,0.499358,1
6,Kmeans,0.842864,0
6,Kmeans,0.329183,1
6,Kmeans,0.857123,0
6,Kmeans,0.750348,0
6,Kmeans,0.848455,0
6,Kmeans,0.632754,0
6,Kmeans,0.433107,1
6,Kmeans,0.848157,0
6,Kmeans,0.843263,0
6,Kmeans,0.795921,0
6,Kmeans,0.745542,0
6,Kmeans,0.860466,0
6,Kmeans,0.851744,0
6,Kmeans,0.834564,0
6,Kmeans,0.848456,0
6,Kmeans,0.51821,1
6,Kmeans,0.853524,0
6,Kmeans,0.808581,0
6,Kmeans,0.833273,0
6,Kmeans,0.863447,0
6,Kmeans,0.861965,0
6,Kmeans,0.847105,0
6,Kmeans,0.866814,0
6,Kmeans,0.855313,0
6,Kmeans,0.849708,0
6,Kmeans,0.861185,0
6,Kmeans,0.861671,0
6,Kmeans,0.864692,0
6,Kmeans,0.843935,0
6,Kmeans,0.498382,1
6,Kmeans,0.779717,0
6,Kmeans,0.629186,0
6,Kmeans,0.851431,0
6,Kmeans,0.571148,0
6,Kmeans,0.822928,0
6,Kmeans,0.487298,0
6,Kmeans,0.837501,0
6,Kmeans,0.388914,0
6,Kmeans,0.860838,0
6,Kmeans,0.849652,0
6,Kmeans,0.842097,0
6,Kmeans,0.799015,0
6,Kmeans,0.79319,0
6,Kmeans,0.398896,0
6,Kmeans,0.868579,0
6,Kmeans,0.844908,0
6,Kmeans,0.806274,0
6,Kmeans,0.280265,2
6,Kmeans,0.351948,1
6,Kmeans,0.755281,0
6,Kmeans,0.451748,0
6,Kmeans,0.83485,0
6,Kmeans,0.837062,0
6,Kmeans,0.849957,0
6,Kmeans,0.858305,0
6,Kmeans,0.805495,0
6,Kmeans,0.861424,0
6,Kmeans,0.72167,0
6,Kmeans,0.855386,0
6,Kmeans,0.689387,0
6,Kmeans,0.668889,0
6,Kmeans,0.85715,0
6,Kmeans,-0.164408,2
6,Kmeans,0.281517,2
6,Kmeans,0.865074,0
6,Kmeans,0.792097,0
6,Kmeans,0.107144,2
6,Kmeans,0.84411,0
6,Kmeans,0.357552,0
6,Kmeans,0.865388,0
6,Kmeans,0.870671,0
6,Kmeans,0.838146,0
6,Kmeans,0.806685,0
6,Kmeans,0.291808,2
6,Kmeans,0.821612,0
6,Kmeans,0.486407,0
6,Kmeans,0.864156,0
6,Kmeans,0.833394,0
6,Kmeans,0.848636,0
6,Kmeans,0.857928,0
6,Kmeans,0.866164,0
6,Kmeans,0.865298,0
6,Kmeans,0.845087,0
6,Kmeans,0.770287,0
6,Kmeans,0.86483,0
6,Kmeans,0.468331,0
6,Kmeans,0.139816,1
6,Kmeans,0.855927,0
6,Kmeans,0.865655,0
6,Kmeans,0.860925,0
6,Kmeans,0.835199,0
6,Kmeans,0.615067,0
6,Kmeans,0.866156,0
6,Kmeans,0.776331,0
6,Kmeans,0.829223,0
6,Kmeans,0.203519,2
6,Kmeans,0.855086,0
6,Kmeans,0.751968,0
6,Kmeans,0.725928,0
6,Kmeans,0.587596,0
6,Kmeans,0.804356,0
6,Kmeans,0.270203,5
6,Kmeans,0.756449,0
6,Kmeans,0.858831,0
6,Kmeans,0.85876,0
6,Kmeans,0.86027,0
6,Kmeans,0.87015,0
6,Kmeans,0.855842,0
6,Kmeans,0.849474,0
6,Kmeans,0.854976,0
6,Kmeans,0.856103,0
6,Kmeans,0.441658,3
6,Kmeans,0.822756,0
6,Kmeans,0.403313,0
6,Kmeans,0.854689,0
6,Kmeans,0.861336,0
6,Kmeans,0.052479,2
6,Kmeans,0.839535,0
6,Kmeans,-0.051305,2
6,Kmeans,0.849013,0
6,Kmeans,0.807132,0
6,Kmeans,0.819089,0
6,Kmeans,0.869026,0
6,Kmeans,0.851135,0
6,Kmeans,0.868102,0
6,Kmeans,0.789662,0
6,Kmeans,0.864409,0
6,Kmeans,0.559218,0
6,Kmeans,0.783965,0
6,Kmeans,-0.082996,2
6,Kmeans,0.84347,0
6,Kmeans,0.857039,0
6,Kmeans,0.859895,0
6,Kmeans,0.842844,0
6,Kmeans,0.569697,0
6,Kmeans,0.81956,0
6,Kmeans,0.681224,0
6,Kmeans,0.841835,0
6,Kmeans,0.854379,0
6,Kmeans,0.843677,0
6,Kmeans,0.868589,0
6,Kmeans,0.482627,0
6,Kmeans,0.860645,0
6,Kmeans,0.866589,0
6,Kmeans,0.850926,0
6,Kmeans,0.865925,0
6,Kmeans,0.865005,0
6,Kmeans,0.846731,0
6,Kmeans,0.843498,0
6,Kmeans,0.824541,0
6,Kmeans,0.846725,0
6,Kmeans,0.635471,0
6,Kmeans,0.830598,0
6,Kmeans,0.867551,0
6,Kmeans,0.854796,0
6,Kmeans,0.851667,0
6,Kmeans,0.851808,0
6,Kmeans,0.857924,0
6,Kmeans,0.807286,0
6,Kmeans,0.721909,0
6,Kmeans,0.806452,0
6,Kmeans,0.846081,0
6,Kmeans,0.86342,0
6,Kmeans,0.859117,0
6,Kmeans,0.745314,0
6,Kmeans,0.289404,1
6,Kmeans,0.79715,0
6,Kmeans,0.854196,0
6,Kmeans,0.854175,0
6,Kmeans,0.731904,0
6,Kmeans,0.870314,0
6,Kmeans,0.483476,1
6,Kmeans,0.868166,0
6,Kmeans,0.799123,0
6,Kmeans,0.864992,0
6,Kmeans,0.868869,0
6,Kmeans,0.674732,0
6,Kmeans,0.730506,0
6,Kmeans,0.183244,2
6,Kmeans,0.84689,0
6,Kmeans,0.863534,0
6,Kmeans,0.863718,0
6,Kmeans,0.815259,0
6,Kmeans,0.85094,0
6,Kmeans,0.865052,0
6,Kmeans,0.732254,0
6,Kmeans,0.471146,1
6,Kmeans,0.855258,0
6,Kmeans,0.656864,0
6,Kmeans,0.826079,0
6,Kmeans,0.833836,0
6,Kmeans,0.460675,0
6,Kmeans,0.847396,0
6,Kmeans,0.853828,0
6,Kmeans,0.869805,0
6,Kmeans,0.85925,0
6,Kmeans,0.864175,0
6,Kmeans,0.751754,0
6,Kmeans,0.811674,0
6,Kmeans,0.867516,0
6,Kmeans,0.849611,0
6,Kmeans,0.86206,0
6,Kmeans,0.869183,0
6,Kmeans,0.861867,0
6,Kmeans,0.8623,0
6,Kmeans,0.679056,0
6,Kmeans,0.86697,0
6,Kmeans,0.847056,0
6,Kmeans,0.465553,1
6,Kmeans,0.867747,0
6,Kmeans,0.128825,2
6,Kmeans,0.129052,2
6,Kmeans,0.824241,0
6,Kmeans,0.181706,2
6,Kmeans,0.754468,0
6,Kmeans,0.850949,0
6,Kmeans,0.866799,0
6,Kmeans,0.603283,5
6,Kmeans,0.867904,0
6,Kmeans,0.856046,0
6,Kmeans,0.851841,0
6,Kmeans,0.792648,0
6,Kmeans,0.849357,0
6,Kmeans,0.849271,0
6,Kmeans,0.829313,0
6,Kmeans,0.256348,1
6,Kmeans,0.864744,0
6,Kmeans,0.064201,1
6,Kmeans,0.106743,2
6,Kmeans,0.790311,0
6,Kmeans,0.842644,0
6,Kmeans,0.587783,0
6,Kmeans,0.732091,0
6,Kmeans,0.850943,0
6,Kmeans,0.702102,0
6,Kmeans,0.862842,0
6,Kmeans,0.859735,0
6,Kmeans,0.750087,0
6,Kmeans,0.570546,0
6,Kmeans,0.771936,0
6,Kmeans,0.713585,3
6,Kmeans,0.732886,0
6,Kmeans,0.868839,0
6,Kmeans,0.834813,0
6,Kmeans,0.132438,2
6,Kmeans,0.846642,0
6,Kmeans,0.85342,0
6,Kmeans,0.817704,0
6,Kmeans,0.603283,5
6,Kmeans,0.858371,0
6,Kmeans,0.349856,4
6,Kmeans,0.869522,0
6,Kmeans,0.399923,0
6,Kmeans,0.857771,0
6,Kmeans,0.870483,0
6,Kmeans,0.869359,0
6,Kmeans,0.853965,0
6,Kmeans,0.868461,0
6,Kmeans,0.851595,0
6,Kmeans,0.395399,0
6,Kmeans,0.237395,2
6,Kmeans,0.869527,0
6,Kmeans,0.774162,0
6,Kmeans,0.836063,0
6,Kmeans,0.859256,0
6,Kmeans,-0.231178,2
6,Kmeans,0.821019,0
6,Kmeans,0.833359,0
6,Kmeans,0.857903,0
6,Kmeans,0.854998,0
6,Kmeans,0.868833,0
6,Kmeans,0.849318,0
6,Kmeans,0.846707,0
6,Kmeans,0.383393,0
6,Kmeans,0.846672,0
6,Kmeans,0.847422,0
6,Kmeans,0.819859,0
6,Kmeans,0.866657,0
6,Kmeans,0.158612,2
6,Kmeans,0.834455,0
6,Kmeans,0.85269,0
6,Kmeans,0.835229,0
6,Kmeans,0.870066,0
6,Kmeans,0.856797,0
6,Kmeans,0.867611,0
6,Kmeans,0.850125,0
6,Kmeans,0.841031,0
6,Kmeans,0.323233,0
6,Kmeans,0.843852,0
6,Kmeans,0.854951,0
6,Kmeans,0.867105,0
6,Kmeans,0.869449,0
6,Kmeans,0.851201,0
6,Kmeans,0.865606,0
6,Kmeans,0.836027,0
6,Kmeans,0.859816,0
6,Kmeans,0.519123,0
6,Kmeans,0.871008,0
6,Kmeans,0.843367,0
6,Kmeans,0.863854,0
6,Kmeans,0.844462,0
6,Kmeans,0.486289,0
6,Kmeans,0.84471,0
6,Kmeans,0.867863,0
6,Kmeans,0.803352,0
6,Kmeans,0.851996,0
6,Kmeans,0.855483,0
6,Kmeans,0.803074,0
6,GMM,-0.579285,0
6,GMM,0.38195,4
6,GMM,0.767143,4
6,GMM,-0.282318,0
6,GMM,0.752311,4
6,GMM,0.386505,3
6,GMM,-0.238027,0
6,GMM,0.746924,4
6,GMM,0.693947,4
6,GMM,0.546009,4
6,GMM,-0.05161,0
6,GMM,0.729053,4
6,GMM,0.201033,0
6,GMM,0.75512,4
6,GMM,0.689626,4
6,GMM,0.745958,4
6,GMM,0.767605,4
6,GMM,0.542798,4
6,GMM,0.762069,4
6,GMM,0.774316,4
6,GMM,0.03444,0
6,GMM,0.232256,0
6,GMM,0.077125,0
6,GMM,0.692005,4
6,GMM,0.774268,4
6,GMM,0.685465,4
6,GMM,0.179605,0
6,GMM,-0.454468,0
6,GMM,0.222321,4
6,GMM,0.015405,0
6,GMM,-0.343446,0
6,GMM,0.773685,4
6,GMM,0.714283,4
6,GMM,0.781702,4
6,GMM,-0.09232,0
6,GMM,0.752675,4
6,GMM,-0.382171,0
6,GMM,0.768158,4
6,GMM,0.068401,0
6,GMM,0.59606,4
6,GMM,-0.310001,0
6,GMM,0.736691,4
6,GMM,-0.079706,0
6,GMM,0.10835,0
6,GMM,0.722148,4
6,GMM,0.779657,4
6,GMM,0.778218,4
6,GMM,0.696495,4
6,GMM,0.779228,4
6,GMM,0.663129,4
6,GMM,0.689533,4
6,GMM,0.761282,4
6,GMM,0.65355,4
6,GMM,-0.339788,2
6,GMM,0.783667,4
6,GMM,0.725149,4
6,GMM,0.048653,0
6,GMM,0.693805,4
6,GMM,0.693223,4
6,GMM,0.717452,4
6,GMM,0.784256,4
6,GMM,0.741137,4
6,GMM,0.604912,4
6,GMM,-0.050796,1
6,GMM,0.762633,4
6,GMM,0.776911,4
6,GMM,-0.472053,0
6,GMM,0.712128,4
6,GMM,0.753053,4
6,GMM,0.20583,3
6,GMM,0.762314,4
6,GMM,0.455535,4
6,GMM,0.742229,4
6,GMM,0.736104,4
6,GMM,0.764013,4
6,GMM,-0.153039,0
6,GMM,0.752997,4
6,GMM,0.217291,0
6,GMM,0.734133,4
6,GMM,0.631231,4
6,GMM,-0.555702,0
6,GMM,0.196359,2
6,GMM,0.76869,4
6,GMM,0.432853,4
6,GMM,0.708365,4
6,GMM,0.776724,4
6,GMM,0.777204,4
6,GMM,0.311762,4
6,GMM,0.764383,4
6,GMM,0.780451,4
6,GMM,0.276765,3
6,GMM,0.683952,4
6,GMM,0.762815,4
6,GMM,0.635589,4
6,GMM,-0.051262,0
6,GMM,0.335614,4
6,GMM,0.651839,4
6,GMM,0.7415,4
6,GMM,0.769386,4
6,GMM,-0.538249,0
6,GMM,0.778379,4
6,GMM,0.102409,0
6,GMM,0.702233,4
6,GMM,0.76728,4
6,GMM,0.769043,4
6,GMM,0.549498,4
6,GMM,0.741265,4
6,GMM,0.103852,0
6,GMM,0.748065,4
6,GMM,0.781808,4
6,GMM,-0.070918,0
6,GMM,0.677036,4
6,GMM,0.658585,4
6,GMM,0.759381,4
6,GMM,0.162187,0
6,GMM,0.734436,4
6,GMM,0.772621,4
6,GMM,0.679446,4
6,GMM,0.773147,4
6,GMM,0.681209,4
6,GMM,-0.37046,0
6,GMM,0.055801,0
6,GMM,0.734185,4
6,GMM,0.673482,4
6,GMM,-0.26742,0
6,GMM,-0.275077,0
6,GMM,0.785188,4
6,GMM,0.744564,4
6,GMM,0.705262,4
6,GMM,0.758276,4
6,GMM,-0.085669,0
6,GMM,0.025532,0
6,GMM,0.749982,4
6,GMM,0.426057,4
6,GMM,0.674046,4
6,GMM,-0.404742,0
6,GMM,0.172962,0
6,GMM,0.710761,4
6,GMM,0.669332,4
6,GMM,-0.11578,0
6,GMM,-0.228092,3
6,GMM,-0.010394,0
6,GMM,0.682304,4
6,GMM,0.658413,4
6,GMM,0.15077,0
6,GMM,0.760861,4
6,GMM,0.024184,1
6,GMM,0.765624,4
6,GMM,0.786822,4
6,GMM,0.462547,4
6,GMM,0.234976,0
6,GMM,0.678918,4
6,GMM,0.749604,4
6,GMM,0.765436,4
6,GMM,-0.138267,3
6,GMM,0.733255,4
6,GMM,0.686805,4
6,GMM,0.758107,4
6,GMM,0.778112,4
6,GMM,0.092101,0
6,GMM,0.508558,4
6,GMM,0.149051,0
6,GMM,0.365625,3
6,GMM,0.764645,4
6,GMM,0.694736,4
6,GMM,-0.271094,2
6,GMM,0.747107,4
6,GMM,0.779417,4
6,GMM,0.715867,4
6,GMM,0.233074,2
6,GMM,0.738258,4
6,GMM,0.758653,4
6,GMM,0.691755,4
6,GMM,0.497795,4
6,GMM,0.510574,4
6,GMM,0.655794,4
6,GMM,-0.215422,0
6,GMM,0.442724,4
6,GMM,0.642756,4
6,GMM,0.230775,0
6,GMM,-0.244615,0
6,GMM,0.717849,4
6,GMM,0.782566,4
6,GMM,0.770335,4
6,GMM,0.744767,4
6,GMM,0.516015,4
6,GMM,0.770671,4
6,GMM,0.788638,4
6,GMM,0.75224,4
6,GMM,-0.159294,0
6,GMM,0.776805,4
6,GMM,0.751317,4
6,GMM,0.690596,4
6,GMM,0.659122,4
6,GMM,0.775619,4
6,GMM,-0.426812,0
6,GMM,0.774658,4
6,GMM,0.247859,4
6,GMM,0.348632,4
6,GMM,0.698459,4
6,GMM,0.01375,3
6,GMM,0.764943,4
6,GMM,-0.479807,0
6,GMM,0.08573,0
6,GMM,0.667884,4
6,GMM,0.774422,4
6,GMM,0.658453,4
6,GMM,0.492678,4
6,GMM,0.089215,3
6,GMM,0.730808,4
6,GMM,0.115026,2
6,GMM,0.259644,2
6,GMM,0.2901,3
6,GMM,0.714959,4
6,GMM,0.348089,3
6,GMM,-0.330998,0
6,GMM,0.743675,4
6,GMM,-0.447634,3
6,GMM,0.75627,4
6,GMM,0.767531,4
6,GMM,-0.297735,0
6,GMM,0.761627,4
6,GMM,0.752997,4
6,GMM,-0.079423,0
6,GMM,-0.296273,2
6,GMM,0.674766,4
6,GMM,-0.1839,0
6,GMM,0.212986,0
6,GMM,0.761014,4
6,GMM,0.747159,4
6,GMM,0.73535,4
6,GMM,0.751205,4
6,GMM,0.624021,4
6,GMM,0.78917,4
6,GMM,0.772783,4
6,GMM,0.622502,4
6,GMM,0.616257,4
6,GMM,0.641564,4
6,GMM,0.688677,4
6,GMM,0.134016,0
6,GMM,0.50467,4
6,GMM,0.527248,4
6,GMM,0.729537,4
6,GMM,0.539037,4
6,GMM,0.747303,4
6,GMM,0.584885,4
6,GMM,0.662212,4
6,GMM,0.775042,4
6,GMM,0.677015,4
6,GMM,0.783743,4
6,GMM,0.768339,4
6,GMM,0.713179,4
6,GMM,0.752702,4
6,GMM,0.723738,4
6,GMM,0.777733,4
6,GMM,0.721639,4
6,GMM,-0.412257,0
6,GMM,-0.026583,0
6,GMM,0.396011,4
6,GMM,0.708798,4
6,GMM,0.785999,4
6,GMM,0.078469,0
6,GMM,0.698283,4
6,GMM,0.192369,3
6,GMM,-0.47897,0
6,GMM,0.74048,4
6,GMM,0.777651,4
6,GMM,0.786599,4
6,GMM,0.127148,0
6,GMM,0.640855,4
6,GMM,0.745187,4
6,GMM,-0.341971,0
6,GMM,0.263793,4
6,GMM,0.0304,0
6,GMM,0.768364,4
6,GMM,-0.272749,0
6,GMM,0.182869,0
6,GMM,0.734442,4
6,GMM,0.202201,0
6,GMM,-0.37791,0
6,GMM,0.696824,4
6,GMM,0.342256,4
6,GMM,0.510266,4
6,GMM,0.73911,4
6,GMM,0.620709,4
6,GMM,0.739402,4
6,GMM,0.761221,4
6,GMM,0.749527,4
6,GMM,0.742868,4
6,GMM,0.743951,4
6,GMM,0.672239,4
6,GMM,0.715092,4
6,GMM,0.648944,4
6,GMM,-0.159454,0
6,GMM,0.732162,4
6,GMM,-0.083641,2
6,GMM,-0.258216,2
6,GMM,0.70819,4
6,GMM,0.193925,0
6,GMM,0.574677,4
6,GMM,0.738367,4
6,GMM,0.728608,4
6,GMM,0.756428,4
6,GMM,0.161659,0
6,GMM,0.767057,4
6,GMM,0.645073,4
6,GMM,0.711707,4
6,GMM,0.741447,4
6,GMM,0.23127,0
6,GMM,0.714214,4
6,GMM,0.622892,4
6,GMM,0.03056,0
6,GMM,0.251512,3
6,GMM,0.673169,4
6,GMM,0.165603,0
6,GMM,0.768531,4
6,GMM,-0.140635,0
6,GMM,0.311292,4
6,GMM,0.474145,4
6,GMM,0.774195,4
6,GMM,-0.220395,0
6,GMM,0.774415,4
6,GMM,-0.543131,0
6,GMM,0.557955,4
6,GMM,-0.098228,0
6,GMM,0.695583,4
6,GMM,0.745029,4
6,GMM,0.756993,4
6,GMM,0.147375,0
6,GMM,0.751921,4
6,GMM,0.137465,0
6,GMM,0.186064,0
6,GMM,0.711191,4
6,GMM,0.754218,4
6,GMM,0.362474,1
6,GMM,-0.425051,0
6,GMM,0.71937,4
6,GMM,0.735996,4
6,GMM,0.673277,4
6,GMM,0.785509,4
6,GMM,0.713752,4
6,GMM,0.702629,4
6,GMM,0.687393,4
6,GMM,0.776366,4
6,GMM,-0.420967,0
6,GMM,-0.561926,0
6,GMM,0.693723,4
6,GMM,0.770843,4
6,GMM,0.574514,4
6,GMM,0.721211,4
6,GMM,0.657751,4
6,GMM,0.759044,4
6,GMM,0.215459,0
6,GMM,0.758963,4
6,GMM,0.769901,4
6,GMM,-0.376126,0
6,GMM,0.785296,4
6,GMM,-0.545898,0
6,GMM,0.77331,4
6,GMM,0.731508,4
6,GMM,0.778668,4
6,GMM,0.636329,4
6,GMM,0.759348,4
6,GMM,0.765592,4
6,GMM,0.733386,4
6,GMM,0.768301,4
6,GMM,-0.154666,3
6,GMM,0.205627,2
6,GMM,0.756022,4
6,GMM,0.747239,4
6,GMM,-0.033987,0
6,GMM,0.245677,3
6,GMM,-0.031311,0
6,GMM,0.719843,4
6,GMM,0.749944,4
6,GMM,-0.537486,0
6,GMM,0.518585,4
6,GMM,0.153096,2
6,GMM,0.714224,4
6,GMM,0.696339,4
6,GMM,0.731835,4
6,GMM,0.700889,4
6,GMM,-0.055626,0
6,GMM,0.582522,4
6,GMM,-0.55036,0
6,GMM,-0.158831,0
6,GMM,0.768351,4
6,GMM,0.761532,4
6,GMM,0.779454,4
6,GMM,-0.036324,2
6,GMM,0.641807,4
6,GMM,-0.011257,0
6,GMM,0.558033,4
6,GMM,0.753207,4
6,GMM,0.719924,4
6,GMM,0.076804,0
6,GMM,0.577324,4
6,GMM,0.075147,0
6,GMM,0.413752,5
6,GMM,0.72903,4
6,GMM,0.743383,4
6,GMM,-0.103013,0
6,GMM,0.747585,4
6,GMM,0.682087,4
6,GMM,0.666603,4
6,GMM,0.710161,4
6,GMM,0.758655,4
6,GMM,-0.149497,0
6,GMM,0.008162,0
6,GMM,0.734491,4
6,GMM,0.785683,4
6,GMM,0.743907,4
6,GMM,-0.479981,0
6,GMM,0.751752,4
6,GMM,0.752681,4
6,GMM,0.778393,4
6,GMM,-0.549061,0
6,GMM,0.67318,4
6,GMM,0.758975,4
6,GMM,-0.38001,0
6,GMM,0.760865,4
6,GMM,0.763601,4
6,GMM,0.783886,4
6,GMM,0.737136,4
6,GMM,0.739837,4
6,GMM,-0.402754,0
6,GMM,0.636141,4
6,GMM,0.692153,4
6,GMM,-0.260091,0
6,GMM,0.783615,4
6,GMM,0.125225,0
6,GMM,0.195082,0
6,GMM,0.670608,4
6,GMM,0.188328,0
6,GMM,0.757499,4
6,GMM,0.069585,0
6,GMM,0.428695,4
6,GMM,0.780183,4
6,GMM,0.642176,4
6,GMM,0.774457,4
6,GMM,0.035477,0
6,GMM,0.593074,4
6,GMM,-0.316135,0
6,GMM,0.678773,4
6,GMM,0.27612,3
6,GMM,-0.112476,0
6,GMM,0.756516,4
6,GMM,0.787839,4
6,GMM,0.213526,4
6,GMM,0.750111,4
6,GMM,-0.167399,0
6,GMM,0.659359,4
6,GMM,0.751053,4
6,GMM,-0.181298,0
6,GMM,0.6989,4
6,GMM,-0.394611,0
6,GMM,0.677923,4
6,GMM,-0.637172,3
6,GMM,0.301687,2
6,GMM,0.752807,4
6,GMM,0.726939,4
6,GMM,0.784481,4
6,GMM,0.777184,4
6,GMM,0.665661,4
6,GMM,0.621993,4
6,GMM,0.747295,4
6,GMM,0.572877,4
6,GMM,0.07773,0
6,GMM,0.753217,4
6,GMM,0.677452,4
6,GMM,0.7396,4
6,GMM,0.48411,4
6,GMM,0.761349,4
6,GMM,-0.034901,3
6,GMM,0.767611,4
6,GMM,-0.442294,0
6,GMM,0.757968,4
6,GMM,0.779436,4
6,GMM,0.673968,4
6,GMM,0.303586,2
6,GMM,0.068889,0
6,GMM,-0.226052,0
6,GMM,0.04147,0
6,GMM,0.228349,0
6,GMM,0.103653,0
6,GMM,0.769704,4
6,GMM,0.774029,4
6,GMM,0.642876,4
6,GMM,-0.231381,0
6,GMM,-0.136691,0
6,GMM,-0.147335,0
6,GMM,0.714764,4
6,GMM,0.506459,4
6,GMM,0.069806,3
6,GMM,0.748911,4
6,GMM,0.263042,3
6,GMM,0.209907,1
6,GMM,-0.54757,1
6,GMM,0.163913,0
6,GMM,-0.055884,3
6,GMM,0.293393,3
6,GMM,0.688707,4
6,GMM,0.730645,4
6,GMM,0.777614,4
6,GMM,-0.520763,0
6,GMM,-0.03646,0
6,GMM,0.753093,4
6,GMM,-0.560199,0
6,GMM,0.727667,4
6,GMM,0.775764,4
6,GMM,0.738834,4
6,GMM,0.541706,4
6,GMM,0.56693,4
6,GMM,-0.291704,0
6,GMM,-0.236731,3
6,GMM,0.742738,4
6,GMM,0.710872,4
6,GMM,0.757926,4
6,GMM,-0.377498,0
6,GMM,0.751862,4
6,GMM,0.716281,4
6,GMM,-0.683134,3
6,GMM,0.496666,4
6,GMM,0.78332,4
6,GMM,0.623998,4
6,GMM,-0.272074,0
6,GMM,0.109784,0
6,GMM,0.700398,4
6,GMM,-0.084396,3
6,GMM,0.346422,3
6,GMM,0.674893,4
6,GMM,-0.362909,0
6,GMM,0.752462,4
6,GMM,0.444409,4
6,GMM,-0.569513,0
6,GMM,0.729507,4
6,GMM,0.684947,4
6,GMM,0.677175,4
6,GMM,0.722613,4
6,GMM,-0.36653,0
6,GMM,0.011504,0
6,GMM,0.156682,0
6,GMM,0.705774,4
6,GMM,0.077347,0
6,GMM,0.616795,4
6,GMM,-0.51758,0
6,GMM,0.076942,0
6,GMM,0.675497,4
6,GMM,0.60914,4
6,GMM,0.76641,4
6,GMM,0.2156,0
6,GMM,0.054164,0
6,GMM,0.702235,4
6,GMM,-0.218311,0
6,GMM,0.756713,4
6,GMM,0.735696,4
6,GMM,0.473716,4
6,GMM,0.180124,0
6,GMM,0.109251,0
6,GMM,0.776765,4
6,GMM,0.421725,4
6,GMM,0.769105,4
6,GMM,0.313826,3
6,GMM,0.740231,4
6,GMM,0.774952,4
6,GMM,0.752419,4
6,GMM,0.756263,4
6,GMM,0.770642,4
6,GMM,0.233132,0
6,GMM,0.359685,3
6,GMM,0.66224,4
6,GMM,0.289477,3
6,GMM,0.679693,4
6,GMM,-0.389747,0
6,GMM,0.627099,4
6,GMM,0.011627,0
6,GMM,0.260661,3
6,GMM,0.652755,4
6,GMM,0.705561,4
6,GMM,-0.485938,0
6,GMM,-0.15185,0
6,GMM,0.754444,4
6,GMM,0.747939,4
6,GMM,0.702601,4
6,GMM,0.720865,4
6,GMM,0.407811,3
6,GMM,0.756398,4
6,GMM,0.481385,4
6,GMM,0.565281,4
6,GMM,0.780635,4
6,GMM,0.732001,4
6,GMM,-0.595475,0
6,GMM,0.78201,4
6,GMM,0.756443,4
6,GMM,0.738595,4
6,GMM,0.744511,4
6,GMM,0.755488,4
6,GMM,0.763593,4
6,GMM,0.729581,4
6,GMM,0.368915,3
6,GMM,0.309455,4
6,GMM,0.091975,0
6,GMM,0.752855,4
6,GMM,0.172423,0
6,GMM,0.522973,4
6,GMM,0.221167,0
6,GMM,0.721663,4
6,GMM,0.218077,0
6,GMM,0.773234,4
6,GMM,-0.619434,0
6,GMM,0.611389,4
6,GMM,0.432336,4
6,GMM,-0.434763,0
6,GMM,0.17985,0
6,GMM,0.768987,4
6,GMM,0.680853,4
6,GMM,0.63618,4
6,GMM,0.231499,2
6,GMM,0.348761,3
6,GMM,-0.176368,0
6,GMM,0.22602,0
6,GMM,0.707782,4
6,GMM,0.637477,4
6,GMM,0.71245,4
6,GMM,0.698492,4
6,GMM,-0.443188,0
6,GMM,0.737118,4
6,GMM,-0.093883,0
6,GMM,0.760744,4
6,GMM,-0.179444,0
6,GMM,0.031508,0
