,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5790427207946778,0.13500862509530848,0.008779096603393554,0.0038239290212129734,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.536627450980392,0.5370196078431371,0.5094117647058822,0.5640000000000001,0.5640000000000002,0.542162133190406,0.02040962560259776,169,0.612138613861386,0.5364554455445544,0.5330297029702971,0.5332610837438424,0.5342610837438424,0.5498291859727844,0.031178236590534883
1,0.6440065860748291,0.10431797214724772,0.011045074462890625,0.007628476045276753,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.49999999999999994,0.5468235294117645,0.544627450980392,0.554,0.5700000000000002,0.5430471213542364,0.023313531365379905,162,0.5,0.5463564356435643,0.5483564356435644,0.5406502463054188,0.5455024630541871,0.5361731161293468,0.018263126840050638
2,0.9519028663635254,0.6313974562019476,0.009617853164672851,0.0013227138432801097,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.5500392156862745,0.49999999999999983,0.5780392156862745,0.5700000000000002,0.5120000000000001,0.5420179999106705,0.031025223580003147,171,0.6328415841584158,0.5024752475247524,0.6057623762376236,0.563743842364532,0.5162413793103449,0.5642128859191338,0.05009846267188906
3,0.8880709171295166,0.21104385888246344,0.009890222549438476,0.0032551653507277034,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5214117647058822,0.5468235294117645,0.5798431372549019,0.5740000000000001,0.6240000000000001,0.5691478404573674,0.03440937556630814,73,0.5563069306930694,0.5528316831683168,0.618089108910891,0.5618177339901478,0.6119310344827587,0.5801952982490367,0.02863652997008269
4,0.7442374229431152,0.08740307669558178,0.013100671768188476,0.0022372756331251378,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.5152156862745096,0.6288627450980392,0.5018039215686273,0.5600000000000002,0.5440000000000002,0.5499718611818304,0.044519408844375705,127,0.5681089108910892,0.606039603960396,0.5123762376237624,0.5366502463054188,0.5052413793103449,0.5456832756182022,0.03734246072193799
5,0.9956711292266845,0.25426955839093573,0.010021686553955078,0.0026004209039064844,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.5018039215686273,0.5410196078431372,0.5544313725490195,0.4960000000000002,0.5880000000000001,0.5362378846755103,0.0341373390663458,197,0.5227029702970297,0.5458811881188118,0.5721584158415841,0.5014630541871922,0.5535024630541873,0.539141618299761,0.024623841800446127
6,1.1294166088104247,0.29194235333059143,0.010418462753295898,0.002343614702088305,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5232156862745098,0.556627450980392,0.5932549019607842,0.5700000000000002,0.5100000000000001,0.5506437982938049,0.030428273582308558,126,0.577059405940594,0.5667326732673267,0.6368415841584159,0.5706699507389164,0.5043891625615764,0.5711385553333658,0.0420167997142735
7,1.0181066513061523,0.3301417913220701,0.01080493927001953,0.004755099913608504,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.536627450980392,0.5370196078431371,0.5892549019607842,0.6500000000000001,0.6020000000000002,0.5828823976059673,0.04277124303015815,34,0.6181386138613861,0.5518316831683169,0.654118811881188,0.6503793103448277,0.5421871921182266,0.603331122274789,0.047755535064720224
8,1.0575533390045166,0.09614792292298813,0.012347126007080078,0.0048012878267344695,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5156078431372548,0.5566274509803921,0.5094117647058822,0.6160000000000002,0.4920000000000001,0.5378928045022109,0.044365293627615876,187,0.5212277227722771,0.5523564356435643,0.543980198019802,0.597615763546798,0.5078522167487686,0.544606467346242,0.030880027009034788
9,1.0402582168579102,0.17639675724029147,0.008765506744384765,0.005423327653811669,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5428235294117646,0.6306666666666666,0.5290196078431372,0.5000000000000001,0.5100000000000001,0.5425873866630934,0.046531685926003,168,0.6062871287128713,0.602990099009901,0.5751089108910891,0.5,0.49900000000000005,0.5566772277227723,0.047926447829244136
10,1.2032086849212646,0.38772370449161525,0.009767627716064453,0.0045590925024141735,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5700392156862745,0.576235294117647,0.6026666666666667,0.5820000000000002,0.5880000000000001,0.5837854750100496,0.011177792174956342,33,0.6264653465346535,0.5705346534653465,0.6515940594059406,0.567448275862069,0.5968374384236453,0.602575954738331,0.03245614581430391
