,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.676009225845337,0.08491371694475905,0.014124584197998048,0.0008708502933869069,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5542745098039216,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5760000000000001,0.5260276921702622,0.0326235893998359,122,0.6108217821782178,0.5,0.5,0.5,0.6075270935960592,0.5436697751548554,0.053494479999330574
1,0.7547257900238037,0.10050238610849165,0.01312117576599121,0.0009765994891038421,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5420000000000001,0.608,0.5298974943052391,0.042220415967553,112,0.5,0.5,0.5,0.5478916256157637,0.6324187192118227,0.5360620689655173,0.05162549934180083
2,0.7540288925170898,0.056347649038907655,0.012078142166137696,0.003374715252800246,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.49999999999999994,0.49999999999999994,0.49780392156862735,0.5000000000000001,0.5000000000000001,0.49955978382241273,0.0008791808515494031,284,0.4984752475247524,0.5,0.48847524752475247,0.5,0.5,0.49739009900990094,0.004496373512863416
3,0.7235179424285889,0.0822392976497267,0.010144281387329101,0.0038192546187316365,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.0514490987472738e-16,186,0.5,0.5,0.5,0.5,0.5,0.5,0.0
4,0.8536949634552002,0.09423764565318174,0.010576438903808594,0.0045461427157076646,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.0514490987472738e-16,186,0.5,0.5,0.5,0.5,0.5,0.5,0.0
5,0.8101375102996826,0.08870117219807962,0.013160228729248047,0.004197085626790052,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.0514490987472738e-16,186,0.5,0.5,0.5,0.5,0.5,0.5,0.0
6,1.140110397338867,0.19647603762139784,0.01557769775390625,0.004067863735972604,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5058039215686274,0.6114509803921567,0.5254117647058822,0.5000000000000001,0.5000000000000001,0.5285983295368261,0.0425236036753199,116,0.5445049504950494,0.5865346534653466,0.5395544554455445,0.5039261083743843,0.5,0.534904033556065,0.03148792895406381
7,0.9127737045288086,0.13221995323221533,0.01352849006652832,0.0019097902679850874,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.49999999999999994,0.6016470588235293,0.564627450980392,0.5000000000000001,0.5000000000000001,0.5333306534458885,0.04239627206070515,99,0.5,0.5805346534653465,0.546980198019802,0.5,0.5,0.5255029702970296,0.03298776119989763
8,1.2282128810882569,0.29677538764865746,0.011860990524291992,0.0030662775209297837,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5856470588235293,0.6074509803921567,0.49999999999999994,0.65,0.628,0.5941176023940327,0.05173908548578048,15,0.6407425742574256,0.5642574257425743,0.5,0.6605073891625617,0.6639704433497537,0.6058955665024631,0.06405788353571845
9,1.05935697555542,0.10836185434937629,0.017196512222290038,0.007703979647060315,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.0514490987472738e-16,186,0.5,0.5,0.5,0.5,0.5,0.5,0.0
10,1.1298184394836426,0.0781142625090912,0.014169836044311523,0.0021496940476074854,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5294117647058822,0.5470588235294117,0.48399999999999993,0.5720000000000002,0.526,0.5316546965027469,0.028889655884533506,106,0.5113762376237624,0.5778910891089108,0.5236534653465346,0.604152709359606,0.6166354679802956,0.566741793883822,0.042273421843329884
11,1.1015421867370605,0.15779487488039656,0.013170003890991211,0.0032370131523424927,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5000000000000001,0.5000000000000001,0.49999999999999994,1.0514490987472738e-16,186,0.5,0.5,0.5,0.5,0.5,0.5,0.0
