iterations,fitness,time,fevals
0,529.0,0.007015691,588
10,526.0,0.011734015,1073
20,531.0,0.014719761,1559
30,531.0,0.017326442,2047
40,534.0,0.019643483,2524
50,531.0,0.021723373,3006
60,538.0,0.024042456,3489
70,537.0,0.025866345,3974
80,542.0,0.027710435,4460
90,548.0,0.029706551,4941
100,545.0,0.031413521,5431
110,541.0,0.033186563,5906
120,550.0,0.035210564,6392
130,543.0,0.036914757,6871
140,549.0,0.039635706,7349
150,543.0,0.041240145,7827
160,540.0,0.042750024,8299
170,544.0,0.044426647,8787
180,544.0,0.04591266,9262
190,544.0,0.047540041,9755
200,544.0,0.049604711,10238
210,544.0,0.051307997,10731
220,546.0,0.053587255,11226
230,542.0,0.055222536,11713
240,546.0,0.057093409,12198
250,546.0,0.05851444,12683
260,548.0,0.060031904,13176
270,541.0,0.061559614,13664
280,543.0,0.063260124,14137
290,544.0,0.06503639,14609
300,540.0,0.066948608,15074
310,542.0,0.068823889,15557
320,544.0,0.070355967,16022
330,544.0,0.071798815,16500
340,542.0,0.073186035,16982
350,542.0,0.074611493,17466
360,536.0,0.076003132,17954
370,542.0,0.077362017,18428
380,538.0,0.079314226,18915
390,534.0,0.080983215,19407
400,538.0,0.084100097,19886
410,540.0,0.085801706,20372
420,542.0,0.087261107,20850
430,544.0,0.088957503,21341
440,538.0,0.090369063,21826
450,540.0,0.091896133,22295
460,540.0,0.094270359,22766
470,542.0,0.096845442,23250
480,540.0,0.098712797,23721
490,538.0,0.10011421,24205
500,534.0,0.101507711,24693
510,536.0,0.103191186,25170
520,542.0,0.104856803,25653
530,538.0,0.106242283,26140
540,540.0,0.107859343,26618
550,548.0,0.110023982,27094
560,540.0,0.112003125,27590
570,538.0,0.114568905,28077
580,540.0,0.116017011,28557
590,540.0,0.117529181,29042
600,540.0,0.119038039,29522
610,534.0,0.120590987,29997
620,532.0,0.122109922,30468
630,538.0,0.123847506,30948
640,536.0,0.125379716,31439
650,538.0,0.127214823,31924
660,540.0,0.128718969,32403
670,542.0,0.130137618,32868
680,538.0,0.131544,33355
690,540.0,0.133206203,33841
700,540.0,0.135043625,34321
710,543.0,0.136860447,34799
720,544.0,0.138478288,35281
730,542.0,0.140247436,35771
740,542.0,0.142010895,36262
750,542.0,0.143671873,36747
760,544.0,0.145022484,37228
770,546.0,0.146435993,37704
780,550.0,0.147802851,38189
790,556.0,0.149217865,38681
800,556.0,0.150610281,39172
