,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
292,5.633994436264038,1.648002708116888,0.2983547687530518,0.06392081673574034,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.7247549753248449,0.710418057762121,0.729196899990737,0.7263562540525519,0.7048352734121714,0.7191106532518097,0.00964599068509604,195,0.7502525599242682,0.736920238275896,0.7227842657322473,0.7186711655804232,0.7111275955826746,0.7279511650191018,0.013954527696820013
293,6.120747518539429,1.1235407024643977,0.2757772922515869,0.02760442925756515,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.72798999178774,0.7003637954456495,0.715564887146077,0.7191002562756661,0.7195711242165066,0.7165154963477354,0.009056238367004225,226,0.7534044403334706,0.7310076623091951,0.7407039125925327,0.7255171922775702,0.7218125157548573,0.7344891446535252,0.011399344895039432
294,7.717511320114136,1.7130620639440963,0.26430706977844237,0.020203866122468567,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
295,7.942056131362915,2.013097761561288,0.27550339698791504,0.011281033963644313,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
296,7.73965220451355,1.49511913774257,0.29681029319763186,0.039709318337030605,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
297,7.685162830352783,1.811048173416423,0.2999865531921387,0.036667729316694785,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
298,8.346284294128418,1.7555702060030014,0.28411002159118653,0.02975905234410153,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
299,6.899619293212891,1.2425619735805,0.29278078079223635,0.021728931540054064,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
300,6.89253945350647,1.4411905029176275,0.28877620697021483,0.019147510209620428,0.0001,"(50, 50)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
301,7.944618463516235,1.6932194481240936,0.2871987342834473,0.010495193211935497,0.0001,"(50, 50)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.7140943872656245,0.715748351791731,0.7215935406181492,0.7292277765770218,0.7296368913452929,0.7220525216140957,0.0065167603826200475,121,0.770417368222012,0.7567374605262208,0.7412999513162882,0.7311913462297062,0.7314054198633393,0.7462103092315133,0.015268714635229016
