,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5794740200042725,0.05710919793353074,0.008063077926635742,0.004081269312752491,logistic,0.001,"(38, 38)",0.128,"{'NN__activation': 'logistic', 'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (38, 38), 'NN__learning_rate_init': 0.128}",0.5986071783883066,0.5152467411545624,0.5943513345747983,0.7220670391061452,0.6761079900124843,0.6212143030124991,0.07160509410691143,1,0.6989753302253303,0.5152031359643817,0.5970721320202289,0.6853848573571758,0.6806170381396068,0.6354504987413447,0.07000169705607565
