,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
69,2.9458923816680906,1.3015059325385558,0.008984613418579101,0.002801797911714355,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.6975010169387458,0.6543981641377512,0.654352054836817,0.6511331707166456,0.6750162102077994,0.6664902946534494,0.017692084162887135,164,0.6934168214303781,0.6436966004976528,0.6652595534568321,0.6606908853700636,0.7094193360927183,0.674496639369529,0.023673331112443477
70,2.7978508949279783,0.6700679837879839,0.008178329467773438,0.0004294675525204223,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.6703161336372637,0.7007360334016409,0.6957189613116374,0.6670037360669404,0.6436533176891963,0.675496421004685,0.020776896893193893,151,0.6925400277972487,0.701024692339377,0.6825364983518735,0.6576967408852737,0.6509300898050919,0.676945609835773,0.019501653050509802
71,2.775380802154541,0.8368931832225243,0.008716773986816407,0.0023733677116832977,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.6832101494324331,0.6924508607523046,0.7068885664000986,0.6572853305338561,0.6750162102077994,0.6829754439611384,0.0166358705891255,137,0.6974091229895774,0.6879607080831219,0.7016020404825267,0.6734794999239918,0.6772443094898601,0.6875391361938157,0.010945469091309275
72,2.8970540523529054,0.8492846812499144,0.01722230911254883,0.01225590984534425,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.6893309694304375,0.701411434229007,0.6975483990490009,0.7058156050267083,0.7070738259178064,0.7002308213332764,0.006411156911231483,104,0.7091834497975427,0.706082394513777,0.6930742128344118,0.6919018590250557,0.7103910860701084,0.7021266004481792,0.008003002070519905
73,2.9536270618438722,1.0236081729954358,0.012598419189453125,0.004581320578229912,0.01,"(50,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.6943350755604677,0.70215591014099,0.7220026553864203,0.7392626671195233,0.6944221446876834,0.7104225969187288,0.017596721277965213,74,0.7270370397134522,0.720805542106569,0.7378165643923867,0.7271720536252045,0.6949162082123457,0.7215494816099917,0.014396036191347364
74,2.1204617023468018,0.2292404383301416,0.009213447570800781,0.0005810833946918249,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.6818363227494955,0.7085338429539576,0.7170160867014542,0.7334887454842992,0.7163831166826197,0.7114341507982936,0.01689580651605004,68,0.7226460861040254,0.7075967905498989,0.7205934987040126,0.7217995270175356,0.710812979500886,0.7166897763752716,0.006229692736469317
75,3.7110488414764404,1.8300353528070765,0.011947345733642579,0.0029669652682804974,0.01,"(50,)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 11}",0.6924969108087158,0.7189603432264206,0.7248741779108901,0.7183746564979775,0.721778800135857,0.7152867002179073,0.011637671738244669,55,0.7140816911518515,0.722175170842276,0.7451720382311455,0.7361751728464191,0.7274130668621711,0.7290034279867726,0.010813606760697016
76,3.257768726348877,1.4510072382619157,0.008656549453735351,0.0013747511360031085,0.01,"(50,)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 12}",0.6986177308067204,0.6932183616924931,0.7367385061907554,0.7313736993238028,0.7260706456294193,0.7171809254177047,0.017790592005609118,44,0.722733042835223,0.7013000151752744,0.7398129814251435,0.721786057215869,0.7460494995968681,0.7263363192496757,0.01568907205664983
77,0.8849354267120362,0.26772500340556277,0.03781261444091797,0.018180773754182755,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.5837151650510773,0.5708671993123192,0.5946830518417883,0.5717108716460307,0.5896347299842529,0.5821170145000847,0.009504556511657943,205,0.5671019320773988,0.587600114657629,0.5865266384570533,0.5945719585668899,0.5713928352200676,0.5814386957958078,0.010419164482374975
78,1.1731735229492188,0.3545373374229269,0.04209790229797363,0.012003549230680382,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.6168558556484233,0.6358476664133914,0.6395544508599128,0.6165513940778706,0.6396470806187666,0.6296877024898461,0.010692389339607837,198,0.6367769162397116,0.6226403050471037,0.652169792622782,0.6436886282161557,0.6346984977322626,0.637994827971603,0.009812843220590919
79,1.2804695129394532,0.4388908734166117,0.04155282974243164,0.01614502751971142,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.6581205436976661,0.6637770256268565,0.6612298144317164,0.6466174699725198,0.6710717263099392,0.660164159690505,0.008006924896551635,172,0.672063524180475,0.6642164620413394,0.6588623597937965,0.6623799022862102,0.6636725221818769,0.6642389540967396,0.00433379944009159
80,1.251997947692871,0.2336946549384632,0.04190778732299805,0.018102075684537356,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.6857237150115509,0.6892618943458206,0.7076141661777873,0.6658998981072651,0.6908867755580942,0.6878768768592644,0.013320853332065412,130,0.698851014936806,0.6928153506331461,0.6887802324887768,0.6807748407195953,0.7139014125973433,0.6950245702751335,0.011116690631919711
