,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.2975028991699219,0.04729679380313329,0.0014433860778808594,0.0002400195253750695,tanh,0.1,"(12, 12)",0.064,"{'NN__activation': 'tanh', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (12, 12), 'NN__learning_rate_init': 0.064}",0.6505798469603126,0.6090119960396952,0.618156976564671,0.678991570691944,0.6602494828171797,0.6433833644610389,0.02615949975582752,1,0.6533259143102839,0.6428995372745689,0.6483179104104247,0.6610334031838762,0.6625742522816882,0.6536302034921684,0.007460075356063049
