iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.135348527876,0.135668685312,0.1375493941,0.536721504113,0.550469483568,0.546992481203,0.645219347582,0.650865998177,0.652737752161,0.005825236
10,0.132051748623,0.13253816838,0.133721704669,0.540246768508,0.551643192488,0.53477443609,0.641958361931,0.644981412639,0.635224760501,0.047971861
20,0.131555054346,0.13203049497,0.133266457668,0.544359576968,0.553990610329,0.539473684211,0.649015614392,0.649446494465,0.643377001456,0.087175228
30,0.128317106872,0.12893638862,0.129872882405,0.582549941246,0.595070422535,0.59022556391,0.701783840504,0.705380017079,0.708945260347,0.122080867
40,0.127512266167,0.127907882052,0.128919458985,0.58401880141,0.596244131455,0.588345864662,0.702645947081,0.706984667802,0.708388814913,0.156373176
50,0.127408718559,0.127696161438,0.12894293226,0.583725029377,0.598591549296,0.587406015038,0.702997275204,0.709677419355,0.707528314457,0.189207362
60,0.127344669344,0.127213433605,0.12894577018,0.582843713278,0.591549295775,0.589285714286,0.706004140787,0.71,0.712310730744,0.222200308
70,0.127262865977,0.127111686649,0.128858974952,0.583137485311,0.591549295775,0.589285714286,0.706150341686,0.71,0.712310730744,0.255596243
80,0.126308159343,0.126470156779,0.128087852552,0.619565217391,0.62323943662,0.618421052632,0.74761255116,0.749805144193,0.747826086957,0.287521976
90,0.125293795702,0.125496944516,0.126764429932,0.620740305523,0.62441314554,0.625939849624,0.748195826019,0.75,0.752795031056,0.319539978
100,0.124262206153,0.124369949537,0.125556582282,0.619565217391,0.6279342723,0.625939849624,0.745729432554,0.750590086546,0.752179327522,0.353919317
110,0.123474552683,0.123318412854,0.125996919716,0.618683901293,0.629107981221,0.632518796992,0.742562475208,0.7472,0.752374920836,0.38761801
120,0.122158682178,0.122204947418,0.12465830821,0.628965922444,0.643192488263,0.636278195489,0.757535035515,0.765069551777,0.762138905962,0.420137405
130,0.121500785178,0.121635717501,0.123850935869,0.634547591069,0.640845070423,0.644736842105,0.759287925697,0.762052877138,0.766378244747,0.453413246
140,0.118448859371,0.118560646036,0.120756902011,0.640129259694,0.650234741784,0.649436090226,0.764739773382,0.768992248062,0.770461538462,0.485998618
150,0.11811870568,0.117995267088,0.120322885385,0.643066980024,0.652582159624,0.645676691729,0.766570605187,0.770186335404,0.766852195424,0.519722764
160,0.117143318806,0.117521865106,0.1209633475,0.642773207991,0.642018779343,0.642857142857,0.761942051684,0.755804643715,0.758576874206,0.552676109
170,0.115477241897,0.115776042351,0.119476127306,0.639247943596,0.637323943662,0.632518796992,0.760810284379,0.758026624902,0.754242614708,0.587151971
