iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.124188282213,0.123635509915,0.123695848077,0.62250293772,0.62558685446,0.621240601504,0.767252309364,0.769675090253,0.766376811594,0.101363297
10,0.126592704075,0.126532154759,0.126271199196,0.561104582844,0.577464788732,0.567669172932,0.68679245283,0.702479338843,0.698162729659,1.092087623
20,0.11712480796,0.118385174575,0.116468526619,0.610752056404,0.590375586854,0.624060150376,0.740145126495,0.72454617206,0.747793190416,2.033783871
30,0.122747496876,0.12339615502,0.121487975684,0.571974148061,0.56455399061,0.581766917293,0.700513874615,0.692116182573,0.699932569117,2.967066845
40,0.121626693062,0.124157844495,0.120071164389,0.606933019976,0.557511737089,0.609962406015,0.726156365125,0.685045948204,0.728935336381,4.01563857
50,0.117178978186,0.117393759852,0.117839249552,0.623678025852,0.618544600939,0.622180451128,0.764824674133,0.762600438276,0.764912280702,5.01152006
60,0.12071027475,0.121245764535,0.122736567064,0.606345475911,0.603286384977,0.609962406015,0.745827010622,0.742770167428,0.748637189582,6.006812778
70,0.112364348644,0.111961988737,0.113012731156,0.628378378378,0.6279342723,0.62969924812,0.770708718506,0.771119133574,0.770930232558,6.98857105
80,0.114935249218,0.115659570621,0.117973093958,0.603113983549,0.583333333333,0.571428571429,0.724679029957,0.707337180544,0.702737940026,7.99835386
90,0.11563526208,0.11518300738,0.117559479206,0.629847238543,0.62323943662,0.624060150376,0.76761342678,0.763099630996,0.764428739694,8.968440198
100,0.112628639996,0.114554406551,0.115408545084,0.630141010576,0.633802816901,0.610902255639,0.73982227733,0.742574257426,0.72870249017,9.963352781
110,0.115587356904,0.116343513393,0.116830290767,0.624265569918,0.616197183099,0.624060150376,0.753517055309,0.746707978311,0.753086419753,10.95561951
120,0.113027149573,0.113888115236,0.11530991623,0.626615746181,0.611502347418,0.603383458647,0.72495130924,0.71341991342,0.711354309166,11.95564773
130,0.118920651856,0.119976793299,0.120471853052,0.612808460635,0.603286384977,0.59962406015,0.734488315874,0.730462519936,0.726221079692,12.902516977
140,0.11717504091,0.117461971405,0.11872574458,0.609870740306,0.603286384977,0.603383458647,0.738582677165,0.73427672956,0.73625,13.842650062
150,0.113626505738,0.114393090143,0.115836036447,0.625734430082,0.617370892019,0.610902255639,0.742626262626,0.736672051696,0.733933161954,14.812691551
160,0.114651863228,0.114878128449,0.117064299313,0.624559341951,0.617370892019,0.585526315789,0.72539750752,0.719931271478,0.697323266987,15.777664964
170,0.113442743158,0.113338273735,0.11588845408,0.629259694477,0.617370892019,0.609022556391,0.749503771338,0.740858505564,0.737704918033,16.711863745
180,0.118971561432,0.119429846722,0.120117623783,0.599588719154,0.584507042254,0.592105263158,0.724368048534,0.713128038898,0.721079691517,17.670680242
190,0.114462526814,0.1147341205,0.116741274896,0.623384253819,0.616197183099,0.610902255639,0.738367346939,0.73393002441,0.732212160414,18.635065727
200,0.11782879303,0.118469626938,0.119840714146,0.603995299647,0.593896713615,0.589285714286,0.711842667807,0.700173310225,0.69799585349,19.640877169
210,0.114114867193,0.114276139537,0.116169126468,0.621621621622,0.616197183099,0.617481203008,0.730205278592,0.72590108969,0.730284956925,20.624595105
220,0.116246022392,0.117188965597,0.119886096587,0.618096357227,0.611502347418,0.598684210526,0.706015377657,0.700993676603,0.696517412935,21.609153615
230,0.112654368043,0.113163298904,0.115197582277,0.623971797885,0.62558685446,0.621240601504,0.746735259201,0.745003996803,0.74542008844,22.611216199
240,0.114788851289,0.115166914567,0.117777452185,0.624853113984,0.612676056338,0.617481203008,0.752183194256,0.741784037559,0.747361887027,23.616814549
250,0.115333300229,0.115063785741,0.118049944383,0.612808460635,0.600938967136,0.611842105263,0.743079922027,0.734375,0.74490426189,24.62372428
260,0.114592495139,0.114709212155,0.118376459962,0.621621621622,0.613849765258,0.59492481203,0.735414954807,0.729218106996,0.718116415958,25.598445772
270,0.115270823857,0.114729320318,0.11818388362,0.616627497062,0.619718309859,0.622180451128,0.752512801062,0.756024096386,0.75753920386,26.616862047
280,0.116026569066,0.115693489765,0.119050888165,0.621621621622,0.62323943662,0.605263157895,0.703908045977,0.706312900274,0.696531791908,27.614999438
290,0.112373858766,0.112529547479,0.114958549078,0.622209165687,0.633802816901,0.610902255639,0.749024199844,0.75625,0.74412855377,28.634132761
300,0.122025883484,0.122352739966,0.122780460443,0.581374853114,0.570422535211,0.573308270677,0.685915803394,0.66847826087,0.677556818182,29.590827645
310,0.11438992019,0.114620554164,0.118746346596,0.630728554642,0.62323943662,0.610902255639,0.7475396666,0.740501212611,0.736975857687,30.561589755
320,0.115081117721,0.115036277212,0.118602487792,0.623678025852,0.62323943662,0.606203007519,0.748774269465,0.747839748625,0.740557275542,31.566510628
330,0.115588194017,0.114398057053,0.118230268719,0.62749706228,0.62558685446,0.618421052632,0.766654398233,0.76664228237,0.762016412661,32.560088969
340,0.11233499455,0.11133293061,0.115541993399,0.625146886016,0.632629107981,0.614661654135,0.757966616085,0.761614623001,0.75271411339,33.520331066
350,0.113612978648,0.112908533691,0.11559097475,0.660399529965,0.670187793427,0.627819548872,0.735469107551,0.741965105601,0.715517241379,34.539160696
360,0.111488597692,0.110448695672,0.115198610646,0.634841363102,0.640845070423,0.624060150376,0.770706511714,0.773668639053,0.763872491145,35.535413594
370,0.114295258034,0.114213149068,0.117535657759,0.628672150411,0.633802816901,0.62030075188,0.768243491016,0.770925110132,0.762910798122,36.547277556
380,0.113568645021,0.112736501982,0.115903916746,0.628378378378,0.637323943662,0.622180451128,0.767163629671,0.772291820192,0.763807285546,37.535277212
390,0.115719879202,0.115773375752,0.119116040948,0.626321974148,0.618544600939,0.618421052632,0.766004415011,0.76050110538,0.761737089202,38.537453067
400,0.112319125193,0.111650356096,0.114257702752,0.635722679201,0.636150234742,0.624060150376,0.769087523277,0.768656716418,0.763033175355,39.554150587
410,0.110943213758,0.109982884488,0.113494187554,0.637779083431,0.644366197183,0.630639097744,0.771115648784,0.776713338246,0.767593140154,40.548185296
420,0.112335560422,0.112712323352,0.114182057692,0.62955346651,0.62676056338,0.623120300752,0.758844903423,0.756880733945,0.75623100304,41.532910367
430,0.111464860723,0.111204765856,0.114613186944,0.624265569918,0.620892018779,0.633458646617,0.762664687326,0.762674504041,0.769503546099,42.579957819
