iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.151998422584,0.152450144741,0.149080076935,0.413043478261,0.424882629108,0.436090225564,0.198877305533,0.236760124611,0.257425742574,0.003432192
10,0.150013734583,0.151349543665,0.147217728399,0.3866039953,0.384976525822,0.406015037594,0.151219512195,0.160256410256,0.221674876847,0.03549507
20,0.14165108056,0.144054904319,0.139208117038,0.47267920094,0.457746478873,0.481203007519,0.474377745242,0.47972972973,0.507142857143,0.067469766
30,0.132676105085,0.134840708284,0.131615521612,0.514688601645,0.5,0.511278195489,0.544401544402,0.545842217484,0.557069846678,0.099986075
40,0.135136292005,0.136825014961,0.133525390577,0.495005875441,0.475352112676,0.510338345865,0.499854524294,0.492622020431,0.538529672276,0.132515632
50,0.131914331093,0.134213504173,0.130836098121,0.517038777908,0.5,0.517857142857,0.545605306799,0.544871794872,0.567088607595,0.164787069
60,0.132757176467,0.135047633156,0.131471833082,0.509400705053,0.489436619718,0.508458646617,0.534818941504,0.52972972973,0.552609067579,0.196515302
70,0.131737241131,0.134043765458,0.129913942426,0.513219741481,0.507042253521,0.527255639098,0.547638547639,0.555084745763,0.584640792733,0.22826
80,0.13377012379,0.137172149141,0.132869907282,0.495005875441,0.481220657277,0.500939849624,0.519966489807,0.516411378556,0.545765611634,0.259783227
90,0.126729116204,0.129067658614,0.125571541143,0.537015276146,0.542253521127,0.549812030075,0.591074208614,0.60685483871,0.620744259699,0.290986742
100,0.122696610894,0.12520131918,0.121504379661,0.566980023502,0.556338028169,0.570488721805,0.628153380424,0.625,0.644910644911,0.32287621
110,0.121671692455,0.12427782923,0.120292233974,0.572561692127,0.56338028169,0.571428571429,0.633408919123,0.632411067194,0.64263322884,0.354538858
120,0.116761360099,0.119557693672,0.115823379565,0.601938895417,0.577464788732,0.587406015038,0.673886883273,0.660377358491,0.668679245283,0.387069156
130,0.11478098693,0.117525253893,0.113833729895,0.609870740306,0.589201877934,0.595864661654,0.685903500473,0.675925925926,0.682422451994,0.418926753
140,0.112163522678,0.11538868242,0.111455023384,0.616333725029,0.599765258216,0.612781954887,0.701690269529,0.691402714932,0.704871060172,0.450236284
150,0.111162626817,0.114404832808,0.111018888636,0.620152761457,0.596244131455,0.609962406015,0.701316701317,0.683823529412,0.697301239971,0.481860283
